id,id_calon,kutipan,context_kutipan,tanggal,nama_sumber,judul_sumber,excerpt_sumber,url_sumber,format
0137,hr,"Kita belum ke sana (sharing power). Namun saya optimis, kader Demokrat akan memilih Prabowo dan Hatta",,2014-05-20,medandailybisnis.com,Hatta Yakin Kader Demokrat pilih prabowo,Ketua Umum PAN Hatta Radjasa semalam bertemu dengan Susilo Bambang Yudhoyono di Cikeas. Hatta yakin para kader Demokrat akan mendukung Prabowo dan dirinya di Pilpres 9 Juli 2014.,http://medanbisnisdaily.com/news/read/2014/05/20/96396/hatta_yakin_kader_demokrat_pilih_prabowo/#.U5GDPHKSxcg,
0138,hr,"Saya kira, itu adalah putra-putra terbaik bangsa. Sama juga Pak Prabowo, juga putra terbaik bangsa",,2014-03-19,jpnn.com,Hatta Anggap jokowi-Jk Putra terbaik bangsa,Hatta yang akan berlaga di pilpres nanti sebagai cawapres Prabowo justru tak menunjukkan aroma persaingan. Pria yang juga Ketua Umum Partai Amanat Nasional (PAN) itu malah memuji duet Jokowi-JK.,http://www.jpnn.com/read/2014/05/19/235334/Hatta-Anggap-Jokowi-JK-Putra-Terbaik-Bangsa-,
0139,hr,"Ya tentu siapa yang tidak ingin tokoh sekaliber HT bergabung, tidak akan hanya jadi timses tapi ini Pak Hary yang tahu (putuskan). Bisa jadi lebih besar lagi (tawaran menteri)",,2014-05-24,Islam times,Hatta Rajasa janjikan kursi menteri untuk hary tanoe,"Cawapres Prabowo, Hatta Rajasa mengunjungi kediaman Hary Tanoesoedibjo petang ini. Dalam kesempatan tersebut, Hary Tanoe (HT) yang juga Bos MNC Grup dijadikan sebagai penasihat tim pemenangan Prabowo-Hatta. Tak hanya jadi tim penasihat pemenangan, politisi Hanura itu pun digadang-gadang bakal jadi menteri bila Prabowo dan Hatta menang dalam pilpres Juli mendatang.",http://www.islamtimes.org/vdcb0sbf9rhbwwp.qnur.html,
0140,hr,Kita sepakat Pak Mahfud MD jadi Ketua Bapilu (pemenangan pemilu presiden),,2014-05-20,,Mahfud MD menjadi ketua bappilu pasangan prabowo hatta,"Mahfud MD yang sudah di lepeh (dibuang) oleh Jokowi dan PDIP serta dikhianati Cak Imin (Muhaimin Iskandar), kini didudukan oleh pasangan capres-cawapres Prabowo Subianto dan Hatta Rajasa, sebagai Ketua Bapilu (Badan Pemenangan Pemilu).",http://www.voa-islam.com/read/indonesiana/2014/05/20/30492/mahfud-md-menjadi-ketua-bappilu-pasangan-prabowohatta/#sthash.W8E8Usqb.dpbs,
0141,hr,Kita harus agresif dalam pencegahan dan pemberantasan korupsi,,2014-06-09,Liputan6.com,Hatta: Kita harus agresif cegah dan berantas korupsi,strategi Prabowo-Hatta adalah memperkuat komisi pemberantasan korupsi(KPK),http://indonesia-baru.liputan6.com/read/2060817/hatta-kita-harus-agresif-cegah-dan-berantas-korupsi,
0142,hr,"Ya selamat, bilang ya",,2014-06-10,Liputan6.com,Hatta ucapkan selamat Jokowi unggul survei debat,Cawapres Hatta Rajasa mengaku menghormati hasil survei itu,http://indonesia-baru.liputan6.com/read/2061363/hatta-ucapkan-selamat-jokowi-unggul-survei-debat-capres,
0143,hr,Tadi malam saya melakukan diskusi dialog dengan Pak Prabowo tentang materi atau substansi yang akan menjadi materi perdebatan nanti malam.Hari ini saya refresh melihat kembali apa-apa saja sebetulnya yang sudah kita capai dalam 3 substansi tersebut.dan apa yang belum kita capai dan apa yang harus kita capai ke depan.,,2014-06-09,Liputan6.com,Cawapres Hatta fokus debat capres,calon wakil presiden (Cawapres) Hatta Rajasa sengaja menyisihkan agenda kampanye.sejumlah persiapan dilakukan agar dirinya tampil prima dalam debat Capres perdana yang akan digelar senin malam ini.,http://indonesia-baru.liputan6.com/read/2060680/cawapres-hatta-fokus-debat-capres,
0144,hr,"Ya itu tadi bagian daripada Black Campaign dan ancaman-ancaman teror itu kan nggak baik,nggak sehat.kalau sudah ancaman seperti itu jangan dianggap sepele.",,2014-06-08,Liputan6.com,Hatta: Ancaman bom hanya buat takut warga datang ke rumah Polonia,Cawapres Hatta Rajasa menilai ancaman tersebut adalah bagian dari Black Campaign atau kampanye hitam.,www.liputan6.com/tag/hatta-rajasa,
0145,hr,"Jangan kita biarkan masyarakat kita terjabak dalam black campaign,kita carikan upaya yang baik",,2014-06-08,Liputan6.com,"bertemu forum Pemred,Hatta Rajasa minta bangun kampanye sehat",Hatta Rajasa meminta media ikut berperan dalam medidik masyarakat agar tidak terjebak black campaign atau kampanye hitam,http://indonesia-baru.liputan6.com/read/2060111/bertemu-forum-pemred-hatta-rajasa-minta-bangun-kampanye-sehat,
0146,hr,Sebagian besar mayoritas itu memberikan dukungan kepada kita.seperti Marzukie Ali dan Pramono.,,2014-06-07,Liputan6.com,Hatta yakin didukung mayoritas kader Demokrat,"Ketua umum partai amanat nasional(PAN) itu pun meyakini,dengan dukungan sejumlah elite demokrat,perolehan suara untuk memenangkan dirinya dan Prabowo pada pilpres akan bertambah.",http://indonesia-baru.liputan6.com/read/2060018/hatta-yakin-didukung-mayoritas-kader-demokrat,
0147,hr,"Anak saya sudah masuk pengadilan,sudah dihukum,saya sendiri yang mengantarkan apa kurang itu?",,2014-06-07,Merdeka.com,"Hatta: Anak saya sudah dihukum,apa masih kurang?","wacana soal kesetaraan hukum ramai jadi perbincangan.terlebih,hal itu diungkapkan oleh Cawapress Hatta.beberapa pihak menuding omongan Hatta tidak sesuai dengan realita perihal kasus kecelakaan anaknya beberapa waktu lalu.",http://www.merdeka.com/politik/hatta-anak-saya-sudah-dihukum-apa-masih-kurang.html,
0148,hr,"saya sudah sangat meyakini sejak reformasi TNI di kita adalah salah satu tentara yang paling profesional di dunia,setelah reformasi dan politiknya lurus ke atas politik negara",,2014-06-07,Merdeka.com,"Hatta Rajasa yakin Babinsa TNI profesional,bisa jaga netralitas",Calon wakil presiden Hatta Rajasa meyakini Bintara Pembina Desa (Babinsa)TNI tidak melakukan pelanggaran kampanye.,http://www.merdeka.com/politik/hatta-rajasa-yakin-babinsa-tni-profesional-bisa-jaga-netralitas.html,
0149,hr,Jangan dibeda-bedakan pendidikan di pondok dan pendidikan formal.jangan ada diskriminasi terhadap pendidikan,,2014-06-13,Merdeka.com,Hatta: Sampai kapanpun pondok pesantren tetap relevan,"Menurutnya,filosofi pendidikan Prabowo-Hatta adalah kecerdasan dan moral.sampai kapanpun pondok pesantren tetap dibutuhkan masyarakat.",http://www.merdeka.com/politik/hatta-sampai-kapanpun-pondok-pesantren-tetap-relevan.html,
0150,hr,"Jika kami terpilih kami akan membiayai pendidikan sekolah dua belas tahun.tidak boleh anak-anak kita tidak berpendidikan,itu perintah Allah",,2014-06-13,Merdeka.com,"Hatta: Anak-anak harus berpendidikan,itu perintah Allah",menurutnya manusia diciptaka tuhan untuk belajar.negara pun harus membuka akses pendidikan yang berkualitas dan terjangkau bagi masyarakat.,http://www.merdeka.com/politik/hatta-anak-anak-harus-berpendidikan-itu-perintah-allah.html,
0151,hr,Tong hilap pilih nomor hiji nya ngke salapan Juli (jangan lupa pilih nomor 1 ya nanti 9 Juli),,2014-07-02,Liputan6.com,Hatta Rajasa:Tong hilap pilih nomor hiji nya,"Dalam kesempatan tersebut, Hatta juga mengajak para pedagang dan pengunjung pasar untuk memilih pasangan Prabowo-Hatta pada Pemilu Presiden (Pilpres) 9 Juli nanti dengan logat Sunda.",http://indonesia-baru.liputan6.com/read/2071826/hatta-rajasa-itong-hilap-pilih-nomor-hiji-nyai,
