lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,domisili,foto_url,agama,tempat_lahir,tanggal_lahir
DPR,2014,36,BANTEN,3602,BANTEN II,6,PARTAI GERAKAN INDONESIA RAYA,4,DPR36020604,"HJ. RATU ANNA HERDIANA RN, SE",P,KOTA CILEGON,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/06.%20GERINDRA/04.%20Hj.%20RATU%20ANNA%20HERDIANA%20RN%2C%20SE.JPG,,,
DPR,2014,36,BANTEN,3602,BANTEN II,6,PARTAI GERAKAN INDONESIA RAYA,5,DPR36020605,"MOH. HATTA SOEROTINOYO, SE, MM",L,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/06.%20GERINDRA/05.%20MOH.%20HATTA%20SOEROTINOYO.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,6,PARTAI GERAKAN INDONESIA RAYA,6,DPR36020606,AYODHYA GLENARDI,L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/06.%20GERINDRA/06.%20AYODHA%20GLENARDI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,10,PARTAI HATI NURANI RAKYAT,1,DPR36021001,H. PATRIKA SUSANA,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/10.%20HANURA/01.%20Hj.%20PATRIKA%20SUSANA.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,10,PARTAI HATI NURANI RAKYAT,2,DPR36021002,"Drs. RAMBUN SUMARDI,AK, M.Si",L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/10.%20HANURA/02.%20Drs.%20RAMBUN%20SUMARDI%20AK%2C.M.Si.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,10,PARTAI HATI NURANI RAKYAT,3,DPR36021003,Drs. HAWELLY E. BACHTIAR,L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/10.%20HANURA/03.%20Drs.%20HAWELLY%20E.%20BACHTIAR.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,10,PARTAI HATI NURANI RAKYAT,4,DPR36021004,"NASIR, SH",L,SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/10.%20HANURA/04.%20NASIR%2C%20SH.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,10,PARTAI HATI NURANI RAKYAT,5,DPR36021005,TITIN KHOLAWIYAH,P,SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/10.%20HANURA/05.%20TITIN%20KHOLAWIYAH.JPG,,,
DPR,2014,36,BANTEN,3602,BANTEN II,10,PARTAI HATI NURANI RAKYAT,6,DPR36021006,"WAHYU AGUNG PERMANA, SE",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/10.%20HANURA/06.%20WAHYU%20AGUNG%20PERMANA%2C%20SE.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,3,PARTAI KEADILAN SEJAHTERA,1,DPR36020301,"Dr. ZULKIEFLIMANSYAH, SE, M.Sc",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/03.%20PKS/01.%20Dr.%20Zulkieflimansyah%2C%20SE.%2C%20M.Sc%20%203x4.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,3,PARTAI KEADILAN SEJAHTERA,2,DPR36020302,"H. MAS'A THOYIB, Lc",L,SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/03.%20PKS/02.%20H.%20Masa%20Thoyib%2C%20Lc%203x4.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,3,PARTAI KEADILAN SEJAHTERA,3,DPR36020303,EI NURUL KHOTIMAH,P,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/03.%20PKS/03.%20Ei%20Nurul%20Khotimah%20%203x4.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,3,PARTAI KEADILAN SEJAHTERA,4,DPR36020304,"H. AFDAL ZIKRI, Ak",L,KOTA JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/03.%20PKS/04.%20H.%20Afdal%20Zikri%2C%20Ak%20%203x4.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,3,PARTAI KEADILAN SEJAHTERA,5,DPR36020305,SITI AGUSTIANI RUBIAH,P,SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/03.%20PKS/05.%20Siti%20Agustiani%20Rubiah%20%203x4.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,7,PARTAI DEMOKRAT,1,DPR36020701,"AHMAD RIFAI SUFTIADI, SH",L,BOGOR,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/07.%20DEMOKRAT/01.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,7,PARTAI DEMOKRAT,2,DPR36020702,H. A'ENG HAERUDIN,L,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/07.%20DEMOKRAT/02.%20A%27ENG.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,7,PARTAI DEMOKRAT,3,DPR36020703,Hj. UTARI SOEKANTO,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/07.%20DEMOKRAT/03.%20UTARI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,7,PARTAI DEMOKRAT,4,DPR36020704,Drs. H. MACHYAR b MUSA,L,SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/07.%20DEMOKRAT/04.%20MACHYAR.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,7,PARTAI DEMOKRAT,5,DPR36020705,"SON HAJI UJAJI, M.Si",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/07.%20DEMOKRAT/05.%20SON%20HAJI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,7,PARTAI DEMOKRAT,6,DPR36020706,CEMINIA TINARI T,P,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/07.%20DEMOKRAT/06.%20CEMINIA.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,14,PARTAI BULAN BINTANG,1,DPR36021401,DRS. H. UDJA DHIANDA,L,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/14.PBB.BANTEN%20II/01.%20UDJA%20DJUANDA.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,14,PARTAI BULAN BINTANG,2,DPR36021402,MOHAMMAD SAFARI,L,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/14.PBB.BANTEN%20II/02.%20MOHAMMAD%20SAFARI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,14,PARTAI BULAN BINTANG,3,DPR36021403,JUNI ASTUTI BUDHIWATI,P,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/14.PBB.BANTEN%20II/03.%20JUNI%20ASTUTI%20BUDI%20ASTUTI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,14,PARTAI BULAN BINTANG,4,DPR36021404,MUSTOFA,L,KOTA CILEGON,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/14.PBB.BANTEN%20II/04.%20MUSTOFA.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,14,PARTAI BULAN BINTANG,5,DPR36021405,H. NURKISWAR EDDY,L,SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/14.PBB.BANTEN%20II/05.%20NURKISWAR%20EDDY.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,14,PARTAI BULAN BINTANG,6,DPR36021406,Hj. TITIEN HARTINI,P,KOTA JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/14.PBB.BANTEN%20II/06.%20TITIEN%20HARTINI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR36020401,ICHSAN SOELISTIO,L,JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/04.%20PDIP_BANTEN%202/01.%20ICHAN%20SOELISTIO.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR36020402,H. AGUS R WISAS,L,KABUPATEN LEBAK,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/04.%20PDIP_BANTEN%202/02.%20AGUS%20R%20WISAS.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR36020403,"DEWI WAHYUNI, SH",P,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/04.%20PDIP_BANTEN%202/03.%20DEWI%20WAHYUNI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,DPR36020404,"SOPHAR MARU HUTAGALUNG, SH, M.H",L,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/04.%20PDIP_BANTEN%202/04.%20SOPHAR%20MARU%20HUTAGALUNG.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPR36020405,NABHANI B H BALKI,L,KABUPATEN SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/04.%20PDIP_BANTEN%202/05.%20NABRANI%20B%20H%20BALKI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,DPR36020406,"RA. YULIAN H. DEWI, S.IP",P,JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/04.%20PDIP_BANTEN%202/06.%20YULIAN%20H.%20DEWI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,8,PARTAI AMANAT NASIONAL,1,DPR36020801,H. YANDRI SUSANTO,L,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/08.%20PAN/01%20-%20H.%20Yandri%20Susanto.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,8,PARTAI AMANAT NASIONAL,2,DPR36020802,"BAMBANG BUDIONO, SE",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/08.%20PAN/02%20-%20Bambang%20Budiono%2C%20SE..jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,8,PARTAI AMANAT NASIONAL,3,DPR36020803,"HERYANA IRMALIA, SE, MM",P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/08.%20PAN/03%20-%20Heryana%20Irmalia%2C%20SE.%2C%20MM..jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,8,PARTAI AMANAT NASIONAL,4,DPR36020804,"Drs. H. RUSLI RIDWAN, M.Si",L,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/08.%20PAN/04%20-%20Drs.%20H.%20Rusli%20Ridwan%2C%20M.Si..jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,8,PARTAI AMANAT NASIONAL,5,DPR36020805,"H. ADE MIFTAH, SE, MM",L,KOTA CILEGON,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/08.%20PAN/05%20-%20H.%20Ade%20Miftah%2C%20SE.%2C%20MM..jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,8,PARTAI AMANAT NASIONAL,6,DPR36020806,SAFITRI,P,GARUT,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/08.%20PAN/06%20-%20Safitri.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,1,DPR36021501,"H. ANDY SUJADI, SE, MP",L,KOTA SERANG,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/15.%20PKPI/01.%20ANDY%20SUJADI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,2,DPR36021502,"H. MAHMUDIL ANWAR, SH, MH",L,KOTA JAKARTA UTARA,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/15.%20PKPI/02.%20MAHMUDIL%20ANWAR.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,3,DPR36021503,"YUYUN SUNHAYATI, SE, AK",P,KOTA JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/15.%20PKPI/03.%20YUYUN%20SUNHAYATI.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,4,DPR36021504,"IR. H. ISKANDAR BURLIAN, MM",L,KOTA JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/15.%20PKPI/04.%20ISKANDAR%20BURLIAN.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,5,DPR36021505,R. DADANG MUNANDAR,L,KOTA JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/15.%20PKPI/05.%20DADANG%20MUNANDAR.jpg,,,
DPR,2014,36,BANTEN,3602,BANTEN II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,6,DPR36021506,"SYAFARIWATY SYARIEF, ST, MM",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3602.%20BANTEN%20II/15.%20PKPI/06.%20SYAFARIWATI%20SYARIF.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,1,DPR36030101,"WAWAN  IRIAWAN, SH, MH",L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/01.wawan%20iriawan.JPG,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,2,DPR36030102,"DIANA RIA  WINANTI NAPITUPULU, SH",P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/02.diana%20ria.JPG,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,3,DPR36030103,"DR. H. ARSYAD, SH, M.Si",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/03.arsyad.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,4,DPR36030104,"HERMAWI  F.  TASLIM, S.H",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/04.hermawi%20f%20taslim.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,5,DPR36030105,Dr. Ir. H. ABDUL MALIK,L,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/05.abdul%20malik.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,6,DPR36030106,"LENI  INDRAWATI , SH, SP.N, MKN",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/06.leni%20indrawati.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,7,DPR36030107,"EDDY MURSALIM, SE, MM",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/07.edy%20mursalim.JPG,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,8,DPR36030108,"Hj. YUNITA SULFINA DEWI, SE",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/08.yunita%20sulfiana.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,9,DPR36030109,"PROF.  DR.  ERMAN  ANOM, MM",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/09.erman%20anom.JPG,,,
DPR,2014,36,BANTEN,3603,BANTEN III,1,PARTAI NasDem,10,DPR36030110,YUDI FRIANTO SH,L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/01.%20NASDEM/10.yudi-frianto.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,1,DPR36030501,"H. ANDI ACHMAD DARA , SE",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/01ANDI%20%20ACHMAD%20DARA.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,2,DPR36030502,RATU DIAN HATIFAH,P,KOTA BEKASI,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/02RATU%20DIAN%20HATIFAH.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,3,DPR36030503,MUSFIHIN DAHLAN,L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/03MUSFIHIN%20DAHLAN.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,4,DPR36030504,Dra. EVA MARIA HOWAN TARIGAN,P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/04EVA%20HOWAN%20TARIGAN.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,5,DPR36030505,"Ir. Hj. ENDANG W. RAMA BOEDI, M.Sc",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/05Hj.%20ENDANG%20W.%20RAMA%20BOEDI.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,6,DPR36030506,"MUHAMAD TAUFIK ,SE",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/06M.%20TAUFIK.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,7,DPR36030507,"Hj. TATY ICHSANI, SH",P,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/07TATY%20ICHSANI.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,8,DPR36030508,ISMAIL PONTOH,L,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/08ISMAIL%20PONTOH.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,9,DPR36030509,Drs. A. BUETI NASIR,L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/09BUETI%20NASIR.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,5,PARTAI GOLONGAN KARYA,10,DPR36030510,GUSTI BAGIA MULYADI,L,JAKARTA TIMUR,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/05.GOLKAR/10GUSTI%20BAGIA%20MULYADI.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR36030901,"Drs. H. IRGAN CHAIRUL MAHFIZ, M.Si",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/01.%20Irgan.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,2,DPR36030902,"BAMBANG WAHYU GANINDRA, ST",L,JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/02.%20Bambang.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,3,DPR36030903,YETTY DIAH PERMATA,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/03.%20yeti.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,4,DPR36030904,"KH. MOERSJIED QORIE INDRA, S.Hi, MA",L,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/04.%20Moeesjied.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,5,DPR36030905,"Dr. HENDY HERIJANTO, SE, MH",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/05.%20Hendy%20Herijanto.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,6,DPR36030906,"Dra. NUCKY HENDARYANTI,Apt.",P,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/06.%20Nucky.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,7,DPR36030907,"MASDULHAK LUBIS, SE",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/07.%20Masdulhack%20Lubis.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,8,DPR36030908,"NUR SELVYANA SUNGKAR,S.Sos",P,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/08.%20Nur%20Selvyana.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,9,DPR36030909,MULYADI,L,JAKARTA BARAT,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/09.%20Mulyadi.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,9,PARTAI PERSATUAN PEMBANGUNAN,10,DPR36030910,"H. IEDIL SURYADI, B.Sc",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/09.PPP/10.%20Iedel%20Soeryadi.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,1,DPR36030201,"SITI HANIATUNNISA, LL.B",P,JAKARTA UTARA,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/01.siti.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,2,DPR36030202,"Hj. SITI MASRIFAH, MA",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/02.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,3,DPR36030203,TOMMY KURNIAWAN,L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/03.tommy.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,4,DPR36030204,DR. H. FAISAL,L,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/04.faisal.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,5,DPR36030205,Dr. (HC) RAHMAN SABON NAMA,L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/05.rahman.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,6,DPR36030206,"ARDY SUSANTO, SH",L,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/06.ardy.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,7,DPR36030207,RIA KOMARIAH,P,JAKARTA SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/07.ria.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,8,DPR36030208,"HARDI FARDIANSYAH, SE",L,TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/08.hardi.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,9,DPR36030209,"HARMON, SE",L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/09.harmon.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,2,PARTAI KEBANGKITAN BANGSA,10,DPR36030210,AGUS EKO CAHYONO,L,KOTA TANGERANG,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/02.PKB_BANTEN%20III/10.agus.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR36030601,Ir. SUFMI DASCO AHMAD,L,KOTA JAKARTA PUSAT,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/06.%20GERINDRA/01.%20Ir.%20SUFMI%20DASCO%20AHMAD.jpg,,,
DPR,2014,36,BANTEN,3603,BANTEN III,6,PARTAI GERAKAN INDONESIA RAYA,2,DPR36030602,PURNOMO,L,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/06.%20GERINDRA/02.%20PURNOMO.JPG,,,
DPR,2014,36,BANTEN,3603,BANTEN III,6,PARTAI GERAKAN INDONESIA RAYA,3,DPR36030603,"DR. NURCAHAYA TANDANG, S.IP, SH, M.Si",P,KOTA TANGERANG SELATAN,http://dct.kpu.go.id/images/foto/DPR/3603.%20BANTEN%20III/06.%20GERINDRA/03.%20DR.%20NURCAHAYA%20TANDANG%2C%20S.Ip%2C%20SH%2C%20M.Si.JPG,,,
