id,kelurahan_id,nama
3671,146,TPS 16
3672,147,TPS 1
3673,147,TPS 2
3674,147,TPS 3
3675,147,TPS 4
3676,147,TPS 5
3677,147,TPS 6
3678,147,TPS 7
3679,147,TPS 8
3680,147,TPS 9
3681,147,TPS 10
3682,147,TPS 11
3683,147,TPS 12
3684,147,TPS 13
3685,147,TPS 14
3686,147,TPS 15
3687,147,TPS 16
3688,147,TPS 17
3689,148,TPS 1
3690,148,TPS 2
3691,148,TPS 3
3692,148,TPS 4
3693,148,TPS 5
3694,148,TPS 6
3695,148,TPS 7
3696,148,TPS 8
3697,148,TPS 9
3698,148,TPS 10
3699,148,TPS 11
3700,148,TPS 12
3701,148,TPS 13
3702,148,TPS 14
3703,148,TPS 15
3704,148,TPS 16
3705,148,TPS 17
3706,148,TPS 18
3707,148,TPS 19
3708,148,TPS 20
3709,148,TPS 21
3710,148,TPS 22
3711,149,TPS 1
3712,149,TPS 2
3713,149,TPS 3
3714,149,TPS 4
3715,149,TPS 5
3716,149,TPS 6
3717,149,TPS 7
3718,149,TPS 8
3719,149,TPS 9
3720,149,TPS 10
3721,149,TPS 11
3722,149,TPS 12
3723,149,TPS 13
3724,149,TPS 14
3725,149,TPS 15
3726,149,TPS 16
3727,149,TPS 17
3728,149,TPS 18
3729,149,TPS 19
3730,149,TPS 20
3731,149,TPS 21
3732,149,TPS 22
3733,149,TPS 23
3734,150,TPS 1
3735,150,TPS 2
3736,150,TPS 3
3737,150,TPS 4
3738,150,TPS 5
3739,150,TPS 6
3740,150,TPS 7
3741,150,TPS 8
3742,150,TPS 9
3743,150,TPS 10
3744,150,TPS 11
3745,150,TPS 12
3746,150,TPS 13
3747,150,TPS 14
3748,150,TPS 15
3749,150,TPS 16
3750,150,TPS 17
3751,150,TPS 18
3752,150,TPS 19
3753,150,TPS 20
3754,150,TPS 21
3755,150,TPS 22
3756,150,TPS 23
3757,150,TPS 24
3758,150,TPS 25
3759,150,TPS 26
3760,150,TPS 27
3761,150,TPS 28
3762,150,TPS 29
3763,150,TPS 30
3764,151,TPS 1
3765,151,TPS 2
3766,151,TPS 3
3767,151,TPS 4
3768,151,TPS 5
3769,151,TPS 6
3770,151,TPS 7
3771,151,TPS 8
3772,151,TPS 9
3773,151,TPS 10
3774,151,TPS 11
3775,151,TPS 12
3776,151,TPS 13
3777,151,TPS 14
3778,151,TPS 15
3779,151,TPS 16
3780,151,TPS 17
3781,152,TPS 1
3782,152,TPS 2
3783,152,TPS 3
3784,152,TPS 4
3785,152,TPS 5
3786,152,TPS 6
3787,152,TPS 7
3788,152,TPS 8
3789,152,TPS 9
3790,152,TPS 10
3791,152,TPS 11
3792,152,TPS 12
3793,152,TPS 13
3794,152,TPS 14
3795,152,TPS 15
3796,152,TPS 16
3797,152,TPS 17
3798,152,TPS 18
3799,152,TPS 19
3800,152,TPS 20
3801,152,TPS 21
3802,152,TPS 22
3803,152,TPS 23
3804,152,TPS 24
3805,152,TPS 25
3806,152,TPS 26
3807,152,TPS 27
3808,152,TPS 28
3809,152,TPS 29
3810,152,TPS 30
3811,152,TPS 31
3812,152,TPS 32
3813,152,TPS 33
3814,152,TPS 34
3815,152,TPS 35
3816,152,TPS 36
3817,152,TPS 37
3818,152,TPS 38
3819,152,TPS 39
3820,152,TPS 40
3821,152,TPS 41
3822,152,TPS 42
3823,152,TPS 43
3824,152,TPS 44
3825,152,TPS 45
3826,152,TPS 46
3827,152,TPS 47
3828,152,TPS 48
3829,152,TPS 49
3830,152,TPS 50
3831,152,TPS 51
3832,152,TPS 52
3833,152,TPS 53
3834,152,TPS 54
3835,152,TPS 55
3836,152,TPS 56
3837,152,TPS 57
3838,152,TPS 58
3839,152,TPS 59
3840,152,TPS 60
3841,153,TPS 1
3842,153,TPS 2
3843,153,TPS 3
3844,153,TPS 4
3845,153,TPS 5
3846,153,TPS 6
3847,153,TPS 7
3848,153,TPS 8
3849,153,TPS 9
3850,153,TPS 10
3851,153,TPS 11
3852,153,TPS 12
3853,153,TPS 13
3854,153,TPS 14
3855,153,TPS 15
3856,153,TPS 16
3857,153,TPS 17
3858,153,TPS 18
3859,153,TPS 19
3860,153,TPS 20
3861,153,TPS 21
3862,153,TPS 22
3863,153,TPS 23
3864,153,TPS 24
3865,153,TPS 25
3866,153,TPS 26
3867,153,TPS 27
3868,153,TPS 28
3869,153,TPS 29
3870,153,TPS 30
3871,153,TPS 31
3872,153,TPS 32
3873,153,TPS 33
3874,153,TPS 34
3875,153,TPS 35
3876,153,TPS 36
3877,153,TPS 37
3878,153,TPS 38
3879,153,TPS 39
3880,154,TPS 1
3881,154,TPS 2
3882,154,TPS 3
3883,154,TPS 4
3884,154,TPS 5
3885,154,TPS 6
3886,154,TPS 7
3887,154,TPS 8
3888,154,TPS 9
3889,154,TPS 10
3890,154,TPS 11
3891,154,TPS 12
3892,154,TPS 13
3893,154,TPS 14
3894,154,TPS 15
3895,154,TPS 16
3896,154,TPS 17
3897,154,TPS 18
3898,154,TPS 19
3899,154,TPS 20
3900,154,TPS 21
3901,154,TPS 22
3902,154,TPS 23
3903,154,TPS 24
3904,154,TPS 25
3905,154,TPS 26
3906,154,TPS 27
3907,154,TPS 28
3908,154,TPS 29
3909,154,TPS 30
3910,154,TPS 31
3911,154,TPS 32
3912,154,TPS 33
3913,154,TPS 34
3914,154,TPS 35
3915,154,TPS 36
3916,154,TPS 37
3917,154,TPS 38
3918,154,TPS 39
3919,154,TPS 40
3920,154,TPS 41
3921,154,TPS 42
3922,154,TPS 43
3923,154,TPS 44
3924,154,TPS 45
3925,154,TPS 46
3926,154,TPS 47
3927,154,TPS 48
3928,154,TPS 49
3929,154,TPS 50
3930,154,TPS 51
3931,154,TPS 52
3932,154,TPS 53
3933,154,TPS 54
3934,154,TPS 55
3935,154,TPS 56
3936,154,TPS 57
