id,region_id,region_name,name,pemilih,pengguna_hak_pilih,perolehan_suara,suara_sah,suara_tidak_sah,total_suara,link,resource
700,52,KABUPATEN GRESIK,BENJENG,49.185,39.541,[1] 30.847 [2] 7.880 [3] 311,39.038,503,39.541,https://pilkada2015.kpu.go.id/gresikkab/benjeng,https://pilkada2015.kpu.go.id/gresikkab
701,52,KABUPATEN GRESIK,BUNGAH,47.885,36.868,[1] 18.701 [2] 16.718 [3] 398,36.137,831,36.968,https://pilkada2015.kpu.go.id/gresikkab/bungah,https://pilkada2015.kpu.go.id/gresikkab
702,52,KABUPATEN GRESIK,CERME,55.102,44.724,[1] 33.734 [2] 9.334 [3] 596,43.664,1.06,44.724,https://pilkada2015.kpu.go.id/gresikkab/cerme,https://pilkada2015.kpu.go.id/gresikkab
703,52,KABUPATEN GRESIK,DRIYOREJO,69.359,49.668,[1] 34.249 [2] 12.554 [3] 1.151,47.954,1.717,49.671,https://pilkada2015.kpu.go.id/gresikkab/driyorejo,https://pilkada2015.kpu.go.id/gresikkab
704,52,KABUPATEN GRESIK,DUDUKSAMPEYAN,36.604,29.098,[1] 20.352 [2] 7.935 [3] 296,28.583,515,29.098,https://pilkada2015.kpu.go.id/gresikkab/duduksampeyan,https://pilkada2015.kpu.go.id/gresikkab
705,52,KABUPATEN GRESIK,DUKUN,50.562,33.314,[1] 26.962 [2] 5.392 [3] 353,32.707,607,33.314,https://pilkada2015.kpu.go.id/gresikkab/dukun,https://pilkada2015.kpu.go.id/gresikkab
706,52,KABUPATEN GRESIK,GRESIK,62.775,36.617,[1] 25.913 [2] 8.553 [3] 992,35.408,1.209,36.617,https://pilkada2015.kpu.go.id/gresikkab/gresik,https://pilkada2015.kpu.go.id/gresikkab
707,52,KABUPATEN GRESIK,KEBOMAS,73.642,49.657,[1] 35.248 [2] 11.047 [3] 1.740,48.035,1.622,49.657,https://pilkada2015.kpu.go.id/gresikkab/kebomas,https://pilkada2015.kpu.go.id/gresikkab
708,52,KABUPATEN GRESIK,KEDAMEAN,46.056,35.916,[1] 25.751 [2] 8.552 [3] 489,34.792,1.124,35.916,https://pilkada2015.kpu.go.id/gresikkab/kedamean,https://pilkada2015.kpu.go.id/gresikkab
709,52,KABUPATEN GRESIK,MANYAR,76.186,53.618,[1] 31.548 [2] 19.204 [3] 1.213,51.965,1.645,53.61,https://pilkada2015.kpu.go.id/gresikkab/manyar,https://pilkada2015.kpu.go.id/gresikkab
710,52,KABUPATEN GRESIK,MENGANTI,84.945,59.698,[1] 40.064 [2] 16.698 [3] 1.024,57.786,1.912,59.698,https://pilkada2015.kpu.go.id/gresikkab/menganti,https://pilkada2015.kpu.go.id/gresikkab
711,52,KABUPATEN GRESIK,PANCENG,38.535,23.369,[1] 14.956 [2] 7.672 [3] 278,23.097,499,23.596,https://pilkada2015.kpu.go.id/gresikkab/panceng,https://pilkada2015.kpu.go.id/gresikkab
712,52,KABUPATEN GRESIK,SANGKAPURA,47.845,22.942,[1] 14.157 [2] 8.046 [3] 360,22.563,379,22.942,https://pilkada2015.kpu.go.id/gresikkab/sangkapura,https://pilkada2015.kpu.go.id/gresikkab
713,52,KABUPATEN GRESIK,SIDAYU,30.877,22.415,[1] 14.077 [2] 7.480 [3] 266,21.823,592,22.415,https://pilkada2015.kpu.go.id/gresikkab/sidayu,https://pilkada2015.kpu.go.id/gresikkab
714,52,KABUPATEN GRESIK,TAMBAK,24.959,12.109,[1] 7.705 [2] 3.975 [3] 205,11.885,224,12.109,https://pilkada2015.kpu.go.id/gresikkab/tambak,https://pilkada2015.kpu.go.id/gresikkab
715,52,KABUPATEN GRESIK,UJUNGPANGKAH,36.551,26.145,[1] 15.837 [2] 9.466 [3] 257,25.56,585,26.145,https://pilkada2015.kpu.go.id/gresikkab/ujungpangkah,https://pilkada2015.kpu.go.id/gresikkab
716,52,KABUPATEN GRESIK,WRINGINANOM,51.65,39.637,[1] 31.410 [2] 6.647 [3] 460,38.517,1.12,39.637,https://pilkada2015.kpu.go.id/gresikkab/wringinanom,https://pilkada2015.kpu.go.id/gresikkab
717,53,KABUPATEN GROBOGAN,BRATI,37.09,26.777,[1] 9.618 [2] 16.709,26.867,333,26.235,https://pilkada2015.kpu.go.id/grobogankab/brati,https://pilkada2015.kpu.go.id/grobogankab
718,53,KABUPATEN GROBOGAN,GABUS,55.929,38.24,[1] 12.333 [2] 25.562,37.895,342,38.61,https://pilkada2015.kpu.go.id/grobogankab/gabus,https://pilkada2015.kpu.go.id/grobogankab
719,53,KABUPATEN GROBOGAN,GEYER,50.928,33.758,[1] 6.790 [2] 26.507,33.297,710,34.007,https://pilkada2015.kpu.go.id/grobogankab/geyer,https://pilkada2015.kpu.go.id/grobogankab
720,53,KABUPATEN GROBOGAN,GODONG,64.181,40.47,[1] 11.338 [2] 28.423,39.761,702,40.47,https://pilkada2015.kpu.go.id/grobogankab/godong,https://pilkada2015.kpu.go.id/grobogankab
721,53,KABUPATEN GROBOGAN,GROBOGAN,56.114,39.872,[1] 17.683 [2] 21.839,39.522,508,40.039,https://pilkada2015.kpu.go.id/grobogankab/grobogan,https://pilkada2015.kpu.go.id/grobogankab
722,53,KABUPATEN GROBOGAN,GUBUG,60.776,37.525,[1] 8.452 [2] 28.483,36.733,792,37.525,https://pilkada2015.kpu.go.id/grobogankab/gubug,https://pilkada2015.kpu.go.id/grobogankab
723,53,KABUPATEN GROBOGAN,KARANGRAYUNG,71.439,45.029,[1] 12.289 [2] 32.724,45.013,463,45.286,https://pilkada2015.kpu.go.id/grobogankab/karangrayung,https://pilkada2015.kpu.go.id/grobogankab
724,53,KABUPATEN GROBOGAN,KEDUNGJATI,32.48,21.036,[1] 7.516 [2] 13.048,20.564,375,20.939,https://pilkada2015.kpu.go.id/grobogankab/kedungjati,https://pilkada2015.kpu.go.id/grobogankab
725,53,KABUPATEN GROBOGAN,KLAMBU,28.393,20.127,[1] 10.458 [2] 9.306,19.764,245,20.009,https://pilkada2015.kpu.go.id/grobogankab/klambu,https://pilkada2015.kpu.go.id/grobogankab
726,53,KABUPATEN GROBOGAN,KRADENAN,61.515,37.868,[1] 8.980 [2] 28.387,37.567,502,37.867,https://pilkada2015.kpu.go.id/grobogankab/kradenan,https://pilkada2015.kpu.go.id/grobogankab
727,53,KABUPATEN GROBOGAN,NGARINGAN,50.746,35.999,[1] 9.532 [2] 25.981,35.513,481,35.999,https://pilkada2015.kpu.go.id/grobogankab/ngaringan,https://pilkada2015.kpu.go.id/grobogankab
728,53,KABUPATEN GROBOGAN,PENAWANGAN,48.208,31.217,[1] 9.073 [2] 21.817,30.626,323,30.949,https://pilkada2015.kpu.go.id/grobogankab/penawangan,https://pilkada2015.kpu.go.id/grobogankab
729,53,KABUPATEN GROBOGAN,PULOKULON,79.309,50.069,[1] 8.546 [2] 40.739,49.285,776,50.067,https://pilkada2015.kpu.go.id/grobogankab/pulokulon,https://pilkada2015.kpu.go.id/grobogankab
730,53,KABUPATEN GROBOGAN,PURWODADI,97.279,70.06,[1] 20.403 [2] 48.225,68.628,1.602,70.236,https://pilkada2015.kpu.go.id/grobogankab/purwodadi,https://pilkada2015.kpu.go.id/grobogankab
731,53,KABUPATEN GROBOGAN,TANGGUNGHARJO,30.569,19.786,[1] 5.285 [2] 14.238,19.523,263,19.786,https://pilkada2015.kpu.go.id/grobogankab/tanggungharjo,https://pilkada2015.kpu.go.id/grobogankab
732,53,KABUPATEN GROBOGAN,TAWANGHARJO,41.379,26.671,[1] 6.131 [2] 20.386,26.517,418,26.935,https://pilkada2015.kpu.go.id/grobogankab/tawangharjo,https://pilkada2015.kpu.go.id/grobogankab
733,53,KABUPATEN GROBOGAN,TEGOWANU,40.374,26.342,[1] 3.408 [2] 22.333,25.741,367,26.108,https://pilkada2015.kpu.go.id/grobogankab/tegowanu,https://pilkada2015.kpu.go.id/grobogankab
734,53,KABUPATEN GROBOGAN,TOROH,86.128,55.594,[1] 11.996 [2] 42.817,54.813,771,55.594,https://pilkada2015.kpu.go.id/grobogankab/toroh,https://pilkada2015.kpu.go.id/grobogankab
735,53,KABUPATEN GROBOGAN,WIROSARI,67.876,45.38,[1] 6.570 [2] 37.983,44.56,1.081,45.11,https://pilkada2015.kpu.go.id/grobogankab/wirosari,https://pilkada2015.kpu.go.id/grobogankab
736,54,KABUPATEN GUNUNG KIDUL,GEDANGSARI,30.014,19.094,[1] 9.259 [2] 3.915 [3] 4.315 [4] 1.034,18.36,426,18.541,https://pilkada2015.kpu.go.id/gunungkidulkab/gedangsari,https://pilkada2015.kpu.go.id/gunungkidulkab
737,54,KABUPATEN GUNUNG KIDUL,GIRISUBO,22.072,14.561,[1] 4.232 [2] 4.024 [3] 4.593 [4] 1.421,14.276,447,14.724,https://pilkada2015.kpu.go.id/gunungkidulkab/girisubo,https://pilkada2015.kpu.go.id/gunungkidulkab
738,54,KABUPATEN GUNUNG KIDUL,KARANGMOJO,43.905,30.625,[1] 10.836 [2] 6.647 [3] 6.816 [4] 6.257,29.531,598,30.19,https://pilkada2015.kpu.go.id/gunungkidulkab/karangmojo,https://pilkada2015.kpu.go.id/gunungkidulkab
739,54,KABUPATEN GUNUNG KIDUL,NGAWEN,28.164,18.894,[1] 7.501 [2] 3.115 [3] 5.217 [4] 2.266,18.021,559,18.58,https://pilkada2015.kpu.go.id/gunungkidulkab/ngawen,https://pilkada2015.kpu.go.id/gunungkidulkab
740,54,KABUPATEN GUNUNG KIDUL,NGLIPAR,27.126,18.937,[1] 9.427 [2] 4.705 [3] 2.806 [4] 1.318,18.524,411,18.937,https://pilkada2015.kpu.go.id/gunungkidulkab/nglipar,https://pilkada2015.kpu.go.id/gunungkidulkab
741,54,KABUPATEN GUNUNG KIDUL,PALIYAN,25.211,17.863,[1] 8.449 [2] 2.796 [3] 4.627 [4] 1.653,17.281,490,17.777,https://pilkada2015.kpu.go.id/gunungkidulkab/paliyan,https://pilkada2015.kpu.go.id/gunungkidulkab
742,54,KABUPATEN GUNUNG KIDUL,PANGGANG,22.177,16.784,[1] 6.220 [2] 3.138 [3] 5.004 [4] 1.999,16.428,358,16.786,https://pilkada2015.kpu.go.id/gunungkidulkab/panggang,https://pilkada2015.kpu.go.id/gunungkidulkab
743,54,KABUPATEN GUNUNG KIDUL,PATUK,26.397,19.364,[1] 9.161 [2] 4.167 [3] 3.032 [4] 2.594,18.954,511,19.471,https://pilkada2015.kpu.go.id/gunungkidulkab/patuk,https://pilkada2015.kpu.go.id/gunungkidulkab
744,54,KABUPATEN GUNUNG KIDUL,PLAYEN,48.108,34.277,[1] 14.112 [2] 6.113 [3] 8.721 [4] 4.492,33.441,839,34.277,https://pilkada2015.kpu.go.id/gunungkidulkab/playen,https://pilkada2015.kpu.go.id/gunungkidulkab
745,54,KABUPATEN GUNUNG KIDUL,PONJONG,45.997,32.701,[1] 10.339 [2] 4.681 [3] 13.263 [4] 3.749,32.032,664,32.701,https://pilkada2015.kpu.go.id/gunungkidulkab/ponjong,https://pilkada2015.kpu.go.id/gunungkidulkab
746,54,KABUPATEN GUNUNG KIDUL,PURWOSARI,16.655,11.869,[1] 5.513 [2] 1.367 [3] 2.494 [4] 1.795,11.427,442,11.869,https://pilkada2015.kpu.go.id/gunungkidulkab/purwosari,https://pilkada2015.kpu.go.id/gunungkidulkab
747,54,KABUPATEN GUNUNG KIDUL,RONGKOP,25.469,18.007,[1] 7.013 [2] 4.346 [3] 4.534 [4] 1.756,17.651,348,18.007,https://pilkada2015.kpu.go.id/gunungkidulkab/rongkop,https://pilkada2015.kpu.go.id/gunungkidulkab
748,54,KABUPATEN GUNUNG KIDUL,SAPTOSARI,31.508,21.539,[1] 9.836 [2] 3.885 [3] 4.762 [4] 2.516,20.999,540,21.539,https://pilkada2015.kpu.go.id/gunungkidulkab/saptosari,https://pilkada2015.kpu.go.id/gunungkidulkab
749,54,KABUPATEN GUNUNG KIDUL,SEMANU,48.376,35.283,[1] 9.350 [2] 16.175 [3] 6.230 [4] 3.193,34.948,462,35.253,https://pilkada2015.kpu.go.id/gunungkidulkab/semanu,https://pilkada2015.kpu.go.id/gunungkidulkab
750,54,KABUPATEN GUNUNG KIDUL,SEMIN,45.23,30.812,[1] 11.663 [2] 8.794 [3] 6.917 [4] 3.187,30.56,444,30.907,https://pilkada2015.kpu.go.id/gunungkidulkab/semin,https://pilkada2015.kpu.go.id/gunungkidulkab
751,54,KABUPATEN GUNUNG KIDUL,TANJUNGSARI,24.086,17.65,[1] 6.410 [2] 3.979 [3] 4.579 [4] 2.014,17.215,402,17.617,https://pilkada2015.kpu.go.id/gunungkidulkab/tanjungsari,https://pilkada2015.kpu.go.id/gunungkidulkab
752,54,KABUPATEN GUNUNG KIDUL,TEPUS,32.373,21.513,[1] 8.706 [2] 5.398 [3] 4.895 [4] 2.063,21.062,446,21.513,https://pilkada2015.kpu.go.id/gunungkidulkab/tepus,https://pilkada2015.kpu.go.id/gunungkidulkab
753,54,KABUPATEN GUNUNG KIDUL,WONOSARI,66.199,51.392,[1] 18.685 [2] 10.462 [3] 10.682 [4] 10.627,50.292,1.101,51.394,https://pilkada2015.kpu.go.id/gunungkidulkab/wonosari,https://pilkada2015.kpu.go.id/gunungkidulkab
754,55,KABUPATEN HALMAHERA BARAT,IBU,7.49,5.991,[1] 1.328 [2] 1.183 [3] 1.299 [4] 2.297,6.107,31,6.138,https://pilkada2015.kpu.go.id/halbarkab/ibu,https://pilkada2015.kpu.go.id/halbarkab
755,55,KABUPATEN HALMAHERA BARAT,IBU SELATAN,8.271,6.324,[1] 1.798 [2] 1.028 [3] 1.498 [4] 2.136,6.175,71,6.246,https://pilkada2015.kpu.go.id/halbarkab/ibu_selatan,https://pilkada2015.kpu.go.id/halbarkab
756,55,KABUPATEN HALMAHERA BARAT,IBU UTARA,5.95,5.079,[1] 939 [2] 277 [3] 997 [4] 2.850,5.063,16,5.079,https://pilkada2015.kpu.go.id/halbarkab/ibu_utara,https://pilkada2015.kpu.go.id/halbarkab
757,55,KABUPATEN HALMAHERA BARAT,JAILOLO,22.599,16.766,[1] 2.930 [2] 4.697 [3] 5.103 [4] 4.588,17.053,87,17.14,https://pilkada2015.kpu.go.id/halbarkab/jailolo,https://pilkada2015.kpu.go.id/halbarkab
758,55,KABUPATEN HALMAHERA BARAT,JAILOLO SELATAN,11.291,8.774,[1] 2.489 [2] 3.227 [3] 1.386 [4] 1.588,8.448,79,8.527,https://pilkada2015.kpu.go.id/halbarkab/jailolo_selatan,https://pilkada2015.kpu.go.id/halbarkab
759,55,KABUPATEN HALMAHERA BARAT,LOLODA,7.907,6.56,[1] 1.465 [2] 624 [3] 2.402 [4] 2.033,6.524,46,6.57,https://pilkada2015.kpu.go.id/halbarkab/loloda,https://pilkada2015.kpu.go.id/halbarkab
760,55,KABUPATEN HALMAHERA BARAT,SAHU,7.203,5.93,[1] 1.096 [2] 431 [3] 3.273 [4] 1.081,5.881,34,5.915,https://pilkada2015.kpu.go.id/halbarkab/sahu,https://pilkada2015.kpu.go.id/halbarkab
761,55,KABUPATEN HALMAHERA BARAT,SAHU TIMUR,6.052,5.116,[1] 1.007 [2] 830 [3] 2.133 [4] 999,4.969,32,5.002,https://pilkada2015.kpu.go.id/halbarkab/sahu_timur,https://pilkada2015.kpu.go.id/halbarkab
762,56,KABUPATEN HALMAHERA SELATAN,BACAN,15.101,9.443,[1] 5.001 [2] 1.127 [3] 565 [4] 3.034,9.527,43,9.57,https://pilkada2015.kpu.go.id/halselkab/bacan,https://pilkada2015.kpu.go.id/halselkab
763,56,KABUPATEN HALMAHERA SELATAN,BACAN BARAT,3.082,2.379,[1] 445 [2] 824 [3] 134 [4] 963,2.366,13,2.379,https://pilkada2015.kpu.go.id/halselkab/bacan_barat,https://pilkada2015.kpu.go.id/halselkab
764,56,KABUPATEN HALMAHERA SELATAN,BACAN BARAT UTARA,3.564,2.79,[1] 667 [2] 575 [3] 275 [4] 1.265,2.782,9,2.791,https://pilkada2015.kpu.go.id/halselkab/bacan_barat_utara,https://pilkada2015.kpu.go.id/halselkab
765,56,KABUPATEN HALMAHERA SELATAN,BACAN SELATAN,13.032,7.997,[1] 3.980 [2] 1.120 [3] 421 [4] 2.405,7.926,66,7.992,https://pilkada2015.kpu.go.id/halselkab/bacan_selatan,https://pilkada2015.kpu.go.id/halselkab
766,56,KABUPATEN HALMAHERA SELATAN,BACAN TIMUR,9.54,5.641,[1] 1.357 [2] 1.258 [3] 527 [4] 2.144,5.286,18,5.304,https://pilkada2015.kpu.go.id/halselkab/bacan_timur,https://pilkada2015.kpu.go.id/halselkab
767,56,KABUPATEN HALMAHERA SELATAN,BACAN TIMUR SELATAN,4.763,3.164,[1] 1.202 [2] 299 [3] 175 [4] 1.480,3.156,8,3.164,https://pilkada2015.kpu.go.id/halselkab/bacan_timur_selatan,https://pilkada2015.kpu.go.id/halselkab
768,56,KABUPATEN HALMAHERA SELATAN,BACAN TIMUR TENGAH,,,,,,,https://pilkada2015.kpu.go.id/halselkab/bacan_timur_tengah,https://pilkada2015.kpu.go.id/halselkab
769,56,KABUPATEN HALMAHERA SELATAN,GANE BARAT,,,,,,,https://pilkada2015.kpu.go.id/halselkab/gane_barat,https://pilkada2015.kpu.go.id/halselkab
770,56,KABUPATEN HALMAHERA SELATAN,GANE BARAT SELATAN,,,,,,,https://pilkada2015.kpu.go.id/halselkab/gane_barat_selatan,https://pilkada2015.kpu.go.id/halselkab
771,56,KABUPATEN HALMAHERA SELATAN,GANE BARAT UTARA,,,,,,,https://pilkada2015.kpu.go.id/halselkab/gane_barat_utara,https://pilkada2015.kpu.go.id/halselkab
772,56,KABUPATEN HALMAHERA SELATAN,GANE TIMUR,7.7,5.019,[1] 1.642 [2] 678 [3] 695 [4] 1.952,4.967,52,5.019,https://pilkada2015.kpu.go.id/halselkab/gane_timur,https://pilkada2015.kpu.go.id/halselkab
773,56,KABUPATEN HALMAHERA SELATAN,GANE TIMUR SELATAN,,,,,,,https://pilkada2015.kpu.go.id/halselkab/gane_timur_selatan,https://pilkada2015.kpu.go.id/halselkab
774,56,KABUPATEN HALMAHERA SELATAN,GANE TIMUR TENGAH,3.168,2.197,[1] 916 [2] 245 [3] 100 [4] 917,2.178,19,2.197,https://pilkada2015.kpu.go.id/halselkab/gane_timur_tengah,https://pilkada2015.kpu.go.id/halselkab
775,56,KABUPATEN HALMAHERA SELATAN,KASIRUTA BARAT,3.888,3.11,[1] 730 [2] 494 [3] 138 [4] 1.729,3.091,19,3.11,https://pilkada2015.kpu.go.id/halselkab/kasiruta_barat,https://pilkada2015.kpu.go.id/halselkab
776,56,KABUPATEN HALMAHERA SELATAN,KASIRUTA TIMUR,2.957,2.459,[1] 737 [2] 696 [3] 112 [4] 898,2.443,16,2.459,https://pilkada2015.kpu.go.id/halselkab/kasiruta_timur,https://pilkada2015.kpu.go.id/halselkab
777,56,KABUPATEN HALMAHERA SELATAN,KAYOA,7.902,5.068,[1] 2.010 [2] 448 [3] 922 [4] 1.673,5.053,15,5.068,https://pilkada2015.kpu.go.id/halselkab/kayoa,https://pilkada2015.kpu.go.id/halselkab
778,56,KABUPATEN HALMAHERA SELATAN,KAYOA BARAT,3.364,2.013,[1] 1.137 [2] 278 [3] 77 [4] 559,1.997,16,2.013,https://pilkada2015.kpu.go.id/halselkab/kayoa_barat,https://pilkada2015.kpu.go.id/halselkab
779,56,KABUPATEN HALMAHERA SELATAN,KAYOA SELATAN,5.495,3.552,[1] 1.046 [2] 1.020 [3] 462 [4] 1.005,3.533,19,3.552,https://pilkada2015.kpu.go.id/halselkab/kayoa_selatan,https://pilkada2015.kpu.go.id/halselkab
780,56,KABUPATEN HALMAHERA SELATAN,KAYOA UTARA,2.424,1.583,[1] 688 [2] 116 [3] 466 [4] 307,1.577,6,1.583,https://pilkada2015.kpu.go.id/halselkab/kayoa_utara,https://pilkada2015.kpu.go.id/halselkab
781,56,KABUPATEN HALMAHERA SELATAN,KEPULAUAN BOTANGLOMANG,4.996,3.936,[1] 1.186 [2] 1.005 [3] 210 [4] 1.521,3.918,18,3.936,https://pilkada2015.kpu.go.id/halselkab/kepulauan_botanglomang,https://pilkada2015.kpu.go.id/halselkab
782,56,KABUPATEN HALMAHERA SELATAN,KEPULAUAN JORONGA,3.777,2.952,[1] 953 [2] 234 [3] 85 [4] 1.662,2.934,18,2.952,https://pilkada2015.kpu.go.id/halselkab/kepulauan_joronga,https://pilkada2015.kpu.go.id/halselkab
783,56,KABUPATEN HALMAHERA SELATAN,MAKIAN BARAT,3.146,2.15,[1] 924 [2] 601 [3] 69 [4] 517,2.111,42,2.153,https://pilkada2015.kpu.go.id/halselkab/makian_barat,https://pilkada2015.kpu.go.id/halselkab
784,56,KABUPATEN HALMAHERA SELATAN,MANDIOLI SELATAN,5.485,3.477,[1] 973 [2] 521 [3] 199 [4] 1.768,3.461,16,3.477,https://pilkada2015.kpu.go.id/halselkab/mandioli_selatan,https://pilkada2015.kpu.go.id/halselkab
785,56,KABUPATEN HALMAHERA SELATAN,MANDIOLI UTARA,2.875,1.689,[1] 293 [2] 592 [3] 85 [4] 711,1.681,8,1.689,https://pilkada2015.kpu.go.id/halselkab/mandioli_utara,https://pilkada2015.kpu.go.id/halselkab
786,56,KABUPATEN HALMAHERA SELATAN,OBI,11.227,8.312,[1] 3.970 [2] 918 [3] 402 [4] 2.974,8.264,44,8.308,https://pilkada2015.kpu.go.id/halselkab/obi,https://pilkada2015.kpu.go.id/halselkab
787,56,KABUPATEN HALMAHERA SELATAN,OBI BARAT,2.66,2.189,[1] 1.368 [2] 201 [3] 51 [4] 564,2.184,5,2.189,https://pilkada2015.kpu.go.id/halselkab/obi_barat,https://pilkada2015.kpu.go.id/halselkab
788,56,KABUPATEN HALMAHERA SELATAN,OBI SELATAN,10.598,6.098,[1] 1.824 [2] 1.389 [3] 706 [4] 2.130,6.049,49,6.098,https://pilkada2015.kpu.go.id/halselkab/obi_selatan,https://pilkada2015.kpu.go.id/halselkab
789,56,KABUPATEN HALMAHERA SELATAN,OBI TIMUR,2.674,1.969,[1] 580 [2] 307 [3] 81 [4] 997,1.965,4,1.969,https://pilkada2015.kpu.go.id/halselkab/obi_timur,https://pilkada2015.kpu.go.id/halselkab
790,56,KABUPATEN HALMAHERA SELATAN,OBI UTARA,6.843,4.871,[1] 1.807 [2] 1.431 [3] 160 [4] 1.453,4.851,20,4.871,https://pilkada2015.kpu.go.id/halselkab/obi_utara,https://pilkada2015.kpu.go.id/halselkab
791,56,KABUPATEN HALMAHERA SELATAN,PULAU MAKIAN,9.518,7.401,[1] 2.462 [2] 2.997 [3] 709 [4] 1.178,7.346,52,7.398,https://pilkada2015.kpu.go.id/halselkab/pulau_makian,https://pilkada2015.kpu.go.id/halselkab
792,57,KABUPATEN HALMAHERA TIMUR,KOTA MABA,7.676,5.426,[1] 1.431 [2] 3.963,5.394,32,5.426,https://pilkada2015.kpu.go.id/haltimkab/kota_maba,https://pilkada2015.kpu.go.id/haltimkab
793,57,KABUPATEN HALMAHERA TIMUR,MABA,8.595,4.751,[1] 2.138 [2] 2.562,4.7,51,4.751,https://pilkada2015.kpu.go.id/haltimkab/maba,https://pilkada2015.kpu.go.id/haltimkab
794,57,KABUPATEN HALMAHERA TIMUR,MABA SELATAN,5.804,4.018,[1] 2.011 [2] 1.943,3.954,36,3.99,https://pilkada2015.kpu.go.id/haltimkab/maba_selatan,https://pilkada2015.kpu.go.id/haltimkab
795,57,KABUPATEN HALMAHERA TIMUR,MABA TENGAH,4.244,2.984,[1] 1.138 [2] 1.795,2.933,51,2.984,https://pilkada2015.kpu.go.id/haltimkab/maba_tengah,https://pilkada2015.kpu.go.id/haltimkab
796,57,KABUPATEN HALMAHERA TIMUR,MABA UTARA,5.894,4.3,[1] 1.912 [2] 2.347,4.259,41,4.3,https://pilkada2015.kpu.go.id/haltimkab/maba_utara,https://pilkada2015.kpu.go.id/haltimkab
797,57,KABUPATEN HALMAHERA TIMUR,WASILE,7.269,5.416,[1] 1.563 [2] 3.750,5.313,103,5.416,https://pilkada2015.kpu.go.id/haltimkab/wasile,https://pilkada2015.kpu.go.id/haltimkab
798,57,KABUPATEN HALMAHERA TIMUR,WASILE SELATAN,9.795,7.56,[1] 3.531 [2] 3.929,7.46,100,7.56,https://pilkada2015.kpu.go.id/haltimkab/wasile_selatan,https://pilkada2015.kpu.go.id/haltimkab
799,57,KABUPATEN HALMAHERA TIMUR,WASILE TENGAH,3.983,2.943,[1] 1.026 [2] 1.877,2.903,40,2.943,https://pilkada2015.kpu.go.id/haltimkab/wasile_tengah,https://pilkada2015.kpu.go.id/haltimkab
800,57,KABUPATEN HALMAHERA TIMUR,WASILE TIMUR,7.829,5.695,[1] 1.692 [2] 3.882,5.574,121,5.695,https://pilkada2015.kpu.go.id/haltimkab/wasile_timur,https://pilkada2015.kpu.go.id/haltimkab
801,57,KABUPATEN HALMAHERA TIMUR,WASILE UTARA,3.62,2.536,[1] 948 [2] 1.563,2.511,25,2.536,https://pilkada2015.kpu.go.id/haltimkab/wasile_utara,https://pilkada2015.kpu.go.id/haltimkab
802,58,KABUPATEN HALMAHERA UTARA,GALELA,5.764,4.739,[1] 783 [2] 33 [3] 485 [4] 852 [5] 2.322,4.479,35,4.514,https://pilkada2015.kpu.go.id/halutkab/galela,https://pilkada2015.kpu.go.id/halutkab
803,58,KABUPATEN HALMAHERA UTARA,GALELA BARAT,7.605,5.787,[1] 1.494 [2] 382 [3] 1.202 [4] 619 [5] 1.992,5.689,86,5.787,https://pilkada2015.kpu.go.id/halutkab/galela_barat,https://pilkada2015.kpu.go.id/halutkab
804,58,KABUPATEN HALMAHERA UTARA,GALELA SELATAN,6.721,4.822,[1] 784 [2] 365 [3] 862 [4] 782 [5] 2.007,4.798,32,4.83,https://pilkada2015.kpu.go.id/halutkab/galela_selatan,https://pilkada2015.kpu.go.id/halutkab
805,58,KABUPATEN HALMAHERA UTARA,GALELA UTARA,6.535,4.134,[1] 822 [2] 176 [3] 804 [4] 886 [5] 1.875,4.563,34,4.597,https://pilkada2015.kpu.go.id/halutkab/galela_utara,https://pilkada2015.kpu.go.id/halutkab
806,58,KABUPATEN HALMAHERA UTARA,KAO,6.172,4.701,[1] 2.072 [2] 692 [3] 1.193 [4] 219 [5] 472,4.648,56,4.704,https://pilkada2015.kpu.go.id/halutkab/kao,https://pilkada2015.kpu.go.id/halutkab
807,58,KABUPATEN HALMAHERA UTARA,KAO BARAT,6.223,5.136,[1] 1.873 [2] 1.251 [3] 1.384 [4] 238 [5] 300,5.13,67,5.113,https://pilkada2015.kpu.go.id/halutkab/kao_barat,https://pilkada2015.kpu.go.id/halutkab
808,58,KABUPATEN HALMAHERA UTARA,KAO TELUK,7.072,3.41,[1] 819 [2] 355 [3] 476 [4] 423 [5] 1.057,3.134,39,3.173,https://pilkada2015.kpu.go.id/halutkab/kao_teluk,https://pilkada2015.kpu.go.id/halutkab
809,58,KABUPATEN HALMAHERA UTARA,KAO UTARA,8.369,6.408,[1] 2.396 [2] 1.436 [3] 1.375 [4] 747 [5] 354,6.308,100,6.408,https://pilkada2015.kpu.go.id/halutkab/kao_utara,https://pilkada2015.kpu.go.id/halutkab
810,58,KABUPATEN HALMAHERA UTARA,LOLODA KEPULAUAN,3.081,2.991,[1] 319 [2] 34 [3] 48 [4] 31 [5] 2.542,2.974,17,2.991,https://pilkada2015.kpu.go.id/halutkab/loloda_kepulauan,https://pilkada2015.kpu.go.id/halutkab
811,58,KABUPATEN HALMAHERA UTARA,LOLODA UTARA,7.833,5.435,[1] 1.245 [2] 704 [3] 1.018 [4] 1.022 [5] 1.390,5.38,55,5.435,https://pilkada2015.kpu.go.id/halutkab/loloda_utara,https://pilkada2015.kpu.go.id/halutkab
