lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,domisili,foto_url,agama,tempat_lahir,tanggal_lahir
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616105p1002,SUKINI,P,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616105p1003,HERLINA SINTA,P,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616105p1004,ROSMINTO DIANUS,L,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616105p1005,KANE NINGSIH,P,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616106p1001,"H. RONI TARDIANTO, M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616106p1002,H. BAISOENI Z.A.,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616106p1003,Hj. RUSMIATY,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616106p1004,ACHMAD MIDANI,L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616106p1005,"PUNTY AGHATY, A.Md.",P,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616106p1006,"HAIKAL KURNIAWAN, S.T.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,7,DPRDKALBAR616106p1007,"RIKA FEBTIANTY, A.Md.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,10,PARTAI HATI NURANI RAKYAT,8,DPRDKALBAR616106p1008,"YAN SAPARANG, M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616107p1001,"SUYANTO TANJUNG, S.Sos., M.Si.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616107p1002,"RIANTO, S.T.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616107p1003,RABUANA,P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616107p1004,HALIMIN,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616107p1005,DEVI SUSANTI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616107p1006,VALENTINA TRESKOVA,P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,7,DPRDKALBAR616107p1007,"ERIK FEBRIANDA, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,8,DPRDKALBAR616107p1008,SYAHMIN,L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,9,DPRDKALBAR616107p1009,"YASINTA, S.H.",P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,10,DPRDKALBAR616107p1010,"HENDRIO SUPONO, S.E., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,10,PARTAI HATI NURANI RAKYAT,11,DPRDKALBAR616107p1011,"EMANUEL DERRY, S.Hut.",L,KABUPATEN KAPUAS HULU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616108p1001,"HINSANOL LAILI, S.T.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616108p1002,"IBRAHIM CHANDRA, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616108p1003,KUSRIANA,P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616108p1004,"WOSINTEN WOSESA, S.Th.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616108p1005,"ANWAR, S.H.",L,KABUPATEN KAYONG UTARA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616108p1006,SUMIATI,P,KABUPATEN KAYONG UTARA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,7,DPRDKALBAR616108p1007,YENI ADRIANA,P,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,10,PARTAI HATI NURANI RAKYAT,8,DPRDKALBAR616108p1008,"ADRIAN HARTANTO, S.E.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,1,DPRDKALBAR616101p0101,"MICHAEL YAN SRIWIDODO, S.E., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,2,DPRDKALBAR616101p0102,Drs. H. MAHFUT SUHENDRO,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,3,DPRDKALBAR616101p0103,SITI SUNARTY,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,4,DPRDKALBAR616101p0104,"GS. ANTON ARMYA, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,5,DPRDKALBAR616101p0105,"Drs. H. MULYADI SUKIR, S.T., M.T.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,6,DPRDKALBAR616101p0106,"Dra. CORY SOESANA ARDIANSJAH, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,7,DPRDKALBAR616101p0107,SYF. MAISARAH,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,1,PARTAI NasDem,8,DPRDKALBAR616101p0108,"BUDI SAYOGIO, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,1,DPRDKALBAR616102p0101,"IWAN SURYA NEGARA, S.Sos.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,2,DPRDKALBAR616102p0102,"SYARIF AMIN MUHAMMAD, A.Md.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,3,DPRDKALBAR616102p0103,"ASMANIAR, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,4,DPRDKALBAR616102p0104,"RAHMANIAR, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,5,DPRDKALBAR616102p0105,"SUHAIRI RAHMAT, S.P.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,6,DPRDKALBAR616102p0106,"H. ERFANI ISLAMI, S.H., M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,7,DPRDKALBAR616102p0107,"BONG KIM SIN, S.T., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,8,DPRDKALBAR616102p0108,Hj. YUWATI MAHOTTAMA,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,9,DPRDKALBAR616102p0109,"ONE PANGGABEAN, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,1,PARTAI NasDem,10,DPRDKALBAR616102p0110,"NAZIRIN, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,1,PARTAI NasDem,1,DPRDKALBAR616103p0101,JOHANES A. DOPONG,L,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,1,PARTAI NasDem,2,DPRDKALBAR616103p0102,"AWANG YUDI ARYADI, S.E.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,1,PARTAI NasDem,3,DPRDKALBAR616103p0103,DARIANI,P,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,1,PARTAI NasDem,4,DPRDKALBAR616103p0104,SUMARYATI,P,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,1,PARTAI NasDem,5,DPRDKALBAR616103p0105,"P. LEMAN, S.H.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,1,PARTAI NasDem,6,DPRDKALBAR616103p0106,ANDY VICTORIO IMANUEL,L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,1,DPRDKALBAR616104p0101,"H. ROSLIYAN RAMLI SALEH, S.E., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,2,DPRDKALBAR616104p0102,"SHINTA DIAN PRATIWI, S.Sos.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,3,DPRDKALBAR616104p0103,"H. MOCHAMAD ALI SAID, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,4,DPRDKALBAR616104p0104,H. SUBHAN NUR,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,5,DPRDKALBAR616104p0105,EMILIA,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,6,DPRDKALBAR616104p0106,"IDA SURYANI, S.H.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,7,DPRDKALBAR616104p0107,"FADLI, A.Ma.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,1,PARTAI NasDem,8,DPRDKALBAR616104p0108,URAY HARYANTO,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,1,PARTAI NasDem,1,DPRDKALBAR616105p0101,"MAKARIUS SINTONG, S.H., M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,1,PARTAI NasDem,2,DPRDKALBAR616105p0102,TABARUDIN,L,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,1,PARTAI NasDem,3,DPRDKALBAR616105p0103,"MARIA JULIANA, S.E.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,1,PARTAI NasDem,4,DPRDKALBAR616105p0104,THOMAS ARISTON,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,1,PARTAI NasDem,5,DPRDKALBAR616105p0105,"ELI YOKTA, S.Pd.",P,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,1,DPRDKALBAR616106p0101,"Dr. HARRY SADERACH, M.H., M.Pd.K.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,2,DPRDKALBAR616106p0102,"RUSLAN, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,3,DPRDKALBAR616106p0103,NOVIANA SUSANTI,P,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,4,DPRDKALBAR616106p0104,F. HUGO AGATO,L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,5,DPRDKALBAR616106p0105,"YENI ANDRIANA, S.E.",P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,6,DPRDKALBAR616106p0106,"YUSPINUS SWISTO, S.P.",L,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,7,DPRDKALBAR616106p0107,ELENNA,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,1,PARTAI NasDem,8,DPRDKALBAR616106p0108,"H. DJA'FAR A. RACHMAN, S.Sos., M.Si.",L,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,1,DPRDKALBAR616107p0101,"Ir. H. LUTHFI A. HADI, M.Si.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,2,DPRDKALBAR616107p0102,"LEOPOL RITIH ANTANG, S.E.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,3,DPRDKALBAR616107p0103,IRA CALATA,P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,4,DPRDKALBAR616107p0104,H. MH. THAMRIN,L,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,5,DPRDKALBAR616107p0105,"MARIUS IRAN, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,6,DPRDKALBAR616107p0106,NOPERINA S.Pd.K.,P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,7,DPRDKALBAR616107p0107,"ASMARADI, S.T.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,8,DPRDKALBAR616107p0108,"MARTINUS YESTRI POBAS, S.H., M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,9,DPRDKALBAR616107p0109,JARHANISAH,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,10,DPRDKALBAR616107p0110,"SY. HUSIN EFFENDI, S.H.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,1,PARTAI NasDem,11,DPRDKALBAR616107p0111,ESTER NOPI,P,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,1,DPRDKALBAR616108p0101,H. HAMDANI,L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,2,DPRDKALBAR616108p0102,"DOMIANUS, A.Md.",L,KABUPATEN KAYONG UTARA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,3,DPRDKALBAR616108p0103,"SRI WAHYUNINGSIH, S.Kom.",P,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,4,DPRDKALBAR616108p0104,"Drs. H. DJA'FAR ASMAOEN, M.Si.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,5,DPRDKALBAR616108p0105,"MUZIA AMANDA, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,6,DPRDKALBAR616108p0106,"Drs. H. SY. TAHIR, M.Si.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,7,DPRDKALBAR616108p0107,"MARIYANA MILIYANTI, A.Md.",P,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,1,PARTAI NasDem,8,DPRDKALBAR616108p0108,"MULYADI S, S.T.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616101p0801,Ir. IKHWANI,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616101p0802,"MUHAMMAD FARID RIZA, S.E., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616101p0803,"DEWI ARIPURNAMAWATI, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616101p0804,"RUDIYANTO, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616101p0805,"DENIE AMIRUDDIN, S.H., M.Hum.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616101p0806,"MARIANI, S.Hut.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,7,DPRDKALBAR616101p0807,"EKA TRIANA AGUSNITA, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,8,PARTAI AMANAT NASIONAL,8,DPRDKALBAR616101p0808,"MUCHAMMAD FAIZ, S.T.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616102p0801,Ir. SY. IZHAR ASSYURI,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616102p0802,"Hj. TITIN KARTINA, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616102p0803,"AKHMADI, S.Pd.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616102p0804,"H. UNTUNG SUPRAPTA, S.H. M.Si.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616102p0805,"AHMAD MAKMUM, S.Pd.I",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616102p0806,KARTINI,P,KABUPATEN PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,7,DPRDKALBAR616102p0807,MUSTIKAWATI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,8,DPRDKALBAR616102p0808,"YAN AHMAD FIRNANDIS, S.Pi.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,9,DPRDKALBAR616102p0809,DEWI KARMILA,P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,10,DPRDKALBAR616102p0810,SYARIF IBRAHIM,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,8,PARTAI AMANAT NASIONAL,11,DPRDKALBAR616102p0811,"H. UJANG SUKANDAR, S.P., M.M.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,8,PARTAI AMANAT NASIONAL,1,DPRDKALBAR616103p0801,"H. MARIADI, S.E., M.M.",L,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,8,PARTAI AMANAT NASIONAL,2,DPRDKALBAR616103p0802,YUDA RAMADIAN HAND,L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,8,PARTAI AMANAT NASIONAL,3,DPRDKALBAR616103p0803,"SYLVIA FREDERISYA, S.E., M.M.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,8,PARTAI AMANAT NASIONAL,4,DPRDKALBAR616103p0804,MARINI,P,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,8,PARTAI AMANAT NASIONAL,5,DPRDKALBAR616103p0805,ACHMAD SYAHRIL,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,8,PARTAI AMANAT NASIONAL,6,DPRDKALBAR616103p0806,NADJIMIE N.,L,KABUPATEN BENGKAYANG,,,,
