id_calon,ringkasan
5300-00-0000-0017,Staf Bangdes 1990-1991
5300-00-0000-0017,Kepala dinas Pendapatan Daerah Kabupaten Alor 1991 - 2997
5300-00-0000-0017,Ketu DPRD Kabupaten Alor 1997-1999 1999-2004 2004-2009
5300-00-0000-0017,"Anggota DPRD Provinsi NTT, Tahun 2009-2014"
5300-00-0000-0018,"2011, YAYASAN PUTERI INDONESIA SEBAGAI PUTERI INDONESIA DAERAH NUSA TENGGARA TIMUR"
5300-00-0000-0018,"2012, STAFF DI YAYASAN BANTUAN HUKUM ANUGERAH KUPANG"
5300-00-0000-0019,Dosen FKIP Undana (1979 - 1995)
5300-00-0000-0019,Kakandepdikbud Kabupaten Sumba Timur (1995 - 2000)
5300-00-0000-0019,kadis Kebudayaan dan Pariwisata Sumba Timur (2001 - 2006)
5300-00-0000-0019,Dosen Undana Kupang (2007 - Kini)
5300-00-0000-0020,1992 - 1994 jadi staf di PT. AN Jakarta
5300-00-0000-0020,1994 - sekarang jadi Produser Album lagu Daerah Manggarai
5300-00-0000-0020,1993 - 1999 Supervisor di PT Hasri Jakarta
5300-00-0000-0020,2000 - 2002 Wirswasta
5300-00-0000-0020,2003 - 2007 Legal manager di PT. MKU Jakarta
5300-00-0000-0020,2008 - sekarang Jadi Advokat / Pengacara
5300-00-0000-0021,Guru Honor ST Negeri 1 Kupang 1971 - 1976
5300-00-0000-0021,Guru tetap STM Negeri Kupang 1976 - 1990
5300-00-0000-0021,Ketua Jurusan Listrik STM Negeri Kupang 1976 - 1986
5300-00-0000-0021,Ketua Jurusan Elektronika STM Negeri Kupang 1976 - 1984
5300-00-0000-0021,Wakil Kepala STM Negeri Kupang 1988 - 1990
5300-00-0000-0021,Kepala ST Negeri II Kupang 1990 - 1992
5300-00-0000-0021,Kepala Sub Bagian Rumah Tangga Kanwil Depdikbud NTT 1993 - 1999
5300-00-0000-0021,Kepala Seksi Sarana Olahraga Kanwil Depdikbud Prop NTT 1999 - 2000
5300-00-0000-0021,Kepala Seksi Seni Rupa UPTD PPKD Dinas P dn K Prop NTT 2001 - 2002
5300-00-0000-0021,Kepala Sub Bagian Tata Usaha UPTD Tekkom Dinas PK Prop NTT 2002
5300-00-0000-0021,Kepala Sub Dinas PLS Dinas PK Kabupaten Rote Ndao thn 2003 - 2004
5300-00-0000-0021,Anggota DPRD Prop NTT 2004 - 2009
5300-00-0000-0021,Wakil Ketua DPRD Prop NTT 2004 - 2009
5300-00-0000-0022,PERNAH MENJADI GURI SEKOLAH SOSAR PADA TAHUN 1986
5300-00-0000-0022,ANEGGOTA DPRD KABUPAPEN KUPANG TAHUN 2004 - 2009
5300-00-0000-0022,ANGGOTA DPRD KABUPATEN KUPANE TAHUN 2009 - 2014
5300-00-0000-0023,"STAF DEPTAN JAKARTA, Tahun 1984 - 1988"
5300-00-0000-0023,"Kepala TU. BIP Timtim, Dili, Tahun 1989 - 1994"
5300-00-0000-0023,"SEK. BADAN B2KP NTT, Tahun 2001 - 2008"
5300-00-0000-0023,"KEPALA DINAS PETERNAKAN NTT, (2008-2010)"
5300-00-0000-0024,"PNS Kantor Gubernur NTT, 1974 - 1982"
5300-00-0000-0024,"Anggota DPRD Prov. NTT, 1982 - 1987"
5300-00-0000-0024,"Kabag Umum Dinas Pertambangan Prov. NTT, 1988 - 1994"
5300-00-0000-0024,"Sekretaris BP.7 Kab. Sumba Barat, 1994 - 1998"
5300-00-0000-0024,"Kabag Pendidikan Binsos Setda NTT, 1998 - 2000"
5300-00-0000-0024,"Kabid Manajemen Pemerintahan Bandiklat Prov. NTT, 2000 - 2002"
5300-00-0000-0024,"Pembantu Widyaswara Khusus pada Bandiklat Prov. NTT dalam Diklat Prajabatan (PNS) serta Diklat Ladies Program bagi isteri Peserta Diklat PIM III, 2002 - 2005."
5300-00-0000-0024,"Ketua Yayasan Nusa Bunga Abadi, 2002 - sekarang"
5300-00-0000-0025,"Tahun 2012 - sekarang: DIREKTUR UTAMA, PT. LARA KALOLA MORIPA Perusahaan di bidang Pertanian / Peternakan:Perkebunan JARAK PAGAR & Pengolahan MINYAK JARAK PAGAR - BIODIESEL, di Sumba Barat Daya - NTT"
5300-00-0000-0025,"Tahun 2006-sekarang: MANAJER BUSINESS DEVELOPMENT & MARKETING, PERMATA GROUP: PT. BAHTERA MULlA PROPERTINDO: Developer Perumahan Cibubur Residence - PT. BERJAYA CITRA MAKMUR: Developer Perumahan Permata Kranggan - PT. ALAM LAGUNA ASRI: Developer Perumahan Taman Laguna - PT. PRIMA JAYA PRASARANA: Developer Perunmahan Cikeas Green Hills, Bidang usaha: Property - Development - Contractor, Jakarta - Bekasi - Bogor"
5300-00-0000-0025,"Tahun 2004 - 2006:DIREKTUR MARKETING, PT. SZS: FINANCIAL CONSULTAN & TRAINING, Bidang pelatihan Manajemen Keuangan Perusahaan dan Penglolaan Manajemen Keuangan Pemerintah Daerah serta Penanaman Modal Investasi"
5300-00-0000-0025,"Tahun 2001 - 20023:DIREKTUR OPERASIONAL, YUBILEUM: PT. LEWADEWA WULA, Perusahaan yarng bergerak di bidang: General Trade - Transportation, Contraktor& Supplier. Jakarta"
5300-00-0000-0025,"Tahun 1999-2001:DISTRIK MANAGER, PT.AJB - ALLSTATE LIFE INSURANCE, Jakarta"
5300-00-0000-0025,"Tahun 1996 - 2000:SALES MANAGER, PT. LIPPO LAND DEVELOPMENT. Tbk. Pengembang Kota Mandiri: LIPPO KARAWACI - LIPPO CIKARANG - BUKIT SENTUL CITY - RESORT LIPPO CARITA & PUNCAK RESORT"
5300-00-0000-0025,"Tahun 1993 - 1996:COORDINATOR SALES, PT. WAHANA MAKMUR ABADI - WOM, Dealer Utama PT. ASTRA HONDA, Wilayah Jakarta & Tangerang"
5300-00-0000-0025,"Tahun 1991 - 1993: CHIEF FINANCIAL, PT. TIMUR JAUH IMPEX, SUPPLIER &CARGO DOMESTIC & INTERNATIONAL, BandaralnternasionalCengkareng - Jakarta"
5300-00-0000-0026,Sekretaris Delsos Diosis Agung Ende
5300-00-0000-0026,Direktur Exckutif BK3D NTT-Barat
5300-00-0000-0026,Ketua Yayasan YBSM Edde
5300-00-0000-0026,Pengurus BK-3 Indonesia-Jakarata
5300-00-0000-0026,Dosen AAP St Ursula Ende
5300-00-0000-0026,DPRD Ngada (Wakil Ketua)
5300-00-0000-0027,"1990; Setelah lulus menjadi Sarjana Kedokteran memulai kerja di Rumah Sakit Kramat Lima, alifiansi dengan RS Pertamina"
5300-00-0000-0027,"1993; Melanjutkan Pendidikan S II di Australia, mengambil bidang Administrasi Bisnis spesialisasi Manajemen Rumah Sakit"
5300-00-0000-0027,1995; Lulus Menyandang MBA spesialisasi Manajemen Rumah Sakit
5300-00-0000-0027,"1996; Lulus Seleksi dan Training di RS Gleneagles Singapura untuk bekerja di RS Gleneagles, Karawaci, Jakarta"
5300-00-0000-0027,"1996; Bergabung dengan PT. Lebong Tandai, perusahaan tambang, di Jakarta yang memiliki Perusahaan Tambang Lmas PT. Lusang Mining di Propinsi Bengkulu"
5300-00-0000-0027,"1996-sekarang; Bergabung dengan PT. Bintang Purna Manggala, Perusahaan Tambang Batu Bara yang memiliki konsesi tambang di Meulaboh, Aceh"
5300-00-0000-0027,"1996-sekarang; Bergabung dengan PT. Newmont Minahasa Raya, Perusahaan Tambang Emas di Messel, Sulawesi Utara"
5300-00-0000-0027,"1996-sekarang; Masuk dalam jajaran Direksi PT. Pukuafu Indah, partner dari Newmont Mining Corporation, Perusahaan Tambang Emas USA dan Sumitomo Mining Corporation, Japan"
5300-00-0000-0027,"1999-sekarang; Bergabung dengan PT. Newmont Nusa Tenggara, Perusahaan Tambang Tembaga di Pulau Sumbawa, Nusa Tenggara Barat, dalam jajaran Komisaris PT. Newmont Nusa Tenggara"
5300-00-0000-0027,"1999-sekarang; Menjadi Direksi dan Komisaris dari beberapa Perusahaan Tambang yang aktif melakukan eksplorasi dan eksploilasi tambang-tambang mineral (emas, tembaga, nikel. bijih besi dan mineral lainnya) dan tambang batubara di wilayah Indonesia dan tambang batubara di wilayah Indonesia dengan partner asing antara Jain dari Kazakhstan, Australia, Swiss, Italia, Kanada dan Jerman, Jepang dan Amerika"
5300-00-0000-0028,"KEPALA KANTOR PMD KAB. DATI II SIKKA,NTT. TMT: SEP. 1964 S/D 22-11 -1 964."
5300-00-0000-0028,"CAMAT BOLA - KAB. DATI II SIKKA, NTT. TMT: 23-11-1964 S/D SEP 1966."
5300-00-0000-0028,"KEPALA BAGIAN TATA HUKUM DAN PEMERINTAHAN PADA SETWILDA TK II SIKKA, NTT. TMT: MAR 1996 S/D AGU 1970."
5300-00-0000-0028,"KEPALA PEMERINTAHAN SETEMPAT (KPS) NIMBORAN, JAYAPURA, IRIAN JAYA. TMT: 26-07-1973 S/D 24-10-1973."
5300-00-0000-0028,"CAMAT NIMBORAN, JAYAPURA, IRIAN JAYA. TMT: 25-10-1973 S/D 11 -06-1975."
5300-00-0000-0028,"PENDAMPING HUPATI KFPALA DAERAH TK.II VIQUEQUE, TIMOR-TIMUR. TMT: 28-03-1979 S/D 23-01-1983."
5300-00-0000-0028,"SEKWILDA TK.II BOBONARO, TIMOR-TIMUR. TMT: 20-03-1983 S/D 19-04-1983."
5300-00-0000-0028,"SEKRETARIS KOTA ADMINISTRATIF DILI, TIMOR-TIMUR. TMT: 24-04-1983 S/D 26-12-1986."
5300-00-0000-0028,"SEKW1LDA TK.II MANUFAHI, TIMOR-TIMUR. TMT; 27-12-1983 S/D 16-05-1995."
5300-00-0000-0028,PELAKSANA BARIAN BUPATI MANUFAHI. TIMOR-TIMUR. TMT; 09-04-1994 S/D 11-07-1994.
5300-00-0000-0028,"SEKWILDA TK.II LIQUICA, TIMOR-TIMUR. TMT: 17-05-1994 S/D 21-05-1998."
5300-00-0000-0028,"BUPATI SIKKA TMT: 22-05-1998 S/D 22-05-2003,"
5300-00-0000-0028,ANGGOTA DAN WAKIL KETUA DPRD PROVINSI NTT PERIODE; 2004-2009.
5300-00-0000-0028,ANGGOTA DPRD PROVINSI NTT. PERIODE: 2009-2014.
5300-00-0000-0029,Direktur pada PT. Pitoby Tours & Travel sejak tahun 1990 s/d 2000.
5300-00-0000-0029,Supervisor/Penanggung Jawab Umum Lapangan pada PT. Chamar Sentosa sejak tahun 1991 s/d 1998
5300-00-0000-0029,Supervisor/Penanggung Jawab Umum Lapangan pada PT. Chamar Sentosa sejak tahun 1991 s/d 1998
5300-00-0000-0030,"Tahun 1987-2000, Dosen pada Universitas Kristen Artha Wacana Kupang."
5300-00-0000-0030,"Tahun 1988-1990, Kepala Laboratorium Bahasa di UNKRIS Kupang."
5300-00-0000-0030,"Tahun 1995-1995, Pemantu Dekan II FKIP UNKRIS."
5300-00-0000-0030,"Tahun 2000-2002, Dekan FKIP UNSTAR"
5300-00-0000-0030,"Tahun 1999-2001, Dosen Luar Biasa FISIP UNDANA kelar Reguler."
5300-00-0000-0030,"Tahun 1999-2004, Anggota DPRD Provinsi Nusa Tenggara Timur."
5300-00-0000-0030,"Tahun 1999-2004, Ketua Fraksi Partai IPKI."
5300-00-0000-0030,"Tahun 2003-2004, Sekretaris Gabungan Fraksi DPRD Provinsi NTT"
5300-00-0000-0030,"Tahun 2002-2004, Wakil ketua Komisi E DPRD Provinsi NTT"
5300-00-0000-0030,"Tahun 2005, Masuk Calon Wakil Bupati Kabupaten Sumba Timur."
5300-00-0000-0030,Tahun 2006-sekarang menjadi Direktur Utama PT.Trio Duta Pratama Bidang Jasa.
5300-00-0000-0030,"Tahun 2008-sekarang, menjadi Direktur PT Mangaan Kupang Industri"
5300-00-0000-0030,"Tahun 2012-sekarang, salah satu Direktur pada PT Kupang Resources kerjasama Australia dan Singapura."
5300-00-0000-0031,"Tahun 1985-1986 Universitas Sanatha Dharma(Dosen), Yogyakarta"
5300-00-0000-0031,"Tahun 1985-1987 Harian Umum Prioritas (Wartawan), Jakarta"
5300-00-0000-0031,"Tahun 1986-1992 Universitas Widya Mandira (Dosen), Kupang"
5300-00-0000-0031,"Tahun 1990-1992 Tabloid Minnguan Dian (Koresponden Wilayah Kupang), Kupang"
5300-00-0000-0031,"Tahun 1992-1995 Harian Umum Pos Kupang (Redaktur Pelaksana), Kupang"
5300-00-0000-0031,"Tahun 1996-1998 Harian Umum Sasando Pos(Pemimpin Redaksi), Kupang"
5300-00-0000-0031,"Tahun 2004-2009 DPR PROPINSI NTT (Anggota), Kupang"
5300-00-0000-0032,"STAF PENGAJAR UNVIERSITAS BINA NUSANTARA, 2008-SEKARANG, STAF PENGAJAR PERGURUAN TINGGI ILMU KEPOLISIAN, 2007-2008, ASSOCIATE WRITER SEKRETARIAT BINA DESA JAKARTA, 2000-SEKARANG, VICE DIRECTOR YAYASAN VISI ANAK BANGSA, 2004-2008, DSB."
5300-00-0000-0033,Desember 1988 - April 1994 Bekerja pada Yayasan Alfa Omega dipercayakan sabagai koordinator wilayah Rote dan Pelatih bidang Pertanian dan Pengembangan swadaya masyarakat.
5300-00-0000-0033,Januari 1996 Bergabung bersama Proyek Watershet Management Planning Project selama 8 bulan sebagai field coordinator di wilayah Timor Tengah Selatan dan Kabupaten Kupang.
5300-00-0000-0033,"April 1998 Bersama beberapa teman aktivis NTT, menindaklanjuti lokakarya konsultasi hukum dengan mendirikan Lembaga Pusat Informasi Advokasi Rakyat, yang bergerak untuk advokasi informasi dengan isu sumber daya alam, lingkungan, hak asazi manusia (HAM) dan budaya. Dari sini dipercayakan untuk menjadi koordinator pelaksana PIAR-NTT hingga 2009."
5300-00-0000-0033,"Juni 1997- Juli 1998 Dipercayakan oleh Forum Jagat (Jaringan Gerakan Masyartakat Adat NTT) untuk menjadi koordinator Jagat wilayah Timor, Rote, Sabu dan Semau."
5300-00-0000-0033,November 1998 - Juli 2003 Direktur PLAR NTT (Tahun 1998 -2009).
5300-00-0000-0033,November 1998 - Juli 2003 Pemimpin Umum Tabloid UDIK - NTT
5300-00-0000-0033,Oktober 2009 - September 2014 Dilantik Menjadi Anggota DPD RI Perwakilan Propinsi Nusa Tenggara Timur
5300-00-0000-0034,Pegawai Swasta
5300-00-0000-0035,CPNS: Tahun 1985 di Kantor Gubernur NTT
5300-00-0000-0035,PNS: Tahun 1986 di Kantor Gubernur NTT
5300-00-0000-0035,Kepala Sub Bagian Protokol pada Biro Umum SETDA Propinsi NTT: Tahun 1988 di Kupang
5300-00-0000-0035,"Kepala Bagian TU, Pimpinan, Protokol dan Perjalanan Pada Biro Umum SETDA Propinsi NTT: Tahun 1990 di Kupang"
5300-00-0000-0035,Kepala Bagian Rumah Tangga pada Biro Umum SETDA Propinsi NTT: Tahun 1993 di Kupang
5300-00-0000-0035,Kepala Biro Umum SETDA NTT: Tahun 1997 di Kupang
5300-00-0000-0035,Asisten Administrasi SEKWILDA Tingkat II TTS: Tahun 1998 di TTS
5300-00-0000-0035,"Kepala Dinas Pariwisata, Seni dan Budaya Kabupaten TTS: Tahun 2001 di TTS"
5300-00-0000-0035,"Kepala Dinas Perhubungan, Komunikasi dan Informatika Kabupaten TTS: Tahun 2008 di TTS"
5300-00-0000-0036,Mahasiswa
5300-00-0000-0037,Lihat Lampiran Riwayat Hidup
5300-00-0000-0038,Tahun 1981 - 1982 Staf Marketing PT. Atlantika Wisesa - Jakarta.
5300-00-0000-0038,Tahun 1982 - 1984 Manager Operasional PT. Anaboro - Jakarta.
5300-00-0000-0038,Tahun 1984 - 1989 Direktur PT. Injaya Indonesia - Jakarta.
5300-00-0000-0038,Tahun 1989 - 1997 Manager Keuangan dan Legal PT. Bumisuri Adi Lestari - Jakarta.
5300-00-0000-0038,"Tahun 1997 s/d sekarang Pimpinan Law Firm ""Umbu S Samapaty SH,MH & Associates - Jakarta."
5300-00-0000-0038,Direktur PT. Sumber Energi Jaya - Jakarta
5300-00-0000-0038,Direktur PT. Kapuas Prima Coal - Jakarta
5300-00-0000-0039,Koordinator Pengorganisasian Rakyat/Kampanye di Wahana Lingkungan Hidup (WALHI) Yogyakarta (2007 - 2009)
5300-00-0000-0039,"Pemimpin Redaksi Majalah ""TOEGOE"" WALHI Yogyakarta (2008-2009)"
5300-00-0000-0039,"Koordinator bulletin ""Impianku"" di Jaringan Relawan Kemanusiaan Yogyakarta (2006-2007)"
5300-00-0000-0039,Koordinator WALHI NTT untuk kawasan Pulau Sumba (2011-2012)
5300-00-0000-0039,"Sutradara Film Dokumenter lingkungan""Asa di Negeri Seribu Satu Goa"" di Pacitan(2008)"
5300-00-0000-0039,Koordinator Kabupaten Sumba Barat Daya di PT. Mazars Indonesia (2012-2013)
5300-00-0000-0039,Relawan Yayasan Sosial Donders Sumba Barat Daya (2012-sekarang)
5300-00-0000-0040,"Wakil Bupati Sikka, Maumere, Periode 2008 - 2013."
5300-00-0000-0040,"Asisten Bidang Ekonomi dan Pembangunan, Maumere, 3 Desember 2007 - Maret 2008."
5300-00-0000-0040,"Kepala Dinas Kesehatan Kab. Sikka, Maumere, 17 Mei 2005 - 1 Desember 2007."
5300-00-0000-0040,"Kepala Dinas Kab. Manggarai Barat, Labuan bajo, 23 Nopember 2003 - 16 Mei 2005."
5300-00-0000-0040,"Direktur RSUD Ruteng (Type C), Ruteng, 15 Sep. 2000 - 22 Nop. 2003."
5300-00-0000-0040,"Direktur RSUD Ruteng (Type D), Ruteng, 19 Sept. 1995 - 14 Sept. 2000."
5300-00-0000-0040,"Dokter RSUD Maumere, Maumere, 8 April 1994 - 18 Sept. 1995."
5300-00-0000-0040,"Kepala Puskesmas Nelle, Nelle, 1 Juni 1988 - 7 April 1994."
5300-00-0000-0040,"Kepala Puskesmas Uwa Palue, Uwa, 1 Nop. 1087 - 31 Mei 1988."
5300-00-0000-0041,BANK RAKYAT INDONESIA WAIKABUBAK 1989
5300-00-0000-0041,BANK RAKYAT INDONESIA WAIKABUBAK 1992
5300-00-0000-0041,BANK RAKYAT INDONESIA WAIKABUBAK 1993
5300-00-0000-0041,BANK RAKYAT INDONESIA WAIKABUBAK 1994
5300-00-0000-0041,BANK RAKYAT INDONESIA WAIKABUBAK 1995
5300-00-0000-0041,BANK RAKYAT INDONESIA ELOPALLI 1996
5300-00-0000-0041,PT.KUPANG LUKSINDO UTAMA SURABAYA 1997
5300-00-0000-0041,OXFAM INTERNATIOANL KUPANG 1998
5300-00-0000-0041,CV.ALINDO KOTA KUPANG 2003
5300-00-0000-0041,PT.BARATAGUNA INDOGANESHA NTT 2008
5300-00-0000-0041,PT.PANUTAN JAYA ABADI WIL.NTT 2011
5300-00-0000-0041,KUPANG RESOURCES JAKARTA 2012
5300-00-0000-0041,PT. ANARAI KUPANG 2012
6100-00-0000-0001,Guru SMA Negeri 3 Pontianak l987 - 1997
6100-00-0000-0001,Guru SMA Muhammadiyah I Pontianak 1987 - 1997
6100-00-0000-0001,Anggota DPRD Provinsi Kalbar 1999-2009
6100-00-0000-0002,KARYAWAN BPD KALBAR TH. 1990 s/d 1997
6100-00-0000-0002,ANGGOTA DPRD KAB. SINTANG PERIODE 1999 - 2004
6100-00-0000-0003,"Guru/Wakil Kepala Sekolah Bid.Kurikulum SMU Khatolik ""AMKUR"" Pemangkat, Kab.Sambas, 1986 - 2002"
6100-00-0000-0003,"Anggota DPRD Prov.Kalbar, FPDIP, 1999 - 2004 (Ketua Komisi E (Bidang Pendidikan dan Kesehatan)"
6100-00-0000-0003,"Anggota DPR/MPR-RI, FPDIP, 2004 - 2009 (Wakil Sekretaris Fraksi PDIP dan Ketua Badan Bilateral Parlemen Indonesia - Australia DPR-RI, 2004 - 2009)"
6100-00-0000-0004,Staf Kantor Departemen Agama Kab. Sambas di Singkawang.
6100-00-0000-0004,Staf Bimas Kanwil. Dep. Agama Provinsi Kalimantan Barat
6100-00-0000-0004,"PLT, Pembimas Kristen Kanwil Dep.Agama Prov.Kalbar"
6100-00-0000-0004,Kasi Bimas Kristen Kantor Dep.Agama Kab. Landak
6100-00-0000-0004,Pengawas PAK Tingkat Menengah Kantor Kementerian Agama Kota Pontianak dari 2006 sd 2013.
6100-00-0000-0005,Vikaris di GKE Semitau Tahun 1977 - 1979
6100-00-0000-0005,Ketua Resort GKE Putusibau Tahun 1979 - 1980
6100-00-0000-0005,Ketua Resort GKE Karangan Tahun 1979 - 1981
6100-00-0000-0005,Studi lanjut di Fakultas Thelogia UKSW Tahun 1981 - 1984
6100-00-0000-0005,Pendeta GKE Darit Tahun 1984 - 1985
6100-00-0000-0005,Guru PGAKP Pniel Pontianak Tahun 1985 - 1987
6100-00-0000-0005,Kepala PGAKP Pniel Pontianak Tahun 1987 - 1990
6100-00-0000-0005,Guru Agama Kristen SMAN 1 Sekadau Tahun 1990 - 1994
6100-00-0000-0005,Guru Agama Kristen SMAN 6 Pontianak Tahun 1994 - 2004
6100-00-0000-0005,Guru Agama Kristen SMAK A W Pontianak Tahun 2004 - 2007
6100-00-0000-0005,Guru Agama Kristen SMAN 4 Pontianak Tahun 2007 - 2008
6100-00-0000-0005,Guru Agama Kristen SMK CBK Pontianak Tahun 2008 - 2011
6100-00-0000-0005,Tanggal 1 Januari 2011 Pensiun PNS
6100-00-0000-0006,Dosen Luar Biasa STT Parakletos - Yogyakarta 1984 - 1999
6100-00-0000-0006,Dosen Luar Biasa STT Arastamar Jakarta Tahun 1985 - 1988
6100-00-0000-0006,Dosen di STT Keuskupan Pasca Sarjana Khatolik Tahun 2001
6100-00-0000-0006,Ketua Yayasan Dr. Mian L. Simanjuntak Tahun 2001 - sekarang
6100-00-0000-0006,Dikukuhkan / ditahbiskan menjadi Pendeta tanggal 12 Agustus 1973
6100-00-0000-0006,"Pembina Spiritual, Bapak H. A. Aswin Gubernur Kalimantan Barat 1998 - 2002"
6100-00-0000-0006,"Menjadi Pendeta Gereja GPKB ""Elim"" Tahun 1972 - 1978"
6100-00-0000-0006,Menjadi Pendeta Gereja Kemah Injil Indonesia Pontianak Tahun 1979 - 1982
6100-00-0000-0006,Pengajar Agama di Akademik ke Bidanan Dep. Kes RI Tahun 1999 - sekarang
6100-00-0000-0006,"Pengajar Agama di SD, SLTP, SMU YPK Pontianak tahun 1973- 1986"
6100-00-0000-0006,"Pengajar Agama di SLTP Negeri 3, STM I dan II Tahun 1975 - 1980"
6100-00-0000-0006,Menjadi Kepala Sekolah SD Maranatha Siantan Tahun 1975 - 1980
6100-00-0000-0006,Mengajar Agama di SPK Sei Jawi Tahun 1973 - 1979
6100-00-0000-0006,Menghadiri HUT RI ke - 50 ( HUT Emas ) di Istana Negara Jakarta
6100-00-0000-0006,Sertifikat BUMN ( BEC ) Jakarta 2006
6100-00-0000-0006,Piagam Penghargaan dari Ketua Pengadilan Tinggi Pontianak sebagai Anggota PANWASLU Tingkat I tahun 1999
6100-00-0000-0006,Piagam Penghargaan dari Mahkamah Konstitusi Republik Indonesia sebagai peserta dalam temu Wicara pada 23-27 Maret 2011
6100-00-0000-0006,Piagam dari Gubernur LEMHANNAS Sebagai Alumnus Kursus Singkat Angkatan ke X Tahun 2002
6100-00-0000-0006,Piagam Pehghargaan dari DepSos RI sebagai Konsultasi dan Kominikator antar Organisasi Sosial di Pontianak 11-15 September 1995
6100-00-0000-0006,Piagam Penghargaan dari Ketua STKIP PGRI tahun 2006
6100-00-0000-0006,"Piagam dari Walikota Pontianak dalam Penataran Singkat Pembantu Pegawai Pencatatan Perkawinan, 08 Juni 1998"
6100-00-0000-0006,Tanda Penghargaan dari Walikota Pontianak dalam rangka HUT RI ke-58 tahun 2003
6100-00-0000-0006,Piagam Penghargaan dari Gubernur Kalbar mengenai penganugerahan Tokoh Pendidik tahun 2011.
6100-00-0000-0007,Guru Honor Madrasah Ibridaiyah NU 2 Pontianak tahun 2006-2012
6100-00-0000-0009,"Komisaris, CV . KARIAU"
6100-00-0000-0009,"Direktur Utama, PT.PANCUR KALAWAR"
6100-00-0000-0010,"Anggota Badan Lingkungan Hidup Indonesia Wilayah Kalimantan Barat, Tahun 1996-1997"
6100-00-0000-0010,"Anggota Dewan Pimpinan Pusat Asosiasi Perempuan Indonesia Untuk Keadilan (DPP APIK), Tahun1997-sekarang"
6100-00-0000-0010,"Pendiri dan Ketua Dewan Pengurus Yayasan Lembaga Bantuan Hukum Perempuan Indonesia Untuk Keadilan (YLBH-PIK) Kalimantan Barat,Tahun 1997-sekarang"
6100-00-0000-0010,"Pendiri Lembaga Perempuan Khatulistiwa Crisis Centre, 2000"
6100-00-0000-0010,"Ketua Umum Kepengurusan Puteri Al-Wasliyah Kota Pontianak, Tahun 2006-2011"
6100-00-0000-0010,"Sekretaris Kepengurusan Hukum dan HAM Pimpinan Wilayah Aisyiah Kalimantan Barat, Tahun 2005-2010"
6100-00-0000-0011,Wakil Direktur PT EFA Kalbar tahun 1993-1997.
6100-00-0000-0011,Pemilik Toko di Teluk Batang 1997 - sekarang
6100-00-0000-0012,STAF DINAS PEKERJAAN UMUM KOTA PONYIANAK TMT 01-03-1996 S/D 01/10/2009
6100-00-0000-0012,PENSIUNAN TMT 01/05/2013
6100-00-0000-0014,CEO LIVINKA GROUP
6100-00-0000-0014,Direktur CV . ZAKIYAH
6100-00-0000-0014,Komisaris LIMBAHAGIA CORPORATION
6100-00-0000-0014,Komisaris SEMESTA LIVINKA PROPERTY
6100-00-0000-0015,Pegawai Gabungan Koperasi Kopra Kalimanton Barat di Pontianak tahun 1959.
6100-00-0000-0015,Pegawai Swasta PT. Melawi Indah di Pontianak tahun1965.
6100-00-0000-0015,Anggota DPRD Tingkat II Pontianak dari Angkatan '66 (1968).
6100-00-0000-0015,Pegawai Dinas Tehnik PUD Kotamadya Pontianak tahun 1969-1975.
6100-00-0000-0016,Pj.Camat Seluas Kabupaten Sambas di Seluas Tmt 01-07-1966 s/d Juli 1968.
6100-00-0000-0016,PJ.Camat Samalantan Kabupaten Sambas di Samalantan Tmt 25-11-1971 s/d Oktober 1977.
6100-00-0000-0016,PJ.Camat Benkayang Kabupaten Sambas di Bengkayang Tmt 04-10-1978 s/dNovember 1978.
6100-00-0000-0016,Kabag Pembangunan Setda Kabupaten Sambas di Singkawang Tmt 01-01-1981 s/d 01-11-1985.
6100-00-0000-0016,Pj.Pembantu Bupati Sanggau Wilayah Sekayam di Balaikarangan Tmt 01-11-1985 s/d 31-08-1989.
6100-00-0000-0016,Sekretaris Daerah Tk.II Kabupaten Pontianak di Mempawah Tmt 31-081989 s/d 03-12-1997.
6100-00-0000-0016,Pj.Pembantu Gubernur Kalimantan Barat Wilayah I Sintang di Sintang Tmt 03-12-1997 s/d 27-04-1999.
6100-00-0000-0016,Pejabat Bupati Kabupaten Sanggau di sanggau Tmt 18-07-1998 Selama 6(enam) bulan.
6100-00-0000-0016,Pejabat Bupati Kabupaten Bengkayang di Bengkayang Tmt27-04-1999 s/d 04-05-2000.
6100-00-0000-0016,Bupati Kabupaten Bengkayang di Bengkayang Tmt 04-05-2000 s/d 10-08-2005.
6100-00-0000-0016,Bupati Kabupaten Bengkayang di Bengkayang Tmt 10-08-2005 s/d 10-08-2010.
6100-00-0000-0016,Pagawai Negeri Sipil Pensiun 01-05-1995.
6100-00-0000-0016,Kembali sebagai warag masyarakat biasa 10-08-2010 sampai sekarang.
6100-00-0000-0017,KARYAWAN PTPN 13 N6ABKN6 1982-1999/17 TAHUN
6100-00-0000-0017,AN66OTA DPRD LANDAK 2000-2004 / 4 TAHUN
6100-00-0000-0017,WAKIL KETUA DPRD LANDAK 2004-2009 /5 TAHUN
6100-00-0000-0017,WAKIL KETUA DPRD LANDAK 2009-2014
6100-00-0000-0018,"Karyawan Toko PD. Sinar Service Kranji Bekasi. Tahun 1995- sekarang, Jabatan Manajer Toko."
