id_calon,ringkasan
5100-00-0000-0041,2008 - skrg: Penasehat Pesraman Agung Gedong Batu Daging Jagat Segara Gunung
5100-00-0000-0041,2008 - skrg: Pendiri dan President The Majapahit Center
5100-00-0000-0041,2009 - skrg: Sekretaris Jendral Pasemetonan Agung Naraya Dalam Benculuk Tegeh Kori Provinsi Bali.
5100-00-0000-0041,2009 - skrg: Penasehat Gerakan Wanita Marhaenis ( GWM ) Se-Bali
5100-00-0000-0041,2009 - skrg: Penasehat Gerakan Pemuda Marhaenisme ( GWM ) Se-Bali
5100-00-0000-0041,2009 - skrg: Penasehat Gerakan Satuan Tameng Marhaenis ( GASTAM ) Se-Bali
5100-00-0000-0041,2010 - skrg: Pendiri & Penasehat Balinese India Friendship Association ( BIFA )
5100-00-0000-0041,2010 - skrg: Pendiri & Penasehat India - Indonesia Languange Center (IILC )
5100-00-0000-0041,"2011 - skrg: Pendiri & Penasehat Konsorsium, Singaraja The City of Science"
5200-00-0000-0002,Sekertaris Dewan Kerajinan Nasional Daerah (Dekranasda) Prov. NTB tahun 1993 sampai dengan sekarang.
5200-00-0000-0003,Pengurus NU Kec. Gunung Sari (Dewan yuro)
5200-00-0000-0003,Ketua Partai GOLKAR - Kabupaten Lombok Barat
5200-00-0000-0003,Ketua Partai HANURA Kab. Lombok Barat
5200-00-0000-0004,HMI Kom. FKH UNAIR SURABAYA 1976
5200-00-0000-0004,Anggota Senat Mahasiswa FKH UNAIR l977-1978
5200-00-0000-0004,Ketua HKTI Lombok Tengah 1998-2001
5200-00-0000-0004,Dekan FKH UNTB 2007-2012
5200-00-0000-0004,Ketua Perhimpunan Dokter Hewan Indonesia NTB (PDHI) 2005-2012
5200-00-0000-0005,Ketua Umum Senat Mahasiswa Fak. Syariah UII Yogja
5200-00-0000-0005,Ketua Himpunan Mahasiswa Komisariat Fakultas
5200-00-0000-0005,Pengurus Keluarga Besar Pelajara Islam Indonesia (KB PII)
5200-00-0000-0005,Pengurus Keluarga Alumni Himpunan Mahasiswa Islam (KAHMI)
5200-00-0000-0005,Pengurus The Fatwa Center
5200-00-0000-0005,Pengurus Kerukunan Masyarakat NTB di Jakarta
5200-00-0000-0006,Wakil Ketua DPD AMPI Provinsi NTB (1988-1993)
5200-00-0000-0006,Wakil Ketua lPSl Provinsi NTB (2003-2006)
5200-00-0000-0006,Ketua Komisi Energi dan Lingkungan Dewan Riset Daerah Provinsi NTB (2007-2008)
5200-00-0000-0008,OSIS SMU NEGERI 1 MATARAM - NTB ( 1 TAHUN )
5200-00-0000-0008,IKATAN MAHASISWA BIMA JAKARTA - JAKARTA ( 2 TAHUN )
5200-00-0000-0008,PERSATUAN BOLA VOLLEY SELURUH INDONESIA - MAKASAR ( 3 TAHUN )
5200-00-0000-0010,Pergerakan Mahasiswa Islam Indonesia (PMII) Cabang Lombok Tengah Ketua 2003-2004
5200-00-0000-0010,Korps Pergerakan Mahasiswa Islam Indonesia Puteri (KOPRI PMII) Cabang Lombok Tengah Ketua Umum 2004-2006
5200-00-0000-0010,Forum Pengembangan Intelektual Muda Jonggat (FPIMJ) Sekretaris Umum 2004-2005
5200-00-0000-0010,SUAKA Ketua 2005-2006
5200-00-0000-0011,Forum Pengembangan Intelektual Muda Jonggat (FPIMJ) Ketua Devisi Advokasi dan Ham 2005-2006
5200-00-0000-0011,Pergurus Besar KOPRI Pergerakan Mahasiswa Islam Indonesia Pusat (Jakarta) Bendahara 2008 - 2010
5200-00-0000-0011,Pengurus Pusat Pekerja Sosial Masyarakat (PSM) Jakarta Anggota 2008-2009
5200-00-0000-0011,Pengurus Pusat Pekerja Sosial Masyarakat (PSM) Jakarta Anggota 2008-2009
5200-00-0000-0013,Semasa mengikuti pendidikan SLTA: Pengurus OSIS
5200-00-0000-0013,Semasa mengikuti pendidikan pendidikan:PengurusBMP (Badan Permusyawaratan Mahasiswa) fakultas Hukum Unram
5200-00-0000-0013,Sesudah mengikuti Pendidikan Pengurus ZPG Provinsi NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Ketua Himpunan Pelajar Mahasiswa Dompu Mataram (HPMD)
5200-00-0000-0013,Sesudah mengikuti Pendidikan Wakil Sekretaris BKKNI Provinsi Nusa Tenggara Barat
5200-00-0000-0013,Sesudah mengikuti Pendidikan Sekretaris DPD Putri NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Ketua Himpunan Rukun Keluarga Dompu Mataram
5200-00-0000-0013,Sesudah mengikuti Pendidikan Dewan Panasehet FKKT NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Dewan Panasehet HPI
5200-00-0000-0013,Sesudah mengikuti Pendidikan Pengurus Dewan Aliansi Masyarakat Adat Nusantara
5200-00-0000-0013,Sesudah mengikuti Pendidikan Wakil Sekretaris Pertina Provinsi NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Sekretaris Forum Silaturrahmi Keraton Nusanantara Wilayah NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Sekretaris Forum Silaturrahmi Keraton Nusanantara Wilayah NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Sekretaris Forum Silaturrahmi Keraton Nusanantara Wilayah NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Ketua Dewan Pengawas Yayasan Raja Sultan Nusantara RI
5200-00-0000-0013,Sesudah mengikuti Pendidikan Ketua Gema MKGR Provinsi NTB
5200-00-0000-0013,Sesudah mengikuti Pendidikan Pengurus DPD 1 Golkar Provinsi NTB Tahun 1999
5200-00-0000-0013,Sesudah mengikuti Pendidikan Pengurus KNPI NTB/Wakil Sekretaris Majelis Pemuda Indonesia
5200-00-0000-0013,Sesudah mengikuti Pendidikan Dewan Pembina Dewan Adat NTB
5200-00-0000-0014,Ketua Senat Univ. Mataram Tahun 1995-1996
5200-00-0000-0014,Ketua Forum PKBM Prov. NTB Tahun 2011-2016
5200-00-0000-0015,MDI Prov. NTP
5200-00-0000-0015,Badan Koordinasi Dakwah Indonesia Prov. NTB
5200-00-0000-0015,AMPI Lombok Barat
5200-00-0000-0015,DPD KNPI Kab. SukaBumi
5200-00-0000-0017,Ketua Dep. Kader HMI Cab. Yogyakarta ( Tahun 1982-1986 )
5200-00-0000-0017,Wakil Ketua AMPI Kab. Lombok Tengah ( Tahun 1982-1980 )
5200-00-0000-0017,Ketua KNPI Kab. Lombok Tengah ( Tahun 1992 )
5200-00-0000-0017,Sekertaris Umum FKSPP ( Forum Kerja Sama Pondok Pesantren ) Prof. NTB ( Tahun 1996 - Sekarannng )
5200-00-0000-0017,Ketua Umun Pengurus Masjid Raya At- Taqwa Mataram (Tahun 2010- Sekarang )
5200-00-0000-0017,Ketua Umum Ikatan Alumni Mualimin NW Pancor ( Tahun 2010 - Sekarang )
5200-00-0000-0017,Wakil Ketua Penasehat FKUB Prov. NTB ( tahun 2007-2012 )
5200-00-0000-0018,"Ketua Komisariat HMI, FPMIPA IKIP Malang, tahun 1984"
5200-00-0000-0018,"Kabid Kerohanian TAMPIL Malang, tahun 1986"
5200-00-0000-0018,"Kabid Organisasi PPM Jawa Timrn, tahun 1988"
5200-00-0000-0018,"Sekum BKPRMI Kota Malang, tahun 1994"
5200-00-0000-0018,Dewan Pendiri SUAKA aktif s/d sekarang
5200-00-0000-0018,Direkffi Ekselotif KIPITTL tahun 2008 s/d sekarang.
5200-00-0000-0018,Ketua MPO Garda lndonesia' aktif Vd sekarang
5200-00-0000-0018,"Anggota Dewan Pembina Yayasan Lombok Mirah, tahun 2013-2018"
5200-00-0000-0018,"Anggota Dewan penasehat KPTL. Lombok Tengah, tahun 2013"
5300-00-0000-0001,Ketua Umum Kadin NTT 2011 - Sekarang
5300-00-0000-0001,Ketua Kasgoro NTT - Sekarang
5300-00-0000-0001,Anggota Komite Percepatan dan Perluasan Pembangunan Ekonomi Bali-Nusra 2011 - 2015
5300-00-0000-0001,Wakil Ketua Golkar NTT 2010 - Sekarang
5300-00-0000-0001,Ketua Komisi Tinju Indonesia (KIT) NTT 2002 Sekarang
5300-00-0000-0001,Pambina Yayasan TLM 2010 - Sekarang
5300-00-0000-0001,Anggota Majelis Sinode GMIT 2010 - Sekarang
5300-00-0000-0001,Pengurus Lembaga Perlindungan Anak (LPA) NITT 2007 Sekarang
5300-00-0000-0001,Anggota Dewan Riset Daerah (DRD) Tahun 2006 - Sekarang
5300-00-0000-0001,Bendahara Umam Gereja Koinonia Kupang Tahun 2000 - Sekarang
5300-00-0000-0001,Ketua Yayasan TLM (Tanoba Lais Manekat) Tahun 2005- Sekarang
5300-00-0000-0001,Ketua GN-OTA Kota Kupang 1996 - Sekarang
5300-00-0000-0001,Bendahara I Yayasan Pembina Universitas Kristean Artha Wacana Tahun 1988 - Sekarang
5300-00-0000-0002,ANGGOTA PEMUDA PANCASILA KODYA SURAKARTA JATENG TAHUN 1992
5300-00-0000-0002,SEKRETARIS GABPEKNAS (GABUNGAN PERUSAHAAN KONTRAKTOR NASIONAL) KABUPATEN NGADA NTT TAHUN 2000-2003.
5300-00-0000-0002,KETUA MANDAT KADIN KABUPATEN NGADA TAHUN 2001 - 2002.
5300-00-0000-0002,KETUA GABPEKNAS KABUPATEN MANGGARAI BARAT TAHUN 2003 - 2008
5300-00-0000-0003,Pengurus DPD I GOLKAR NTT ( Anggota ) 1997 - 1999
5300-00-0000-0004,"KETUA PMKRI CAB.MALANG 2000-2001 KEANGGOTAAN SEJAK 1995 ALAMAT: JL. PANJAITAN 22A, MALANG"
5300-00-0000-0004,"KETUA SENAT MAHASISWA UNIVERSITAS DI UKCW MALANG TAHUN MENJABAT 1999-2000 ALAMAT: JL. SEMERU NO. 42, MALANG"
5300-00-0000-0005,Ketua Senat Mahasiswa Fakultas Filsafat Unpar.
5300-00-0000-0005,Ketua Senat Mahasiswa Universitas Parahyangan.
5300-00-0000-0006,"Tahun 2008 - sekarang: Anggota Majelis Jemaat Imanuel Oepura, Gereja Masehi Injili di Timor"
5300-00-0000-0007,"Anggota Ikatan Dokter Indonesia/IDI, Tahun 2011"
5300-00-0000-0008,"SEKERTARIS OSIS SMA SYURADIKARA, TAHUN 1983-1984"
5300-00-0000-0008,"KETUA SENAT MAHASISWA FAKULTAS TEKNIK GEOLOGI UPN""VETERAN"" YOGYAKARTA, TAHUN 1990-1992"
5300-00-0000-0008,KETUA FOKUSMAKER YOGY7AKRTAT TAHUN 1991-1994
5300-00-0000-0008,"PROSIDIUM MASYARAKAT PROFESIONAL UNTUK DEMOKRASI (MPD), TAHUN 1998-2003"
5300-00-0000-0008,"SEKERTARIS ASOSIASI WISATA AGRO INDONESIA (AWAI), TAHUN 1999-2001"
5300-00-0000-0008,KETUA UMUM IKATAN ALUMNI NDAO (ILUNDA) TAHUN 2011-2013
5300-00-0000-0009,IBI (Ikatan Bidan Indonesia)
5300-00-0000-0009,Anggota Partai Golongan Karya
5300-00-0000-0009,Badan pengurus BARINDO (Barisan Indonesia)
5300-00-0000-0009,Ketua DPD Partai Buruh Provinsi Nusa Tenggara Timur
5300-00-0000-0010,"Oktober 2011, Ketua Umum Gerakan Penanaman Sejuta Pohon (GPSP), Wadah Pendukung Program Pemerintah-Kementerian Kehutanan ""gerakan 1 Miliar Pohon""."
5300-00-0000-0010,"Agustus 2009, Ketua Panitia Pelaksana Dialog Interaktif Anggota DPD RI Periode 2009-2014."
5300-00-0000-0010,"Meri 2009, Ketua Umum GEMPITA (Gerakan Masyarakat dan Pemuda Indonesia Timur)."
5300-00-0000-0010,"April 2008-Sekarang, Anggota Partai Demokrasi Indonesia Perjuangan (PDI-P)."
5300-00-0000-0010,"Tahun 2006-2010, Ketua Alumni Sekolah Tinggi Filsafat Katolik (STFK) Ledalero, Flores di Jabodetabek."
5300-00-0000-0010,"Tahun 2003-2007, Ketua Komite Persekolahan St. Antonius Matraman, Jakarta."
5300-00-0000-0010,"Tahun 2002-December 2003, sekretaris Eksekutif DPP Partai Pewarta Damai Kasih Bangsa (Partai PDKB)."
5300-00-0000-0010,"Desember 2003, Wakli Sekretaris Komite Pemenangan Pemilihan Umum (KP2U) Partai Benteng Kemerdekaan (PNBK)."
5300-00-0000-0010,"Tahun 2002, Sekretaris Tim Penyelesaian PDKB."
5300-00-0000-0010,"Tahun 2002, Sekretaris Pelaksana Harian PDKB."
5300-00-0000-0010,"Tahun 1999-2003, Staf Khusus Fraksi PDKB DPR/MPR-RI."
5300-00-0000-0010,"Tahun 1999, Sekarang, Ketua Umum Front Pemuda Kristiani Indonesia Timur (FPKIT)."
5300-00-0000-0010,"Tahun 1998, Ketua Departemen Publikasi/Humas Partai Demokrasi Kasih Bangsa (PDKB)."
5300-00-0000-0011,Perhimpunan Mahasiswa Katolik Republik Indonesia (PMKRI):
5300-00-0000-0011,"Anggota PMKRI Rayon Jatinegara, Cabang DKI Jakarta, JI. Sam Ratulangi No. 1, Jakarta Pusat, 1990- 1992."
5300-00-0000-0011,"Pengurus Dewana Pimpinan cabang PMKRI JI. Sam Ratulangi No. 1, Jakarta Pusat, 1990- 1992."
5300-00-0000-0011,"Sekretaris Jenderal Pengurus Pusat PMKRI JI. Sam Ratulangi No. 1, Jakarta Pusat, 1998."
5300-00-0000-0011,"Yayasana SANPIO 79, JI. Tanjung Lengkong No. 12, RT/Rw 09/06, Bidaracina, Jakarta Timur, Pendiri: 2004 - sekarang."
5300-00-0000-0011,"Perkumpulan AMERTA (Social Consulting), JI. Pulo Asem Utara Raya A20 Rawamangun, Jakarta Timur, Sekretaris Jenderal: 2010 - Sekarang."
5300-00-0000-0011,"Ikatan Pekerja Sosial Profesional (IPSPI), Sekretariat IPSPI Iantai 3 Gedung Aneka Bhakti Kementerian Sosial RI, Jalan Salemba Raya No. 28 Jakarta Pusat; Anggota: 2010 - sekarang."
5300-00-0000-0012,Komite Nasional Pemuda Indonesia (KNPI) Timor - Timur
5300-00-0000-0012,Partai Golongan Karya (Golkar) Timor - Timur
5300-00-0000-0012,Pengurus Besar Persatuan Tinju Amatir Seluruh Indonesia (PB Pelti)
5300-00-0000-0012,Pengurus Besar Persatuan Tinju Amatir Seluruh Indonesia (PB Pertina)
5300-00-0000-0014,Senat Mahasiswa FKIP Undana
5300-00-0000-0014,GMKI Kupang
5300-00-0000-0014,KNPI NTT
5300-00-0000-0014,GM FKPPI NTT
5300-00-0000-0014,Pemuda Pancasila NTT
5300-00-0000-0014,Lembaga GN-OTA Provinsi NTT
5300-00-0000-0015,Ketua KORPRI Rote Barat Daya dan Lbalain tahun 1973 - 1978
5300-00-0000-0015,Ketua KNPI Kabupaten Kupang
5300-00-0000-0015,Ketua Golkar Rote Ndao 1975
5300-00-0000-0015,Wakil Sekretaris Golkar Kabupaten Kupang 1978- 1984
5300-00-0000-0015,Wakil Ketua DPD Golkar Kabupaten Kupang 1984 - 1989
5300-00-0000-0015,Ketua FKPPI Kabupaten Kupang 1968 - 1991
5300-00-0000-0015,Pelaksan Ketua DPD Golkar Kabupaten Kupang 1989 - 1994
5300-00-0000-0015,Sekretaris Dewan Penasihat DPD Golkar Kabupaten tahun 1994 - 1999
5300-00-0000-0015,Fungsionaris Golkar tahun 2003 - 2004
5300-00-0000-0015,Ketua DPD Partai Golkar Kabupaten Kupang tahun 2004
5300-00-0000-0015,Ketua DPD Partai Golkar Provinsi NTT tahun 2004 - 2009
5300-00-0000-0015,Tahun 2009 sampai sekarang Ketua DPD Partai Golkar Provinsi NTT
5300-00-0000-0016,"1975-1979, IMAPI APDN NTT, Sekretaris, Kupang"
5300-00-0000-0016,"1981-2005, KORPRI, ANGGOTA, Ruteng & Kupang"
5300-00-0000-0016,"2001-2005, KORPRI, Wakil Ketua, Ruteng"
5300-00-0000-0016,"2005-2011, KORPRI, Penasehat, Ruteng"
5300-00-0000-0017,Sekertaris KNPI Kab-Alor tahun 1974 - 1976
5300-00-0000-0017,Sekertaris KORPRI 1974 - 1977
5300-00-0000-0017,Ketua DPD GOLKAR 1992-1997
5300-00-0000-0017,Ketua DPD GOLKAR 1997-1999
5300-00-0000-0017,Ketua DPD GOLKAR 1999-2004
5300-00-0000-0017,Ketua DPD GOLKAR 2004-2009
5300-00-0000-0017,Wakil Ketua Persekutuan Intelektual Kristen Indonesia 2004-2009
5300-00-0000-0018,ANGGOTA GERAKAN MAHASISWA KRISTEN INDONESIA (GMKI) PERIODE 2009-2011
5300-00-0000-0018,WAKIL KETUA (BEM) BADAN EKSEKUTIF MAHASISWA FAKULTAS HUKUM UNDANA PERIODE 2009-2010
5300-00-0000-0019,GMKI Salatige 1971 - 1978
5300-00-0000-0019,Golkar 1978 - 1998
5300-00-0000-0019,Wakil Ketua 2 Golkar Sumba Timur 1997 - 1999
5300-00-0000-0019,PPMS (Persatuan Pelejar dan Mahasiswa Salatiga) 1971 - 1978
5300-00-0000-0019,Persatuan Ikasatwa Kupang 1979 Sampai Sekarang.
5300-00-0000-0020,Ketua karang taruna Kelurahan Cibubur 1990 - 2004
5300-00-0000-0020,Anggota KNPI Jakarta Timur 1989
5300-00-0000-0021,Anggota Persatuan Guru Republik Indonesia Prop. NTT sejak tahun 1976 sd sekarang
5300-00-0000-0021,Ketua Umum Himpunan Mahasiswa Elektronika 1985 - 1987
5300-00-0000-0021,Anggota AKLI NTT 1978 - 1990
5300-00-0000-0021,Wakil Ketua Pengurus PGRI Prop. NTT periode 2006 - 2012
5300-00-0000-0021,Sekretaris BPD PHRI NTT 2002 - 2006
5300-00-0000-0021,Waki 1 ketua BPC PHRI kota Kupang 1998 - 2002.
5300-00-0000-0021,Ketua Dewan Kehormatan Guru Indonesia PGRI NTT 2012 - 2017
5300-00-0000-0022,KETUA DPC POI PERJUANGAN KABUPATEN KUPANE 1 PERIODE
5300-00-0000-0022,"KEPALA BAGIAN PEREMPUAN, PEMUDA DAN HUBUNGAN DAGRAH OEKOPIN WILAYAH PROVINSI NUSA TENGGARA TIMUR"
5300-00-0000-0022,ANGGOTA BP3J JEMAAT NARWASTU NOELBAKI TAHUN 2012 - 2015
5300-00-0000-0022,SEKRETARIS ASOSIASI DPRD SE - NUSA TENGGARA MMUR 2 PERIODE TAHUN 2007 - SEKARANG
5300-00-0000-0023,"Ketua Ikatan Mahasiswa Ngada di Kupang, Tahun 1978"
5300-00-0000-0023,Ketua Biro Organisasi PMKRI Kupang (1976 - l978)
5300-00-0000-0023,"Ketua HKTI NTT, Tahun 2005 - 2007"
5300-00-0000-0023,"Ketua KMA-PBS Pusat Jakarta, Tahun 20ll - 2015"
5300-00-0000-0024,"Anggota Partai Golkar NTT, 1974 - 2008"
5300-00-0000-0024,"Wakil Ketua Pengurus Badan Koordinasi Organisasi Wanita (BKOW) Provinsi NTT, 1977 - 1982"
5300-00-0000-0024,"Ketua Bidang Penerangan Dhama Wanita Provinsi NTT, 1978 - 1983"
5300-00-0000-0024,"Ketua Dharma Wanita/TP PKK Pembantu Bupati Wilayah Lembata, 1984 - 1998"
5300-00-0000-0024,"Sekretaris DPD HWK (Himpunan Wanita Karya) Provinsi NTT, 1993 -1998"
5300-00-0000-0024,"Sekretaris Gabungan Organisasi Penyelenggaraan Taman Kanak se-Indonesia (GOPTKI) Provinsi NTT, 1993 - 1998"
5300-00-0000-0024,"Sekretaris BKKKS Provinsi NTT, 1993 - 2006"
5300-00-0000-0024,"Wakil Ketua Dharma Wanita/TP PKK Kabupaten Sumba Barat, 1995 - 1999"
5300-00-0000-0024,"Ketua Dharma Wanita Unit Penwilda Kabupaten Sumba Barat, 1995 - 1999"
5300-00-0000-0024,"Ketua DPC GOPKI Kab. Sumba Barat, 1995 - 1999"
5300-00-0000-0024,"Pengurus DPD Partai Golkar NTT, 1998 - 2008"
5300-00-0000-0024,"Ketua Bidang Komunikasi, Informasi & Dokumentasi DPP Paroki St. Yoseph Nailkoten, 2001 - 2004"
5300-00-0000-0024,"Wakil Ketua Forkom P2HP Prov. NTT, 2001 - 2005"
5300-00-0000-0024,"Wakil Ketua II DPD WKRI Prov. NTT, 2001 - 2006"
5300-00-0000-0024,"KetuaKUB St. Antonius Paroki St. Yoseph Naikoten, 2004 - 2009"
5300-00-0000-0024,"Ketua Forkom P2HP Prove. NTT, 2005 - 2010"
5300-00-0000-0024,"Ketua Forum Perempuan Peduli Lingkungan Hidup (FPPLH) Prov. NTT, 2006 - 2009"
5300-00-0000-0024,"Pengurus Forum Komunitas Adat Terpencil (KAT) Prov. NTT kerjasama Dinas Sosial Prov. NTT, 2006 - 2010"
5300-00-0000-0024,"Pengurus Dewan Evaluasi Kota (DEK) Prov. NTT kerjasama Bappedalda Prov. NTT, 2006 - 2010"
5300-00-0000-0024,"Wakil Ketua BKKKS Prov. NTT, 2006 - 2012"
5300-00-0000-0024,"Ketua Bidang Pengamalan Iman: Sosek, Perempuan & HAM DPP Paroki St. Yoseph Naikoten, 2010 - 2013"
5300-00-0000-0024,"Ketua Forkom P2HP Prove. NTT, 2010 - 2015"
5300-00-0000-0024,"Ketua Bidang Pengamalan Iman, Sosek, Perempuan & HAM DPP Paroki St. Yoseph Naikoten, 2013 - 2016"
5300-00-0000-0026,Forum Komunikasi LSM NTT
5300-00-0000-0026,Ketua PAC PDIP Golewa
5300-00-0000-0026,Adkasi DPRD se Indonesia
5300-00-0000-0027,"ketua Pelaksana Harian Departemen Buruh DPP Partai Demokrat Indonesia Perjuangan Jakarta, 15 Mei 2008 (SK057/TAP/DPP/V/2008)"
5300-00-0000-0027,"Gereja Kristen Indonesia,Komisi Remaja dan Pemuda, Jakarta Selatan, Tahun 1980-1985"
5300-00-0000-0027,"Lembaga Pelayanan Mahasiswa Indonesia, Tahun 1983-1990"
5300-00-0000-0027,"Perkantas, Persatuan Medis Indonesia, PMdn, PMdk, Tahun 1989-Sekarang"
5300-00-0000-0027,"IDI = Ikatan Dokter Indonesia, Proyek Penelitian yang mendapat sorotan Pemerintah Daerah DKI Jakarta dan Tingkat Universitas, ""Penelitian Lingkungan Masyarakat Sekitar Kali Ciliwung Jakarta"", Tahun 1983-1990"
5300-00-0000-0027,"Badan Riset Mahasiswa Fakultas Kedokteran Universitas Indonesia Jakarta Pusat, Tahun 1991-Sekarang"
5300-00-0000-0028,KEANGGOTAAN PARTAI POLITIK: PARTA GOLKAR
5300-00-0000-0028,"WAKIL SEKRETARIS DPD GOLKAR TINGKAT II DILI, TIMOR-TIMUR, TAHUN 1983-1986."
5300-00-0000-0028,"SEKRETARIS WANHAT GOLKAR TINGKAT II MANUFAHI TIMOR-TIMUR, TAHUN 1986-1995."
5300-00-0000-0028,"SEKRETARIS WANHAT GOLKAR LIQU1CA, TIMOR-TIMUR, TAHUN 1995-1998."
5300-00-0000-0028,WAKIL KETUA DPD GOLKAR PROV. NTT:: 2004-2009.
5300-00-0000-0028,ANGGOTA DEWAN PEMBINA DPD GOLKAR PROV. NTT: TAHUN 2009-2014.
5300-00-0000-0029,Field Representative pada Full Gospel Business Fellowship (FGBMFI) periode 2005 s/d 2006 di Kupang.
5300-00-0000-0029,Pendeta Pembantu pada Gereja Anugerah Bethesda di Kupang sejak 03 Maret 2008.
5300-00-0000-0029,Wakil Gembala/Pendiri Gereja Blessing In The Spirit (BEST) Kupang sejak bendiri tanggal 26 September 2010 sampai dengan sekarang.
5300-00-0000-0029,Wakil Ketua ASITA (Asosiasi Travel Nasional) periode 1990 s/d 1994 di Kupang.
5300-00-0000-0029,Ketua Pengembangan Sister City antar Kupang-NTT dan Darwin-NT Australia Periode 1995 s/d 2001 di Kupang.
5300-00-0000-0029,Anggota Pengurus KADIN NTT pcriode 1996 s/d 2000 & 2000 s/d 2004 di Kupang
5300-00-0000-0029,Dewan Pembina KADIN NTT sejak tahun 2011 sampai dengan sekarang di Kupang.
5300-00-0000-0029,Dewan Perlimbangan GAPEKNAS NTT sejak tahun Kupang.
5300-00-0000-0029,Anggota Tim Pengembangan Aceh sejak tahun 2009 sampai dengan sekarang di Jakarta.
5300-00-0000-0030,"Tahun 1998-2004, Ketua DPD Partai IP-KI"
5300-00-0000-0030,"Tahun 2002-2012, Ketua DPD Partai Persatuan Daerah Provinsi NTT"
5300-00-0000-0030,"Tahun 2012-2013, Ketua DPD Partai Persatuan Nasional Provinsi NTT"
5300-00-0000-0031,"Tahun 1977-1983 PMKRI (Ketua Presidium), Yogyakarta"
5300-00-0000-0031,"Tahun 1989-1992 KNPI (Wakil Ketua), Kupang"
5300-00-0000-0031,"Tahun 1996-1998 PARTAI GOLKAR (Ketua Biro Hukum), Kupang"
5300-00-0000-0031,"Tahun 2004-2009 PKPI (Wakil Ketua), Kupang"
5300-00-0000-0031,"Tahun 2010-2013 PARTAI DEMOKRAT(Wakil Ketua), Kupang"
5300-00-0000-0033,Anggota GMKI sejak Tahun 1983 - 1988
5300-00-0000-0035,Pembinaan Rohani Mude Katolik Sumba (MKS): Tahun 1979
5300-00-0000-0035,PMKRI: Tahun 1980
5300-00-0000-0035,KOPRI: Tahun 1985
5300-00-0000-0036,Pengurun Badan Eksekutif Mahasiswa (BEM) Fakultas Keguruan dan llmu Pendidikan Undana tahun 2003.
5300-00-0000-0036,Pengurus Badan Legislatif Mahasiswa (BLM) Fakultas Keguruan dan llmu Pendidikan Udana tahun 2004.
5300-00-0000-0036,Wakil Sekretaris Umum Bidang Kekaryaan HMI Komisariat KIPMA Undana periode 2002-2003.
5300-00-0000-0036,Sekretaris Umum HMI Komisariat KIPMA Undana periode 2003-2004.
5300-00-0000-0036,Ketua Umum HMI Komisariat KIPMA Undana periode 2004-2005.
5300-00-0000-0036,Wakil Sekretaris Umum Bidang Pembinaan Anggota HMI Cabang Kupang periode 2005-2006.
5300-00-0000-0036,Sekretaris Umum Assosiasi Nasyid Nusantara (ANN) Wilayah NTT periode 2008-2011.
5300-00-0000-0036,Ketua Bidang Pendidikan dan Pelatihan LASQI NTT.
5300-00-0000-0036,Departemen Sosial Budaya PB HMI periode 2008-2010.
5300-00-0000-0036,Ketua Bidang Kewirausahaan dan Pengembangan Profesi (KPP) PB HMI periode 2010-2012.
5300-00-0000-0036,Ketua Umum Pimpinan Pusat Komunitas Seni Budaya Nusasia Periode 2012-2016.
5300-00-0000-0037,Lihat Lampiran Riwayat Hidup
5300-00-0000-0038,Tahun 1977 - 1979 Anggota Badan Verifikasi Keuangan Badan Pengurus Cabang Gerakan Mahasiswa Kristen Indonesia (GMKI) Cabang Yogyakarta
5300-00-0000-0038,Tahun 2001 Dipilih dan Terpilih oleh DPRD Kabupaten Sumba Barat sebagai Anggota Dewan Pertimbangan Otonomi Daerah (DPOD) Pusat mewakili Kabupaten Sumba Barat - Nusa Tenggara Timur.
5300-00-0000-0038,Tahun 2000 - 2005 Ketua Umum Ikatan Pelatih dan Joki Kuda Seluruh Indonesia
5300-00-0000-0038,Tahun 2005 - 2010 Terpilih kembali sebagai Ketua Umum Ikatan Pelatih dan Joki Kuda Seluruh Indonesia
5300-00-0000-0038,Tahun 2002 - 2007 Sekretaris Umum Pengurus Pusat - Persatuan Olahraga Berkuda Seluruh Indonesia (PB.PORDASI) periode 2002 - 2007.
5300-00-0000-0038,Tahun 2002 - 2007 Pemilik Putra Sumba Stable (Olahraga Berkuda dan Fighting).
5300-00-0000-0038,Tahun 2007 - 2012 Ketua Komisi Hukum Komite Olahraga Nasional Indonesia (KONI) Pusat.
5300-00-0000-0038,Tahun 2008 - 2012 Ketua Bidang SDM dan Hukum Pengurus Besar Persatuan Bulutangkis Seluruh Indonesia (PB- PBSI)
5300-00-0000-0038,Tahun 2012 - 2016 Ketua Bidang SDM dan Hukum Pengurus Besar Persatuan Bulutangkis Seluruh Indonesia (PB- PBSI)
5300-00-0000-0038,Tahun 2012 - 2017 Sekretaris Jenderal Pengurus Besar Persatuan Tenis Seluruh Indonesia (PB. PELTI)
