id,pemilu_id,category_id,province_id,wilayah_id,value
10545,1,22,51,271,356491
10546,1,25,51,271,145590
10547,1,26,51,271,146692
10548,1,27,51,271,292282
10549,1,29,51,271,232
10550,1,30,51,271,187
10551,1,31,51,271,419
10552,1,33,51,271,3
10553,1,34,51,271,4
10554,1,35,51,271,7
10555,1,37,51,271,1282
10556,1,38,51,271,1418
10557,1,39,51,271,2700
10558,1,41,51,271,147107
10559,1,42,51,271,148301
10560,1,43,51,271,295408
10561,1,45,51,271,360896
10562,1,46,51,271,88
10563,1,47,51,271,65400
10564,1,48,51,271,295408
10565,1,50,51,271,293110
10566,1,51,51,271,2298
10567,1,52,51,271,295408
10568,1,54,51,271,82214
10569,1,55,51,271,210896
10570,1,4,51,272,171322
10571,1,5,51,272,174886
10572,1,6,51,272,346208
10573,1,8,51,272,994
10574,1,9,51,272,853
10575,1,10,51,272,1847
10576,1,12,51,272,276
10577,1,13,51,272,88
10578,1,14,51,272,364
10579,1,16,51,272,3947
10580,1,17,51,272,4269
10581,1,18,51,272,8216
10582,1,20,51,272,176539
10583,1,21,51,272,180096
10584,1,22,51,272,356635
10585,1,25,51,272,130235
10586,1,26,51,272,129060
10587,1,27,51,272,259295
10588,1,29,51,272,877
10589,1,30,51,272,801
10590,1,31,51,272,1678
10591,1,33,51,272,77
10592,1,34,51,272,37
10593,1,35,51,272,114
10594,1,37,51,272,3947
10595,1,38,51,272,4269
10596,1,39,51,272,8216
10597,1,41,51,272,135136
10598,1,42,51,272,134167
10599,1,43,51,272,269303
10600,1,45,51,272,353389
10601,1,46,51,272,90
10602,1,47,51,272,83996
10603,1,48,51,272,269303
10604,1,50,51,272,267283
10605,1,51,51,272,2020
10606,1,52,51,272,269303
10607,1,54,51,272,78066
10608,1,55,51,272,189217
10609,1,4,51,273,177704
10610,1,5,51,273,181412
10611,1,6,51,273,359116
10612,1,8,51,273,133
10613,1,9,51,273,150
10614,1,10,51,273,283
10615,1,12,51,273,55
10616,1,13,51,273,98
10617,1,14,51,273,153
10618,1,16,51,273,1008
10619,1,17,51,273,1145
10620,1,18,51,273,2153
10621,1,20,51,273,178900
10622,1,21,51,273,182805
10623,1,22,51,273,361705
10624,1,25,51,273,144468
10625,1,26,51,273,143406
10626,1,27,51,273,287874
10627,1,29,51,273,127
10628,1,30,51,273,148
10629,1,31,51,273,275
10630,1,33,51,273,34
10631,1,34,51,273,63
10632,1,35,51,273,97
10633,1,37,51,273,1008
10634,1,38,51,273,1145
10635,1,39,51,273,2153
10636,1,41,51,273,145637
10637,1,42,51,273,144762
10638,1,43,51,273,290399
10639,1,45,51,273,366969
10640,1,46,51,273,602
10641,1,47,51,273,75968
10642,1,48,51,273,290399
10643,1,50,51,273,287078
10644,1,51,51,273,3321
10645,1,52,51,273,290399
10646,1,54,51,273,63953
10647,1,55,51,273,223125
10648,1,4,51,274,75407
10649,1,5,51,274,78317
10650,1,6,51,274,153724
10651,1,8,51,274,149
10652,1,9,51,274,68
10653,1,10,51,274,217
10654,1,12,51,274,14
10655,1,13,51,274,6
10656,1,14,51,274,20
10657,1,16,51,274,433
10658,1,17,51,274,522
10659,1,18,51,274,955
10660,1,20,51,274,76003
10661,1,21,51,274,78913
10662,1,22,51,274,154916
10663,1,25,51,274,53707
10664,1,26,51,274,53061
10665,1,27,51,274,106768
10666,1,29,51,274,147
10667,1,30,51,274,62
10668,1,31,51,274,209
10669,1,33,51,274,10
10670,1,34,51,274,5
10671,1,35,51,274,15
10672,1,37,51,274,433
10673,1,38,51,274,522
10674,1,39,51,274,955
10675,1,41,51,274,54297
10676,1,42,51,274,53650
10677,1,43,51,274,107947
10678,1,45,51,274,156989
10679,1,46,51,274,41
10680,1,47,51,274,49001
10681,1,48,51,274,107947
10682,1,50,51,274,106752
10683,1,51,51,274,1195
10684,1,52,51,274,107947
10685,1,54,51,274,35921
10686,1,55,51,274,70831
10687,1,4,51,275,90484
10688,1,5,51,275,90258
10689,1,6,51,275,180742
10690,1,8,51,275,196
10691,1,9,51,275,87
10692,1,10,51,275,283
10693,1,12,51,275,6
10694,1,13,51,275,9
10695,1,14,51,275,15
10696,1,16,51,275,352
10697,1,17,51,275,393
10698,1,18,51,275,745
10699,1,20,51,275,91038
10700,1,21,51,275,90747
10701,1,22,51,275,181785
10702,1,25,51,275,72601
10703,1,26,51,275,67945
10704,1,27,51,275,140546
10705,1,29,51,275,195
10706,1,30,51,275,86
10707,1,31,51,275,281
10708,1,33,51,275,3
10709,1,34,51,275,8
10710,1,35,51,275,11
10711,1,37,51,275,352
10712,1,38,51,275,393
10713,1,39,51,275,745
10714,1,41,51,275,73151
10715,1,42,51,275,68432
10716,1,43,51,275,141583
10717,1,45,51,275,184593
10718,1,46,51,275,145
10719,1,47,51,275,42865
10720,1,48,51,275,141583
10721,1,50,51,275,139845
10722,1,51,51,275,1738
10723,1,52,51,275,141583
10724,1,54,51,275,37317
10725,1,55,51,275,102528
10726,1,4,51,276,189427
10727,1,5,51,276,190556
10728,1,6,51,276,379983
10729,1,8,51,276,279
10730,1,9,51,276,228
10731,1,10,51,276,507
10732,1,12,51,276,26
10733,1,13,51,276,26
10734,1,14,51,276,52
10735,1,16,51,276,817
10736,1,17,51,276,759
10737,1,18,51,276,1576
10738,1,20,51,276,190549
10739,1,21,51,276,191569
10740,1,22,51,276,382118
10741,1,25,51,276,125391
10742,1,26,51,276,115772
10743,1,27,51,276,241163
10744,1,29,51,276,234
10745,1,30,51,276,179
10746,1,31,51,276,413
10747,1,33,51,276,15
10748,1,34,51,276,18
10749,1,35,51,276,33
10750,1,37,51,276,817
10751,1,38,51,276,759
10752,1,39,51,276,1576
10753,1,41,51,276,126457
10754,1,42,51,276,116728
10755,1,43,51,276,243185
10756,1,45,51,276,387969
10757,1,46,51,276,112
10758,1,47,51,276,144672
10759,1,48,51,276,243185
10760,1,50,51,276,240624
10761,1,51,51,276,2561
10762,1,52,51,276,243185
10763,1,54,51,276,80760
10764,1,55,51,276,159864
10765,1,4,51,277,268580
10766,1,5,51,277,268523
10767,1,6,51,277,537103
10768,1,8,51,277,189
10769,1,9,51,277,125
10770,1,10,51,277,314
10771,1,12,51,277,185
10772,1,13,51,277,196
10773,1,14,51,277,381
10774,1,16,51,277,2862
10775,1,17,51,277,2882
10776,1,18,51,277,5744
10777,1,20,51,277,271816
10778,1,21,51,277,271726
10779,1,22,51,277,543542
10780,1,25,51,277,170469
10781,1,26,51,277,160550
10782,1,27,51,277,331019
10783,1,29,51,277,188
10784,1,30,51,277,124
10785,1,31,51,277,312
10786,1,33,51,277,103
10787,1,34,51,277,99
10788,1,35,51,277,202
10789,1,37,51,277,2862
10790,1,38,51,277,2882
10791,1,39,51,277,5744
10792,1,41,51,277,173622
10793,1,42,51,277,163655
10794,1,43,51,277,337277
10795,1,45,51,277,548378
10796,1,46,51,277,231
10797,1,47,51,277,210870
10798,1,48,51,277,337277
10799,1,50,51,277,335080
10800,1,51,51,277,2197
10801,1,52,51,277,337277
10802,1,54,51,277,102852
10803,1,55,51,277,232228
10804,1,4,51,278,204125
10805,1,5,51,278,205249
10806,1,6,51,278,409374
10807,1,8,51,278,1273
10808,1,9,51,278,1314
10809,1,10,51,278,2587
10810,1,12,51,278,181
10811,1,13,51,278,138
10812,1,14,51,278,319
10813,1,16,51,278,8983
10814,1,17,51,278,9392
10815,1,18,51,278,18375
10816,1,20,51,278,214562
10817,1,21,51,278,216093
10818,1,22,51,278,430655
10819,1,25,51,278,151120
10820,1,26,51,278,151220
10821,1,27,51,278,302340
10822,1,29,51,278,1236
10823,1,30,51,278,1282
10824,1,31,51,278,2518
10825,1,33,51,278,89
10826,1,34,51,278,70
10827,1,35,51,278,159
10828,1,37,51,278,8983
10829,1,38,51,278,9392
10830,1,39,51,278,18375
10831,1,41,51,278,161428
10832,1,42,51,278,161964
10833,1,43,51,278,323392
10834,1,45,51,278,417998
10835,1,46,51,278,196
10836,1,47,51,278,94410
10837,1,48,51,278,323392
10838,1,50,51,278,321500
10839,1,51,51,278,1892
10840,1,52,51,278,323392
10841,1,54,51,278,79880
10842,1,55,51,278,241620
10843,1,4,61,310,209544
10844,1,5,61,310,203861
10845,1,6,61,310,413405
10846,1,8,61,310,408
10847,1,9,61,310,196
10848,1,10,61,310,604
10849,1,12,61,310,56
10850,1,13,61,310,45
10851,1,14,61,310,101
10852,1,16,61,310,893
10853,1,17,61,310,908
10854,1,18,61,310,1801
10855,1,20,61,310,210901
10856,1,21,61,310,205010
10857,1,22,61,310,415911
10858,1,25,61,310,123790
10859,1,26,61,310,143497
10860,1,27,61,310,267287
10861,1,29,61,310,346
10862,1,30,61,310,168
10863,1,31,61,310,514
10864,1,33,61,310,28
10865,1,34,61,310,21
10866,1,35,61,310,49
10867,1,37,61,310,893
10868,1,38,61,310,908
10869,1,39,61,310,1801
10870,1,41,61,310,125057
10871,1,42,61,310,144594
10872,1,43,61,310,269651
10873,1,45,61,310,422045
10874,1,46,61,310,141
10875,1,47,61,310,152253
10876,1,48,61,310,269651
10877,1,50,61,310,267822
10878,1,51,61,310,1829
10879,1,52,61,310,269651
10880,1,54,61,310,112819
10881,1,55,61,310,155003
10882,1,4,61,311,92156
10883,1,5,61,311,89965
10884,1,6,61,311,182121
10885,1,8,61,311,498
10886,1,9,61,311,279
10887,1,10,61,311,777
10888,1,12,61,311,172
10889,1,13,61,311,76
10890,1,14,61,311,248
10891,1,16,61,311,840
10892,1,17,61,311,785
10893,1,18,61,311,1625
10894,1,20,61,311,93666
10895,1,21,61,311,91105
10896,1,22,61,311,184771
10897,1,25,61,311,60334
10898,1,26,61,311,61479
10899,1,27,61,311,121813
10900,1,29,61,311,275
10901,1,30,61,311,146
10902,1,31,61,311,421
10903,1,33,61,311,134
10904,1,34,61,311,40
10905,1,35,61,311,174
10906,1,37,61,311,837
10907,1,38,61,311,782
10908,1,39,61,311,1619
10909,1,41,61,311,61580
10910,1,42,61,311,62447
10911,1,43,61,311,124027
10912,1,45,61,311,186069
10913,1,46,61,311,82
10914,1,47,61,311,61960
10915,1,48,61,311,124027
10916,1,50,61,311,123342
10917,1,51,61,311,685
10918,1,52,61,311,124027
10919,1,54,61,311,73495
10920,1,55,61,311,49847
10921,1,4,61,312,162742
10922,1,5,61,312,151755
10923,1,6,61,312,314497
10924,1,8,61,312,479
10925,1,9,61,312,275
10926,1,10,61,312,754
10927,1,12,61,312,60
10928,1,13,61,312,43
10929,1,14,61,312,103
10930,1,16,61,312,2345
10931,1,17,61,312,1903
10932,1,18,61,312,4248
10933,1,20,61,312,165626
10934,1,21,61,312,153976
10935,1,22,61,312,319602
10936,1,25,61,312,131960
10937,1,26,61,312,123611
10938,1,27,61,312,255571
10939,1,29,61,312,479
10940,1,30,61,312,275
10941,1,31,61,312,754
10942,1,33,61,312,48
10943,1,34,61,312,37
10944,1,35,61,312,85
10945,1,37,61,312,2336
10946,1,38,61,312,1894
10947,1,39,61,312,4230
10948,1,41,61,312,134823
10949,1,42,61,312,125817
10950,1,43,61,312,260640
10951,1,45,61,312,321651
10952,1,46,61,312,129
10953,1,47,61,312,60882
10954,1,48,61,312,260640
10955,1,50,61,312,258892
10956,1,51,61,312,1748
10957,1,52,61,312,260640
10958,1,54,61,312,67672
10959,1,55,61,312,191220
10960,1,4,61,313,182406
10961,1,5,61,313,166468
10962,1,6,61,313,348874
10963,1,8,61,313,530
10964,1,9,61,313,294
10965,1,10,61,313,824
10966,1,12,61,313,548
10967,1,13,61,313,415
10968,1,14,61,313,963
10969,1,16,61,313,3045
10970,1,17,61,313,2109
10971,1,18,61,313,5154
10972,1,20,61,313,186529
10973,1,21,61,313,169286
10974,1,22,61,313,355815
10975,1,25,61,313,122666
10976,1,26,61,313,114829
10977,1,27,61,313,237495
10978,1,29,61,313,528
10979,1,30,61,313,293
10980,1,31,61,313,821
10981,1,33,61,313,233
10982,1,34,61,313,150
10983,1,35,61,313,383
10984,1,37,61,313,3008
10985,1,38,61,313,2096
10986,1,39,61,313,5104
10987,1,41,61,313,126435
10988,1,42,61,313,117368
10989,1,43,61,313,243803
10990,1,45,61,313,356345
10991,1,46,61,313,125
10992,1,47,61,313,112417
10993,1,48,61,313,243803
10994,1,50,61,313,242034
10995,1,51,61,313,1769
10996,1,52,61,313,243803
10997,1,54,61,313,91890
10998,1,55,61,313,150144
10999,1,4,61,314,148235
11000,1,5,61,314,140673
11001,1,6,61,314,288908
11002,1,8,61,314,570
11003,1,9,61,314,368
11004,1,10,61,314,938
11005,1,12,61,314,57
11006,1,13,61,314,40
11007,1,14,61,314,97
11008,1,16,61,314,2107
11009,1,17,61,314,1909
11010,1,18,61,314,4016
11011,1,20,61,314,150969
11012,1,21,61,314,142990
11013,1,22,61,314,293959
11014,1,25,61,314,122042
11015,1,26,61,314,116044
11016,1,27,61,314,238086
11017,1,29,61,314,537
11018,1,30,61,314,344
11019,1,31,61,314,881
11020,1,33,61,314,13
11021,1,34,61,314,8
11022,1,35,61,314,21
11023,1,37,61,314,2085
11024,1,38,61,314,1905
11025,1,39,61,314,3990
11026,1,41,61,314,124677
11027,1,42,61,314,118301
11028,1,43,61,314,242978
11029,1,45,61,314,295312
11030,1,46,61,314,117
11031,1,47,61,314,52217
11032,1,48,61,314,242978
11033,1,50,61,314,241494
11034,1,51,61,314,1484
11035,1,52,61,314,242978
11036,1,54,61,314,70855
11037,1,55,61,314,170639
11038,1,4,61,315,86956
11039,1,5,61,315,82607
11040,1,6,61,315,169563
11041,1,8,61,315,292
11042,1,9,61,315,152
11043,1,10,61,315,444
11044,1,12,61,315,194
11045,1,13,61,315,209
11046,1,14,61,315,403
11047,1,16,61,315,688
11048,1,17,61,315,669
11049,1,18,61,315,1357
11050,1,20,61,315,88130
11051,1,21,61,315,83637
11052,1,22,61,315,171767
11053,1,25,61,315,66474
11054,1,26,61,315,65979
11055,1,27,61,315,132453
11056,1,29,61,315,274
11057,1,30,61,315,146
11058,1,31,61,315,420
11059,1,33,61,315,71
11060,1,34,61,315,73
11061,1,35,61,315,144
11062,1,37,61,315,684
11063,1,38,61,315,661
11064,1,39,61,315,1345
11065,1,41,61,315,67503
11066,1,42,61,315,66859
11067,1,43,61,315,134362
11068,1,45,61,315,173405
11069,1,46,61,315,58
11070,1,47,61,315,38985
11071,1,48,61,315,134362
11072,1,50,61,315,133550
11073,1,51,61,315,812
11074,1,52,61,315,134362
11075,1,54,61,315,45342
11076,1,55,61,315,88208
11077,1,4,61,316,86779
11078,1,5,61,316,79041
11079,1,6,61,316,165820
11080,1,8,61,316,109
11081,1,9,61,316,52
11082,1,10,61,316,161
11083,1,12,61,316,90
11084,1,13,61,316,50
11085,1,14,61,316,140
11086,1,16,61,316,1294
11087,1,17,61,316,1152
11088,1,18,61,316,2446
11089,1,20,61,316,88272
11090,1,21,61,316,80295
11091,1,22,61,316,168567
11092,1,25,61,316,62329
11093,1,26,61,316,58130
11094,1,27,61,316,120459
11095,1,29,61,316,108
11096,1,30,61,316,52
11097,1,31,61,316,160
11098,1,33,61,316,36
11099,1,34,61,316,15
11100,1,35,61,316,51
11101,1,37,61,316,1294
11102,1,38,61,316,1152
11103,1,39,61,316,2446
11104,1,41,61,316,63767
11105,1,42,61,316,59349
11106,1,43,61,316,123116
11107,1,45,61,316,169306
11108,1,46,61,316,152
11109,1,47,61,316,46038
11110,1,48,61,316,123116
11111,1,50,61,316,122152
11112,1,51,61,316,964
11113,1,52,61,316,123116
11114,1,54,61,316,30726
11115,1,55,61,316,91426
11116,1,4,61,317,134930
11117,1,5,61,317,122663
11118,1,6,61,317,257593
11119,1,8,61,317,97
11120,1,9,61,317,86
11121,1,10,61,317,183
11122,1,12,61,317,77
11123,1,13,61,317,83
11124,1,14,61,317,160
11125,1,16,61,317,770
11126,1,17,61,317,633
11127,1,18,61,317,1403
11128,1,20,61,317,135874
11129,1,21,61,317,123465
11130,1,22,61,317,259339
11131,1,25,61,317,122195
11132,1,26,61,317,110831
11133,1,27,61,317,233026
11134,1,29,61,317,97
11135,1,30,61,317,86
11136,1,31,61,317,183
11137,1,33,61,317,15
11138,1,34,61,317,17
11139,1,35,61,317,32
11140,1,37,61,317,770
11141,1,38,61,317,633
11142,1,39,61,317,1403
11143,1,41,61,317,123077
11144,1,42,61,317,111567
11145,1,43,61,317,234644
11146,1,45,61,317,263204
11147,1,46,61,317,139
11148,1,47,61,317,28421
11149,1,48,61,317,234644
11150,1,50,61,317,233233
11151,1,51,61,317,1411
11152,1,52,61,317,234644
11153,1,54,61,317,37623
11154,1,55,61,317,195610
11155,1,4,61,318,74582
11156,1,5,61,318,70884
11157,1,6,61,318,145466
11158,1,8,61,318,120
11159,1,9,61,318,78
11160,1,10,61,318,198
11161,1,12,61,318,23
11162,1,13,61,318,23
11163,1,14,61,318,46
11164,1,16,61,318,436
11165,1,17,61,318,380
11166,1,18,61,318,816
11167,1,20,61,318,75161
11168,1,21,61,318,71365
11169,1,22,61,318,146526
11170,1,25,61,318,59002
11171,1,26,61,318,55881
11172,1,27,61,318,114883
11173,1,29,61,318,95
11174,1,30,61,318,65
11175,1,31,61,318,160
11176,1,33,61,318,14
11177,1,34,61,318,10
11178,1,35,61,318,24
11179,1,37,61,318,434
11180,1,38,61,318,380
11181,1,39,61,318,814
11182,1,41,61,318,59545
11183,1,42,61,318,56336
11184,1,43,61,318,115881
11185,1,45,61,318,148637
11186,1,46,61,318,35
11187,1,47,61,318,32721
11188,1,48,61,318,115881
11189,1,50,61,318,115309
11190,1,51,61,318,572
11191,1,52,61,318,115881
11192,1,54,61,318,30996
11193,1,55,61,318,84313
11194,1,4,61,319,78075
11195,1,5,61,319,74255
11196,1,6,61,319,152330
11197,1,8,61,319,109
11198,1,9,61,319,68
11199,1,10,61,319,177
11200,1,12,61,319,19
11201,1,13,61,319,20
11202,1,14,61,319,39
11203,1,16,61,319,556
11204,1,17,61,319,426
11205,1,18,61,319,982
11206,1,20,61,319,78759
11207,1,21,61,319,74769
11208,1,22,61,319,153528
11209,1,25,61,319,71848
11210,1,26,61,319,68372
11211,1,27,61,319,140220
11212,1,29,61,319,109
11213,1,30,61,319,67
11214,1,31,61,319,176
11215,1,33,61,319,5
11216,1,34,61,319,6
11217,1,35,61,319,11
11218,1,37,61,319,554
11219,1,38,61,319,424
11220,1,39,61,319,978
11221,1,41,61,319,72516
11222,1,42,61,319,68869
11223,1,43,61,319,141385
11224,1,45,61,319,155731
11225,1,46,61,319,89
11226,1,47,61,319,14257
11227,1,48,61,319,141385
11228,1,50,61,319,140587
11229,1,51,61,319,798
11230,1,52,61,319,141385
11231,1,54,61,319,59353
11232,1,55,61,319,81234
11233,1,4,61,320,38752
11234,1,5,61,320,36696
11235,1,6,61,320,75448
11236,1,8,61,320,112
11237,1,9,61,320,58
11238,1,10,61,320,170
11239,1,12,61,320,7
11240,1,13,61,320,6
11241,1,14,61,320,13
11242,1,16,61,320,190
11243,1,17,61,320,159
11244,1,18,61,320,349
11245,1,20,61,320,39061
11246,1,21,61,320,36919
11247,1,22,61,320,75980
11248,1,25,61,320,23210
11249,1,26,61,320,23675
11250,1,27,61,320,46885
11251,1,29,61,320,98
11252,1,30,61,320,54
11253,1,31,61,320,152
11254,1,33,61,320,0
11255,1,34,61,320,3
11256,1,35,61,320,3
11257,1,37,61,320,189
11258,1,38,61,320,159
11259,1,39,61,320,348
11260,1,41,61,320,23497
11261,1,42,61,320,23891
11262,1,43,61,320,47388
11263,1,45,61,320,77087
11264,1,46,61,320,22
11265,1,47,61,320,29677
11266,1,48,61,320,47388
11267,1,50,61,320,46972
11268,1,51,61,320,416
11269,1,52,61,320,47388
11270,1,54,61,320,26303
11271,1,55,61,320,20669
11272,1,4,61,321,209022
11273,1,5,61,321,202428
11274,1,6,61,321,411450
11275,1,8,61,321,504
11276,1,9,61,321,373
11277,1,10,61,321,877
11278,1,12,61,321,105
11279,1,13,61,321,82
11280,1,14,61,321,187
11281,1,16,61,321,2701
11282,1,17,61,321,2828
11283,1,18,61,321,5529
11284,1,20,61,321,212332
11285,1,21,61,321,205711
11286,1,22,61,321,418043
11287,1,25,61,321,134746
11288,1,26,61,321,136703
11289,1,27,61,321,271449
11290,1,29,61,321,454
11291,1,30,61,321,334
11292,1,31,61,321,788
11293,1,33,61,321,52
11294,1,34,61,321,48
11295,1,35,61,321,100
11296,1,37,61,321,2671
11297,1,38,61,321,2799
11298,1,39,61,321,5470
11299,1,41,61,321,137923
11300,1,42,61,321,139884
11301,1,43,61,321,277807
11302,1,45,61,321,419379
11303,1,46,61,321,160
11304,1,47,61,321,141412
11305,1,48,61,321,277807
11306,1,50,61,321,276289
11307,1,51,61,321,1518
11308,1,52,61,321,277807
11309,1,54,61,321,163423
11310,1,55,61,321,112866
11311,1,4,61,322,207146
11312,1,5,61,322,209587
11313,1,6,61,322,416733
11314,1,8,61,322,1181
11315,1,9,61,322,1172
11316,1,10,61,322,2353
11317,1,12,61,322,246
11318,1,13,61,322,218
11319,1,14,61,322,464
11320,1,16,61,322,5163
11321,1,17,61,322,5240
11322,1,18,61,322,10403
11323,1,20,61,322,213736
11324,1,21,61,322,216217
11325,1,22,61,322,429953
11326,1,25,61,322,144356
11327,1,26,61,322,153428
11328,1,27,61,322,297784
11329,1,29,61,322,1161
11330,1,30,61,322,1146
11331,1,31,61,322,2307
11332,1,33,61,322,147
11333,1,34,61,322,109
11334,1,35,61,322,256
11335,1,37,61,322,5163
11336,1,38,61,322,5240
11337,1,39,61,322,10403
11338,1,41,61,322,150827
11339,1,42,61,322,159923
11340,1,43,61,322,310750
11341,1,45,61,322,425608
11342,1,46,61,322,334
11343,1,47,61,322,114524
11344,1,48,61,322,310750
11345,1,50,61,322,308929
11346,1,51,61,322,1821
11347,1,52,61,322,310750
11348,1,54,61,322,182652
11349,1,55,61,322,126277
11350,1,4,61,323,82425
11351,1,5,61,323,81644
11352,1,6,61,323,164069
11353,1,8,61,323,446
11354,1,9,61,323,319
11355,1,10,61,323,765
11356,1,12,61,323,54
11357,1,13,61,323,35
11358,1,14,61,323,89
11359,1,16,61,323,1052
11360,1,17,61,323,1116
11361,1,18,61,323,2168
11362,1,20,61,323,83977
11363,1,21,61,323,83114
11364,1,22,61,323,167091
11365,1,25,61,323,45927
11366,1,26,61,323,46642
11367,1,27,61,323,92569
11368,1,29,61,323,423
11369,1,30,61,323,301
11370,1,31,61,323,724
11371,1,33,61,323,30
11372,1,34,61,323,19
11373,1,35,61,323,49
11374,1,37,61,323,1051
11375,1,38,61,323,1108
11376,1,39,61,323,2159
11377,1,41,61,323,47431
11378,1,42,61,323,48070
11379,1,43,61,323,95501
11380,1,45,61,323,167549
11381,1,46,61,323,48
11382,1,47,61,323,72000
11383,1,48,61,323,95501
11384,1,50,61,323,94795
11385,1,51,61,323,706
11386,1,52,61,323,95501
11387,1,54,61,323,39205
11388,1,55,61,323,55590
11389,1,4,62,324,104352
11390,1,5,62,324,92891
11391,1,6,62,324,197243
11392,1,8,62,324,440
11393,1,9,62,324,264
11394,1,10,62,324,704
11395,1,12,62,324,159
11396,1,13,62,324,165
11397,1,14,62,324,324
11398,1,16,62,324,3695
11399,1,17,62,324,3084
11400,1,18,62,324,6779
11401,1,20,62,324,108646
11402,1,21,62,324,96404
11403,1,22,62,324,205050
11404,1,25,62,324,61914
11405,1,26,62,324,58111
11406,1,27,62,324,120025
11407,1,29,62,324,429
11408,1,30,62,324,263
11409,1,31,62,324,692
11410,1,33,62,324,58
11411,1,34,62,324,65
11412,1,35,62,324,123
11413,1,37,62,324,3691
11414,1,38,62,324,3081
11415,1,39,62,324,6772
11416,1,41,62,324,66092
11417,1,42,62,324,61520
11418,1,43,62,324,127612
11419,1,45,62,324,201276
11420,1,46,62,324,124
11421,1,47,62,324,73540
11422,1,48,62,324,127612
11423,1,50,62,324,126534
11424,1,51,62,324,1078
11425,1,52,62,324,127612
11426,1,54,62,324,61293
11427,1,55,62,324,65241
11428,1,4,62,325,179548
11429,1,5,62,325,151712
11430,1,6,62,325,331260
11431,1,8,62,325,846
11432,1,9,62,325,518
11433,1,10,62,325,1364
11434,1,12,62,325,939
11435,1,13,62,325,689
11436,1,14,62,325,1628
11437,1,16,62,325,7719
11438,1,17,62,325,5642
11439,1,18,62,325,13361
11440,1,20,62,325,189052
11441,1,21,62,325,158561
11442,1,22,62,325,347613
11443,1,25,62,325,103335
11444,1,26,62,325,90600
11445,1,27,62,325,193935
11446,1,29,62,325,815
11447,1,30,62,325,488
11448,1,31,62,325,1303
11449,1,33,62,325,150
11450,1,34,62,325,119
11451,1,35,62,325,269
11452,1,37,62,325,7627
11453,1,38,62,325,5542
11454,1,39,62,325,13169
11455,1,41,62,325,111927
11456,1,42,62,325,96749
11457,1,43,62,325,208676
11458,1,45,62,325,338320
11459,1,46,62,325,418
11460,1,47,62,325,129226
11461,1,48,62,325,208676
11462,1,50,62,325,206884
11463,1,51,62,325,1792
11464,1,52,62,325,208676
11465,1,54,62,325,79206
11466,1,55,62,325,127678
11467,1,4,62,326,136806
11468,1,5,62,326,132440
11469,1,6,62,326,269246
11470,1,8,62,326,110
11471,1,9,62,326,78
11472,1,10,62,326,188
11473,1,12,62,326,161
11474,1,13,62,326,144
11475,1,14,62,326,305
11476,1,16,62,326,841
11477,1,17,62,326,790
11478,1,18,62,326,1631
11479,1,20,62,326,137918
11480,1,21,62,326,133452
11481,1,22,62,326,271370
11482,1,25,62,326,79205
11483,1,26,62,326,82325
11484,1,27,62,326,161530
11485,1,29,62,326,90
11486,1,30,62,326,53
11487,1,31,62,326,143
11488,1,33,62,326,54
11489,1,34,62,326,38
11490,1,35,62,326,92
11491,1,37,62,326,841
11492,1,38,62,326,790
11493,1,39,62,326,1631
11494,1,41,62,326,80190
11495,1,42,62,326,83206
11496,1,43,62,326,163396
11497,1,45,62,326,275112
11498,1,46,62,326,194
11499,1,47,62,326,111522
11500,1,48,62,326,163396
11501,1,50,62,326,161557
11502,1,51,62,326,1839
11503,1,52,62,326,163396
11504,1,54,62,326,78155
11505,1,55,62,326,83402
11506,1,4,62,327,48272
11507,1,5,62,327,46723
11508,1,6,62,327,94995
11509,1,8,62,327,122
11510,1,9,62,327,70
11511,1,10,62,327,192
11512,1,12,62,327,177
11513,1,13,62,327,130
11514,1,14,62,327,307
11515,1,16,62,327,687
11516,1,17,62,327,720
11517,1,18,62,327,1407
11518,1,20,62,327,49258
11519,1,21,62,327,47643
11520,1,22,62,327,96901
11521,1,25,62,327,30712
11522,1,26,62,327,31458
11523,1,27,62,327,62170
11524,1,29,62,327,122
11525,1,30,62,327,69
11526,1,31,62,327,191
11527,1,33,62,327,91
11528,1,34,62,327,71
11529,1,35,62,327,162
11530,1,37,62,327,679
11531,1,38,62,327,712
11532,1,39,62,327,1391
11533,1,41,62,327,31604
11534,1,42,62,327,32310
11535,1,43,62,327,63914
11536,1,45,62,327,97048
11537,1,46,62,327,57
11538,1,47,62,327,33077
11539,1,48,62,327,63914
11540,1,50,62,327,63513
11541,1,51,62,327,401
11542,1,52,62,327,63914
11543,1,54,62,327,25836
11544,1,55,62,327,37677
11545,1,4,62,328,56889
11546,1,5,62,328,51911
11547,1,6,62,328,108800
11548,1,8,62,328,368
11549,1,9,62,328,196
11550,1,10,62,328,564
11551,1,12,62,328,105
11552,1,13,62,328,73
11553,1,14,62,328,178
11554,1,16,62,328,1135
11555,1,17,62,328,992
11556,1,18,62,328,2127
11557,1,20,62,328,58497
11558,1,21,62,328,53172
11559,1,22,62,328,111669
11560,1,25,62,328,31290
11561,1,26,62,328,28943
11562,1,27,62,328,60233
11563,1,29,62,328,368
11564,1,30,62,328,196
11565,1,31,62,328,564
11566,1,33,62,328,9
11567,1,34,62,328,10
11568,1,35,62,328,19
11569,1,37,62,328,1135
11570,1,38,62,328,992
