periode,id_partai,nama_partai,role,nama,id_calon,mata_uang,uang,nilai_barang,unit_barang,nilai_jasa,bentuk_jasa,jumlah,keterangan
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H.E.A. DAROJAT,3207-00-0000-0404,Rp,,,,55000000,,55000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DEDEN DARMANSAH,3207-00-0000-0405,Rp,,,,142110000,,142110000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"KHADIJAH SYAHBUDI SALEH, SH",3207-00-0000-0406,Rp,,,,26550000,,26550000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. TONO BAHTIAR, SP",3207-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DHARMASENA WIJANEGARA,3207-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dra. MARY SYLVIA, AK, MBA",3207-00-0000-0409,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ADITYAWARMAN GINTING. S.,3207-00-0000-0410,Rp,,,,309017859,,309017859,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. YOSEPH UMARHADI, M.SI, MA",3208-00-0000-0401,Rp,,,,672958344,,672958344,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SELLY ANDRYANI GANTINA,3208-00-0000-0402,Rp,,,,281814940,,281814940,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ONO SURONO, ST",3208-00-0000-0403,Rp,,,,268493500,,268493500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ANTON GOZELIE, S.Kom",3208-00-0000-0404,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H. M ANWAR ASMALI,3208-00-0000-0405,Rp,,,,214744500,,214744500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"IIS NURHANDAYANI, SS",3208-00-0000-0406,Rp,,,,61500000,,61500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dr. Ir. MUHAMMAD FAUZI SUTOPO, MS",3208-00-0000-0407,Rp,,,,63650000,,63650000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"BAMBANG SRI PUJO SUKARNO SAKTI, SE, SH, MH.",3208-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Dra. GALIH PERMATA APSARI,3208-00-0000-0409,Rp,,,,76317910,,76317910,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MARUARAR SIRAIT,3209-00-0000-0401,Rp,,,,717502500,,717502500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"TB. HASANUDDIN, SE, MM",3209-00-0000-0402,Rp,,,,662100000,,662100000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Hj. DENNY JAYA ABRI YANI, SE",3209-00-0000-0403,Rp,,,,85330000,,85330000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SONY SOFIANDY,3209-00-0000-0404,Rp,,,,51329000,,51329000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"NUNUNG NURHAYATI, S.Pd",3209-00-0000-0405,Rp,,,,25000000,,25000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,WING ISKANDAR,3209-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"RUSMARNI, S.Pd",3209-00-0000-0407,Rp,,,,8700000,,8700000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"AHMAD HIDAYAT, SE",3209-00-0000-0408,Rp,,,,420500000,,420500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. MUHAMMMAD NURDIN , MM",3210-00-0000-0401,Rp,,,,161473750,,161473750,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PUTI GUNTUR SOEKARNO,3210-00-0000-0402,Rp,,,,171735000,,171735000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ETIN NURHAETIN NINGRUM, MM, M.Si",3210-00-0000-0403,Rp,,,,489000000,,489000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DR. TOGAR TAMBUNAN,3210-00-0000-0404,Rp,,,,30000000,,30000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SUTRISNO, SH",3210-00-0000-0405,Rp,,,,104980000,,104980000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. SOPYAN YUSUF D, MM",3210-00-0000-0406,Rp,,,,35000000,,35000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"AYU WULANSARI RAHARNINGTYAS MARDITIA, SH.",3210-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DONY MARYADI OEKON, ST",3211-00-0000-0401,Rp,,,,262173500,,262173500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,INDAH P NATAPRAWIRA,3211-00-0000-0402,Rp,,,,102925000,,102925000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. H. TATTO HARTATO SUPRIYATNA,3211-00-0000-0403,Rp,,,,32000000,,32000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,USEP SETIAWAN,3211-00-0000-0404,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HASANUDDIN,3211-00-0000-0405,Rp,,,,106025650,,106025650,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,FLORENCE ELEONORA MONIUNG,3211-00-0000-0406,Rp,,,,100000000,,100000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SUMANTRI,3211-00-0000-0407,Rp,,,,167900000,,167900000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,RATIH KUSTIWULAN,3211-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PAMRIADI,3211-00-0000-0409,Rp,,,,14900000,,14900000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DEDDY TRIAWAN SYAHPUTRA,3211-00-0000-0410,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,JULIARI P. BATUBARA,3301-00-0000-0401,Rp,,,,4129604900,,4129604900,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,TUTI N ROOSDIONO,3301-00-0000-0402,Rp,,,,366960000,,366960000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"YANUAR PRAWIRA WASESA, SH, M.Si, MH",3301-00-0000-0403,Rp,,,,35000000,,35000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"TJAHJO KUMOLO, SH",3301-00-0000-0404,Rp,,,,267250000,,267250000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. SOETJIPTO, SH., MH",3301-00-0000-0405,Rp,,,,54430000,,54430000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Dr. MARGARETA MARIA SINTORINI,3301-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. ANTONI WIJAYA, SH",3301-00-0000-0407,Rp,,,,80000000,,80000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,AGNES DHEVIE ANITA,3301-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. H. DARYATMO MARDIYANTO,3302-00-0000-0401,Rp,,,,46257500,,46257500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"HM. MASLURI, SH, MH",3302-00-0000-0402,Rp,,,,136100000,,136100000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DINA ARDIYANTI, SH.",3302-00-0000-0403,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ERRY SYAHRIAN,3302-00-0000-0404,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DR. Drs. R. PERMADI MULAJAYA., M.Si",3302-00-0000-0405,Rp,,,,23000000,,23000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"INTIAS MARESTA BUDITAMI, S.I.A",3302-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. HERU MULYATI,3302-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"EVITA NURSANTY, M.Sc",3303-00-0000-0401,Rp,,,,438477500,,438477500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. IMAM SUROSO, S.Sos, SH, MM",3303-00-0000-0402,Rp,,,,102637500,,102637500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HANJAYA SETIAWAN,3303-00-0000-0403,Rp,,,,4477687,,4477687,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. SUHARTO,3303-00-0000-0404,Rp,,,,41750000,,41750000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"LUSIANA MARIANINGSIH, SHM.Hum",3303-00-0000-0405,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"RIYANTA, SH.",3303-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ARUDJI WAHYONO,3303-00-0000-0407,Rp,,,,65680000,,65680000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"FATMA IRAWATI, S.Si",3303-00-0000-0408,Rp,,,,79560000,,79560000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. SARWONO OETOMO,3303-00-0000-0409,Rp,,,,41772437,,41772437,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. BAMBANG WURYANTO, MBA",3304-00-0000-0401,Rp,,,,111580000,,111580000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MANGARA M. SIAHAAN,3304-00-0000-0402,Rp,,,,160700000,,160700000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"AGUSTINA WILUJENG PRAMESTUTI., SS.",3304-00-0000-0403,Rp,,,,85956000,,85956000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,STEFANUS ASAT GUSMA,3304-00-0000-0404,Rp,,,,98315000,,98315000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,LISA FEBRIYANTI,3304-00-0000-0405,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,KATARINA IDA ROKHAYATI,3304-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,RAHARJA WALUYA JATI,3304-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PUAN MAHARANI,3305-00-0000-0401,Rp,,,,170650000,,170650000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ARIA BIMA,3305-00-0000-0402,Rp,,,,76087000,,76087000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DARMAWAN PRASODJO. PHD,3305-00-0000-0403,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ALFIA REZIANI,3305-00-0000-0404,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,INDRA KRAMADIPA,3305-00-0000-0405,Rp,,,,17400000,,17400000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HERY HASTUTI,3305-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,STEPHANIE OCTAVIA,3305-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"RAHMAD HANDOYO, S.PI, MM",3305-00-0000-0408,Rp,,,,95000000,,95000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"NUSYIRWAN SOEDJONO, ST",3306-00-0000-0401,Rp,,,,400000000,,400000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. SUDJADI,3306-00-0000-0402,Rp,,,,194082000,,194082000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,INA AMMANIA,3306-00-0000-0403,Rp,,,,2097000000,,2097000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MM RESTU HAPSARI,3306-00-0000-0404,Rp,,,,145000000,,145000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H. BUDIARTO LINGGOWIJONO,3306-00-0000-0405,Rp,,,,281171600,,281171600,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. MARUTO,3306-00-0000-0406,Rp,,,,50723700,,50723700,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. H. MARDJONO, MM, Ph. D",3306-00-0000-0407,Rp,,,,191700000,,191700000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,VITA ERVINA,3306-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. UTUT ADIANTO,3307-00-0000-0401,Rp,,,,115000000,,115000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,dr. DIAH DEFAWATI ANDE,3307-00-0000-0402,Rp,,,,51800000,,51800000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,YANITA PERMATASARI,3307-00-0000-0403,Rp,,,,27000000,,27000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. DIDIEK SETIABUDI HARGONO, SE, ME",3307-00-0000-0404,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ZAINAL ABIDIN AMIR,3307-00-0000-0405,Rp,,,,17200000,,17200000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,IRAWATI HERMAWAN,3307-00-0000-0406,Rp,,,,47784000,,47784000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"BAMBANG RAHARDJO, S.P., MM",3307-00-0000-0407,Rp,,,,87000000,,87000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ADISATRYA SURYO SULISTO,3308-00-0000-0401,Rp,,,,1261281000,,1261281000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. WITYASMORO Sih HANDAYANTO,3308-00-0000-0402,Rp,,,,537144000,,537144000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,IDA RESMI NURANI,3308-00-0000-0403,Rp,,,,201925000,,201925000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"BUDIMAN SUDJATMIKO, M.sc,M.Phil",3308-00-0000-0404,Rp,,,,221100000,,221100000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SWASTIKA NOORSABRI,3308-00-0000-0405,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Dra. NURSINTAULI MAGDALENA,3308-00-0000-0406,Rp,,,,93121000,,93121000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ARIE TJAHJANTO,3308-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"IIS AISAH, M.Si",3308-00-0000-0408,Rp,,,,8500000,,8500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MUHAMMAD PRAKOSA,3309-00-0000-0401,Rp,,,,210950000,,210950000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DR. DEWI ARYANI, M.Si",3309-00-0000-0402,Rp,,,,940889850,,940889850,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MUHAMAD YAMIN,3309-00-0000-0403,Rp,,,,225000000,,225000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"FAOZAN AMAR, S.Ag, MM",3309-00-0000-0404,Rp,,,,61930000,,61930000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DAMAYANTI WISNU PUTRANTI,3309-00-0000-0405,Rp,,,,194500000,,194500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ANTON LEONARD SP,3309-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"NOVA NAUMI ALLUYAK, SH",3309-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. SLAMET EFENDI, SE., MM",3309-00-0000-0408,Rp,,,,94200000,,94200000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PROF. DR. HENDRAWAN SUPRATIKNO,3310-00-0000-0401,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,CHEPY T. WARTONO,3310-00-0000-0402,Rp,,,,120000000,,120000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SITI FIKRIYAH KHURIYATI., SH., M.Si",3310-00-0000-0403,Rp,,,,5000000,,5000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"MOEGIONO, SH",3310-00-0000-0404,Rp,,,,12000000,,12000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,dr. PRIH BUDHI ARYATMOKO,3310-00-0000-0405,Rp,,,,234050000,,234050000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SRI UTAMI,3310-00-0000-0406,Rp,,,,4500000,,4500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,RAISY ALEXANDRA PANDEY,3310-00-0000-0407,Rp,,,,34360000,,34360000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"M. GURUH IRIANTO SUKARNO PUTRA, SAP, MM, M.Si",3501-00-0000-0401,Rp,,,,8010000,,8010000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. SALEH MUKADAR, SH",3501-00-0000-0402,Rp,,,,363510278,,363510278,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,INDAH KURNIA,3501-00-0000-0403,Rp,,,,318500000,,318500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"HARI PUTRI LESTARI, SH, MH",3501-00-0000-0404,Rp,,,,104250000,,104250000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SUSANTO BUDI RAHARJO, SH, MH",3501-00-0000-0405,Rp,,,,8087500,,8087500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. J.B. AMIRANTO, M.Si, Ak",3501-00-0000-0406,Rp,,,,153750000,,153750000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HENKY KURNIADI,3501-00-0000-0407,Rp,,,,251860600,,251860600,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. TITO SUHENDRO,3501-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ERMELINA SINGERETA,3501-00-0000-0409,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SONNY SEWANTON SARAGIH, S.IP",3501-00-0000-0410,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Prof. Dr. H. HAMKA HAQ, MA",3502-00-0000-0401,Rp,,,,241000000,,241000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,EDY KUSCAHYANTO SSi,3502-00-0000-0402,Rp,,,,6020150,,6020150,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"NIDIA ARIADNI SALEH, B.Comm, MBA",3502-00-0000-0403,Rp,,,,66663000,,66663000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DIARSON LUBIS, SH",3502-00-0000-0404,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H. PUDJO BASUKI,3502-00-0000-0405,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MULIDA MARDIYANI,3502-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SETIAWATI,3502-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,NURSUHUD,3503-00-0000-0401,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SONNY T DANAPARAMITA,3503-00-0000-0402,Rp,,,,149500000,,149500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DIAN NOESWANTARI, S.Pi., M.PAA",3503-00-0000-0403,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DIDIET SOEBAGIO,3503-00-0000-0404,Rp,,,,134000000,,134000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DADANG WAHYU,3503-00-0000-0405,Rp,,,,83375000,,83375000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PRAJNA P KIRANA LAKSMI,3503-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ENDANG WIDIASTUTI,3503-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ARIF WIBOWO,3504-00-0000-0401,Rp,,,,54250000,,54250000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SAMUEL JOB DAVID WATIMENA,3504-00-0000-0402,Rp,,,,132903167,,132903167,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"WIDAYATI SOETRISNO, SE., MM.",3504-00-0000-0403,Rp,,,,13239000,,13239000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. DADOES SOERMARWANTO,M.Arch",3504-00-0000-0404,Rp,,,,199160000,,199160000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. HADI PRAJOKO, SH, MH",3504-00-0000-0405,Rp,,,,50000000,,50000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,BERLIANA HOFMAIDA,3504-00-0000-0406,Rp,,,,58050000,,58050000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HARI YULIANTO,3504-00-0000-0407,Rp,,,,,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,RINY FITRIANTI,3504-00-0000-0408,Rp,,,,174315000,,174315000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. AHMAD BASARAH, MH",3505-00-0000-0401,Rp,,,,389750000,,389750000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SAYED MUHAMMAD MULIADY.S. H,3505-00-0000-0402,Rp,,,,54000000,,54000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"TANTRI BARAROH , SE., M.Si, M.Ak",3505-00-0000-0403,Rp,,,,113750000,,113750000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. ANDREAS EDDY SUSETYO, MM",3505-00-0000-0404,Rp,,,,292475000,,292475000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. ANSEL ALAMAN, M.Si",3505-00-0000-0405,Rp,,,,15000000,,15000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SRI WAHYUNINGSIH, SH., M.Pd",3505-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ANDARU SATNYOTO, M.I.P",3505-00-0000-0407,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PRATIWI,3505-00-0000-0408,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dr. Ir. H. PRAMONO ANUNG WIBOWO, MM",3506-00-0000-0401,Rp,,,,248850000,,248850000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. DJAROT SAIFUL HIDAJAT, MS",3506-00-0000-0402,Rp,,,,1000000000,,1000000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dra. EVA KUSUMA SUNDARI, MA., MDE.",3506-00-0000-0403,Rp,,,,254900000,,254900000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ARTERIA DAHLAN, S.T, SH",3506-00-0000-0404,Rp,,,,2060301468,,2060301468,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. BUDI YUWONO DIPL, SE",3506-00-0000-0405,Rp,,,,136265000,,136265000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"RINA YUNARTI, SH, M.Kn",3506-00-0000-0406,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ERJIK BINTORO,3506-00-0000-0407,Rp,,,,48000000,,48000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dr. Drs. H. MARHAEN DJUMADI, SE., MM.",3506-00-0000-0408,Rp,,,,352825566,,352825566,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"MISTIANAH, SH",3506-00-0000-0409,Rp,,,,2500000,,2500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. SIRMADJI, M.Pd",3507-00-0000-0401,Rp,,,,156687500,,156687500,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"MOCH. GENG WAHYUDI, SH., MH.",3507-00-0000-0402,Rp,,,,253500000,,253500000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"HIASHINTA PRASTUTY, SH",3507-00-0000-0403,Rp,,,,46029709,,46029709,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HERI ACHMADI,3507-00-0000-0404,Rp,,,,300000000,,300000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. DAHONO IRIANTO, MM",3507-00-0000-0405,Rp,,,,0,,0,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DIYEN ANDRITA, SH.",3507-00-0000-0406,Rp,,,,45000000,,45000000,
1,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ARIK ARINDONDO,3507-00-0000-0407,Rp,,,,0,,0,
