periode,id_partai,nama_partai,role,nama,id_calon,mata_uang,uang,nilai_barang,unit_barang,nilai_jasa,bentuk_jasa,jumlah,keterangan
2,14,Partai Bulan Bintang,calon anggota legislatif,"Ir. H. NASRUN EFFENDI, M.T",1402-00-0000-1402,Rp,,,,500000000,,500000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"RITA SAHAGIA, S.E",1402-00-0000-1403,Rp,,,,495000000,,495000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,MARSMA (PURN) Dt. AZMI ANWAR,1402-00-0000-1404,Rp,,,,4700000000,,4700000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,PUTRI TANTIA ALICIA. S.Sos,1402-00-0000-1405,Rp,,,,400000000,,400000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"SURATMAN MALIK, SE",7601-00-0000-1401,Rp,,,,2697100000,,2697100000,
2,14,Partai Bulan Bintang,calon anggota legislatif,ANDI MUHAMMAD DAZUKI,7601-00-0000-1402,Rp,,,,1350000000,,1350000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,NADA ULFAH MAWADDAH,7601-00-0000-1403,Rp,,,,1150000000,,1150000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"DR. SAHARUDIN DAMING, SH, MH",7301-00-0000-1401,Rp,,,,37000000,,37000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. FASIUN, SH",7301-00-0000-1402,Rp,,,,18500000,,18500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,DJURMAWATI RAUF,7301-00-0000-1403,Rp,,,,7000000,,7000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,KASMAWATY KASIM,7301-00-0000-1404,Rp,,,,9000000,,9000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"DR. ASRUL, SE, MM",7301-00-0000-1405,Rp,,,,745000000,,745000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,MANSYUR RAHMAN NUR,7301-00-0000-1406,Rp,,,,3100000000,,3100000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,NIRWATI HAMZAH,7301-00-0000-1407,Rp,,,,500000000,,500000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. H. MASTURI,7301-00-0000-1408,Rp,,,,84100000,,84100000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"UMAR USMAN, SE, MM",7302-00-0000-1401,Rp,,,,5150000000,,5150000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ANDI FERIAL DJALALUDDIN, S.Pi",7302-00-0000-1402,Rp,,,,946500000,,946500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. ZULKIPLI, S.Ag",7302-00-0000-1403,Rp,,,,1450000000,,1450000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MARIANA, SE, MM",7302-00-0000-1404,Rp,,,,1370000000,,1370000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. ISMAR SYAFRUDDIN, SH., MA",7302-00-0000-1405,Rp,,,,750000000,,750000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. H. YASANG,7302-00-0000-1406,Rp,,,,270000000,,270000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MUZAKIR MUANNAS TOVAGHO, S.Ag",7302-00-0000-1407,Rp,,,,2475000000,,2475000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ANDI SITI SARAH, SE",7302-00-0000-1408,Rp,,,,0,,0,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. BUHARI, SH",7302-00-0000-1409,Rp,,,,2500000000,,2500000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ANDI DARWIS SYARIFUDDIN, SE",7303-00-0000-1401,Rp,,,,20000000000,,20000000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. RUSLAN MAHMUD, SH",7303-00-0000-1402,Rp,,,,1230000000,,1230000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Hj. JUHARNI, M.Si",7303-00-0000-1403,Rp,,,,600000000,,600000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"DR. H. ABD. RAHMAN PILANG, M.Pd",7303-00-0000-1404,Rp,,,,385000000,,385000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MARHAENA S MALLAPPA, SE., MM",7303-00-0000-1405,Rp,,,,500000000,,500000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,MUHAMMAD YAMIN,7303-00-0000-1406,Rp,,,,40000000,,40000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"DRA. Hj. MARYAM SULAEMAN,M.Pdi",7303-00-0000-1407,Rp,,,,1175000000,,1175000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Drs. H. ANDI MANSUR PASANDE, MM",7201-00-0000-1401,Rp,,,,30000000,,30000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. ABDULLAH MAHMUD BAMPE, S.HI",7201-00-0000-1402,Rp,,,,4133000,,4133000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"RINA RAFLINA, S.Sos",7201-00-0000-1403,Rp,,,,15000000,,15000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"AHMAD AFFANDI, S.IP",7201-00-0000-1404,Rp,,,,12000000,,12000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ABDUL HAMID, M.Kom.I",7201-00-0000-1405,Rp,,,,10000000,,10000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MUSFIRAT MALIK, SH",7201-00-0000-1406,Rp,,,,700000000,,700000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Dr. H.L.M. IZAT MANARFA, M.Sc",7401-00-0000-1401,Rp,,,,25000000,,25000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. H. DINAMIS YUNUS MAKKAJARENG,7401-00-0000-1402,Rp,,,,67037200,,67037200,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Hj. KASMAWATI KASIM, SE",7401-00-0000-1403,Rp,,,,25000000,,25000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,LINA KADARMINI,7401-00-0000-1404,Rp,,,,22810000,,22810000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"M. ZAKIR LA ANDJO, SE., MM",7401-00-0000-1405,Rp,,,,33500000,,33500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,JURHUM LANTONG,7101-00-0000-1401,Rp,,,,23500000,,23500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Dra. Hj. ZUBAIDAH ALBUGIS,7101-00-0000-1402,Rp,,,,9000000,,9000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,ANDI HIDAYAT,7101-00-0000-1403,Rp,,,,25550000000,,25550000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"KHAIRANI, A.Md",7101-00-0000-1404,Rp,,,,110000000,,110000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,SIS UDJAILI,7101-00-0000-1405,Rp,,,,7500000,,7500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,YANUARDI,7101-00-0000-1406,Rp,,,,600000000,,600000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"NOVIAN ZEN, SE. Akt",1301-00-0000-1401,Rp,,,,55000000,,55000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Dra. Hj. AISJAHTUL ASRIJAH NATSIR,1301-00-0000-1402,Rp,,,,23990000,,23990000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. SYAFRINALDI, SE, MM",1301-00-0000-1403,Rp,,,,1345000000,,1345000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. ZIRMA JUNELDI,1301-00-0000-1404,Rp,,,,1825000000,,1825000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Dra. ETNA MARIA,1301-00-0000-1405,Rp,,,,3669000000,,3669000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Drs. FAUZI,1301-00-0000-1406,Rp,,,,10250000000,,10250000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. SILVIA RAHMI,1301-00-0000-1407,Rp,,,,6365000000,,6365000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,REZA IRHAM,1301-00-0000-1408,Rp,,,,1930000000,,1930000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ARDINAL HASAN, S.Ag., MM",1302-00-0000-1401,Rp,,,,4972500000,,4972500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Drs. ADITYAWARMAN THAHA,1302-00-0000-1402,Rp,,,,1490000000,,1490000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Dra. Hj. ROSNONI,1302-00-0000-1403,Rp,,,,1325000000,,1325000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ABDUL KHALIS RAZAK, M.Pd",1302-00-0000-1404,Rp,,,,315000000,,315000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ELLY SORAYA NURUL HUDA, SE., MM",1302-00-0000-1405,Rp,,,,825000000,,825000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"HAMDAN NOOR MANIK, SP",1302-00-0000-1406,Rp,,,,1750000000,,1750000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. INDRA CAHAYA, SE.,SH.,MH",1601-00-0000-1401,Rp,,,,481500000,,481500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"IDA LAKSMIWATI, SH",1601-00-0000-1402,Rp,,,,101184600,,101184600,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Ir. H. ABDUL MAJID, DIPL.HE",1601-00-0000-1403,Rp,,,,19600000,,19600000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MUTIARA PUSPITA DEWI, S.Si., MT",1601-00-0000-1404,Rp,,,,1000000000,,1000000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,ANDRIS YUNUS ASSIK,1601-00-0000-1405,Rp,,,,23750000,,23750000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"LUMASSIA, SH",1601-00-0000-1406,Rp,,,,240900000,,240900000,
2,14,Partai Bulan Bintang,calon anggota legislatif,RUSNIDARTI,1601-00-0000-1407,Rp,,,,500000000,,500000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,KHAIRUL FADIL SIREGAR,1601-00-0000-1408,Rp,,,,5000000,,5000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Drs. H. JUNIAL KOMAR, M.Si",1602-00-0000-1401,Rp,,,,7371500,,7371500,
2,14,Partai Bulan Bintang,calon anggota legislatif,H. WANCIK WAHAB,1602-00-0000-1402,Rp,,,,170000000,,170000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,PRIMA HERIYANTI,1602-00-0000-1403,Rp,,,,4791000000,,4791000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,SUPRIADI SERIN,1602-00-0000-1404,Rp,,,,000,,0,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Drs. H.M. NASIR AGUN, MBA",1602-00-0000-1405,Rp,,,,13200000000,,13200000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,FEBRIYANTI,1602-00-0000-1406,Rp,,,,1000000000,,1000000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. ABDUL KARIM ROPI HASAN, SH",1602-00-0000-1407,Rp,,,,1500000000,,1500000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,RATIH ASA PERTIWI,1602-00-0000-1408,Rp,,,,1000000000,,1000000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"ZULFAJRI, SH",1602-00-0000-1409,Rp,,,,1000000000,,1000000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Dr. Ir. MASRI SITANGGANG,1201-00-0000-1401,Rp,,,,2200000000,,2200000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Hj. NOORBALQIS, S.Psi",1201-00-0000-1402,Rp,,,,11520000000,,11520000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. CHAIDIR ABDUL WAHAB, MA",1201-00-0000-1403,Rp,,,,12500000,,12500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"Ir. BUSTINURSYAH, M.Sc. IAI",1201-00-0000-1404,Rp,,,,1757250000,,1757250000,
2,14,Partai Bulan Bintang,calon anggota legislatif,SUDADI,1201-00-0000-1405,Rp,,,,4050000000,,4050000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Dra. SITI AMINA,1201-00-0000-1406,Rp,,,,10548500,,10548500,
2,14,Partai Bulan Bintang,calon anggota legislatif,WIZDAN FAURAN,1201-00-0000-1407,Rp,,,,14000000,,14000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Drs. RUSDI SINURAYA,1201-00-0000-1408,Rp,,,,30250000,,30250000,
2,14,Partai Bulan Bintang,calon anggota legislatif,RR. ELIANA SUSILAWATI,1201-00-0000-1409,Rp,,,,19000000,,19000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,GAZALI HASAN RANGKUTI,1201-00-0000-1410,Rp,,,,5358000,,5358000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. DORIANGAT PAKPAHAN,1202-00-0000-1401,Rp,,,,18572500,,18572500,
2,14,Partai Bulan Bintang,calon anggota legislatif,"IRWAN ARIFIN. HSB, SE, M.Si",1202-00-0000-1402,Rp,,,,3225000000,,3225000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"BAGINDA SIREGAR, S.Ag., SH",1202-00-0000-1403,Rp,,,,5250000000,,5250000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,H. DASRIL HASIBUAN,1202-00-0000-1404,Rp,,,,7950000000,,7950000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,SHAFRON,1202-00-0000-1405,Rp,,,,471855400,,471855400,
2,14,Partai Bulan Bintang,calon anggota legislatif,ULIN YUSUF,1202-00-0000-1406,Rp,,,,2100000000,,2100000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MARASUTAN RITONGA, S.Ag",1202-00-0000-1407,Rp,,,,6650000000,,6650000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,HENDRI SUKARDI,1202-00-0000-1408,Rp,,,,1225000000,,1225000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,DIAN PUSPASARI,1202-00-0000-1409,Rp,,,,1425000000,,1425000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"SOLAHUDDIN, SH",1202-00-0000-1410,Rp,,,,8359500000,,8359500000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Letjen (Purn) ARIFIN TARIGAN,1203-00-0000-1401,Rp,,,,20000000,,20000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,H. ZEFRI JANUAR PRIBADI,1203-00-0000-1402,Rp,,,,34250000,,34250000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"NURDIANA, S.Sos., M.Hum",1203-00-0000-1403,Rp,,,,10000000,,10000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,SABAR SITANGGANG,1203-00-0000-1404,Rp,,,,75000000,,75000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"H. ZULKARNAIN DAMANIK, MM",1203-00-0000-1405,Rp,,,,202850000,,202850000,
2,14,Partai Bulan Bintang,calon anggota legislatif,ERLY,1203-00-0000-1406,Rp,,,,11600000,,11600000,
2,14,Partai Bulan Bintang,calon anggota legislatif,Ir. SYAIFANNUR,1203-00-0000-1407,Rp,,,,802000000,,802000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"FERDIANSYAH, SE.I",1203-00-0000-1408,Rp,,,,1675000000,,1675000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"AYU SURATINI, SH",1203-00-0000-1409,Rp,,,,1550000000,,1550000000,
2,14,Partai Bulan Bintang,calon anggota legislatif,"MAHADI MANIK, S.Si., M.Si",1203-00-0000-1410,Rp,,,,3302500000,,3302500000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. MOCH NASIR,1101-00-0000-0401,Rp,,,,20172150000,,20172150000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"AZFILLI ISHAK, SH",1101-00-0000-0402,Rp,,,,000,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"CUT RIDHA SARTIKA, SE",1101-00-0000-0403,Rp,,,,0,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. HUSAINI SETIAWAN AG, SE, MBA",1101-00-0000-0404,Rp,,,,141725000000,,141725000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. T FUADI,1101-00-0000-0405,Rp,,,,000,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Hj. NURMALASARI, S.Pd",1101-00-0000-0406,Rp,,,,0,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ANDRIYANI, SH.",1101-00-0000-0407,Rp,,,,50000000,,50000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H. KARIMUN USMAN,1102-00-0000-0401,Rp,,,,0,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. H. ARMAND MUIS, MM",1102-00-0000-0402,Rp,,,,142000000,,142000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Dra. Hj. MEINY KAROLINA,1102-00-0000-0403,Rp,,,,0,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"MALAHAYATI, A.md",1102-00-0000-0404,Rp,,,,0,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. KLARA AGUSTA,1102-00-0000-0405,Rp,,,,000,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. TAGORE ABUBAKAR,1102-00-0000-0406,Rp,,,,0,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. I MADE URIP, M.Si",5101-00-0000-0401,Rp,,,,11948500,,11948500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dr. Ir. WAYAN KOSTER, MM",5101-00-0000-0402,Rp,,,,187500000,,187500000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dra. I G AGUNG PUTRI ASTRID, MA",5101-00-0000-0403,Rp,,,,26281405,,26281405,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"I GUSTI AGUNG RAI WIRAJAYA, MM",5101-00-0000-0404,Rp,,,,233093500,,233093500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,NYOMAN DHAMANTRA,5101-00-0000-0405,Rp,,,,331492750,,331492750,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"I GUSTI AYU SITI ARIESYUNI, SE",5101-00-0000-0406,Rp,,,,11948500,,11948500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dr. I WAYAN CANDRA, SH., MH",5101-00-0000-0407,Rp,,,,187500000,,187500000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"I WAYAN BAGIARTA, SH.,M.Hum",5101-00-0000-0408,Rp,,,,26281405,,26281405,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DESAK K. KUTHA AGUSTINI,5101-00-0000-0409,Rp,,,,233093500,,233093500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. RUDIANTO TJEN,1901-00-0000-0401,Rp,,,,331492750,,331492750,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ALI HUSEIN,1901-00-0000-0402,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SUSANTY, SH",1901-00-0000-0403,Rp,,,,7123500000,,7123500000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DR. PATANIARI SIAHAAN,3601-00-0000-0401,Rp,,,,8229475000,,8229475000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. H. SUPARWANTO, MM., MBA.",3601-00-0000-0402,Rp,,,,500000000,,500000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"RADIATI, SH",3601-00-0000-0403,Rp,,,,45000000000,,45000000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MOCHAMAD HASBI ASYIDIKI JAYABAYA,3601-00-0000-0404,Rp,,,,5922500000,,5922500000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"YANA MULIANA R, SH",3601-00-0000-0405,Rp,,,,300000000,,300000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SANDY CHUSAN JACINTA MANUHUTU,3601-00-0000-0406,Rp,,,,9318000000,,9318000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,ICHSAN SOELISTIO,3602-00-0000-0401,Rp,15000000,,,4912052700,,4927052700,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H. AGUS R WISAS,3602-00-0000-0402,Rp,,,,350000000,,350000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DEWI WAHYUNI, SH",3602-00-0000-0403,Rp,,,,14923500000,,14923500000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SOPHAR MARU HUTAGALUNG, SH, M.H",3602-00-0000-0404,Rp,,,,32500000000,,32500000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,NABHANI B H BALKI,3602-00-0000-0405,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"RA. YULIAN H. DEWI, S.IP",3602-00-0000-0406,Rp,,,,29296670000,,29296670000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. HERDIAN KOOSNADI,3603-00-0000-0401,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"H. IRVANSYAH, S.IP, M.Si",3603-00-0000-0402,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PRITA MULYASARI,3603-00-0000-0403,Rp,,,,7421000000,,7421000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Drs. EDDY KUSUMA WIJAYA, SH, MH, MM",3603-00-0000-0404,Rp,10000000,,,4340000000,,4350000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,GUSSUYADI,3603-00-0000-0405,Rp,10000000,,,,,10000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,RIVIRA YUANA,3603-00-0000-0406,Rp,,,,12526000000,,12526000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ARIS BUDIANTO SUGIONO, BE",3603-00-0000-0407,Rp,,,,50802300000,,50802300000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"WAHYU M.A. SITOMPUL, ST",3603-00-0000-0408,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"MARINUS GEA, SE",3603-00-0000-0409,Rp,15000000,,,,,15000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,WANTO SUGITO,3603-00-0000-0410,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Hj. ELVA HARTATI S.IP, MM.",1701-00-0000-0401,Rp,,,,7502000000,,7502000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DANA ANUGRAH RAFFLIANSYAH,1701-00-0000-0402,Rp,,,,14712400000,,14712400000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"EMILIA PUSPITA, SH.",1701-00-0000-0403,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"APRISUNADI, M.Kep., Ns.Sp.Kep.M. B.",1701-00-0000-0404,Rp,,,,46206300400,,46206300400,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. H.MOHAMMAD IDHAM SAMAWI,3401-00-0000-0401,Rp,,,,11620699700,,11620699700,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,H. DJUWARTO,3401-00-0000-0402,Rp,,,,14685000000,,14685000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,MY ESTI WIJAYATI,3401-00-0000-0403,Rp,,,,46778614500,,46778614500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SUPRIYANTO, ST, MM",3401-00-0000-0404,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. MURCAHYO NUGROHO,3401-00-0000-0405,Rp,,,,30130630000,,30130630000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dra. EDDY MIHATI, M.Si",3401-00-0000-0406,Rp,,,,50000000000,,50000000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,PULUNG AGUSTANTO,3401-00-0000-0407,Rp,,,,11390000000,,11390000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Dra. SRI DJOHARWINARLIEN, SU",3401-00-0000-0408,Rp,,,,30900655000,,30900655000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Dra. SB. WIRYANTI SUKAMDANI,3101-00-0000-0401,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,R. ADANG RUCHIATNA PURADIREDJA,3101-00-0000-0402,Rp,,,,35000000000,,35000000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"ABADI PARULIAN HUTAGALUNG, SH",3101-00-0000-0403,Rp,,,,32181000000,,32181000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"Ir. H. RASYIDI, HY, MA",3101-00-0000-0404,Rp,,,,17614000000,,17614000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"NI GUSTI AYU EKA SUKMADEWI, SH",3101-00-0000-0405,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. HM. NURCAHYO RISWANTO,3101-00-0000-0406,Rp,,,,17176950700,,17176950700,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Ir. ERIKO SOTARDUGA BPS,3102-00-0000-0401,Rp,,,,14113300000,,14113300000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,dr. AMENDI NASUTION,3102-00-0000-0402,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"MASINTON PASARIBU, SH",3102-00-0000-0403,Rp,15000000,,,10023280000,,10038280000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,HERMAN TJI'DIN,3102-00-0000-0404,Rp,,,,,,0,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"SYAHRIZ FERDIAN AZIZ, BSc, MBA",3102-00-0000-0405,Rp,10000000,,,32938000000,,32948000000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,"DR. DRA. TIERNNEY GENE WAANI, SH, M.Si",3102-00-0000-0406,Rp,,,,60191955000,,60191955000,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,SETIANA WIDJAJA,3102-00-0000-0407,Rp,15000000,,,2972578500,,2987578500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,Drs. EFFENDI MS. SIMBOLON,3103-00-0000-0401,Rp,,,,6131739500,,6131739500,
2,4,Partai Demokrasi Indonesia Perjuangan,calon anggota legislatif,DARMADI DURIANTO,3103-00-0000-0402,Rp,,,,20000000000,,20000000000,
