lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,agama,tempat_lahir,tanggal_lahir,status_perkawinan,nama_pasangan,jumlah_anak,kelurahan_tinggal,kecamatan_tinggal,kab_kota_tinggal,provinsi_tinggal,foto_url,tanggal_mulai,tanggal_berakhir,keterangan
DPR,2009,32,Jabar,3207-00-0000,Jabar VII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR258,"H. RAHADI ZAKARIA, SIP, MH",L,Islam,Purwerejo,1953-02-13,Kawin,Kusnita Yuniar,1,,,,,,,,
DPR,2009,32,Jabar,3207-00-0000,Jabar VII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,DPR259,IR. DANIEL LUMBAN TOBING,L,Kristen Protestan,Surabaya,1967-12-14,Kawin,Yohanna Patricia Siahaan,2,,,,,,,,
DPR,2009,32,Jabar,3207-00-0000,Jabar VII,3,PARTAI KEADILAN SEJAHTERA,1,DPR260,DRS. ARIFINTO,L,Islam,Bukit Tinggi,1961-06-23,Kawin,Nina Masriana,5,,,,,,,,"DRS. ARIFINTO digantikan oleh DR. H. MARDANI, M.Eng melalui Pergantian Antar Waktu pada Oktober 2011"
DPR,2009,32,Jabar,3207-00-0000,Jabar VII,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR261,DRA. HJ. WARDATUL ASRIAH,P,Islam,Bekasi,1965-04-17,Kawin,"Drs. H. Suryadharma Ali, Msi",4,,,,,,,,
DPR,2009,32,Jabar,3207-00-0000,Jabar VII,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR262,"PUTIH SARI, SKG",P,Islam,Jakarta,1984-07-20,Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,7,PARTAI DEMOKRAT,1,DPR263,NURUL QOMAR,L,Islam,Jakarta,1960-03-11,Kawin,Siti Mariyam,4,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,7,PARTAI DEMOKRAT,2,DPR264,"IR. E. HERMAN KHAERON, M.Si",L,Islam,Kuningan,1969-05-04,Kawin,"Dr.Ratnawati, M.KKK",2,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,5,PARTAI GOLONGAN KARYA,1,DPR265,DRS. ENGGARTIASTO LUKITA,L,Kristen Protestan,Cirebon,1951-10-12,Kawin,Kho Pik Hiang,2,,,,,,,,"DRS. ENGGARTIASTO LUKITA digantikan oleh SUNARYO ADHIWARDOYO, SH. MH. melalui Pergantian Antar Waktu pada April 2013"
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,5,PARTAI GOLONGAN KARYA,2,DPR266,HJ. TETTY KADI BAWONO,P,Islam,Jakarta,1952-04-03,Kawin,Bawono Yudo,6,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR267,"DRS. SIDARTO DANUSUBROTO, SH",L,Islam,Pandeglang,1936-06-11,Kawin,Sri Artiwi,5,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR268,"DRS. YOSEPH UMAR HADI, M.Si",L,Katolik,Surakarta,1958-03-14,Kawin,Lindy Ann Umarhadi,4,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,3,PARTAI KEADILAN SEJAHTERA,1,DPR269,"DRS. MAHFUDZ SIDDIQ, M.Si",L,Islam,Jakarta,1966-09-25,Kawin,Triyekti Kusumaningsih,9,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,2,PARTAI KEBANGKITAN BANGSA,1,DPR270,"H. DEDI WAHIDI, S.Pd",L,Islam,Indramayu,1957-08-15,Kawin,Hj.Tarsiti,1,,,,,,,,
DPR,2009,32,Jabar,3208-00-0000,Jabar VIII,10,PARTAI HATI NURANI RAKYAT,1,DPR271,"MIRYAM S. HARYANI, SE, M.Si",P,Islam,Indramayu,1973-12-01,Kawin,,1,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,7,PARTAI DEMOKRAT,1,DPR272,"H. YUSYUS KUSWANDANA, SH",L,Islam,Bandung,1962-09-30,Kawin,Devy Yulvira,3,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,7,PARTAI DEMOKRAT,3,DPR273,"LINDA MEGAWATI, SE",P,Islam,Subang,1979-03-13,Belum Kawin,,,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,5,PARTAI GOLONGAN KARYA,4,DPR274,DRS. H. ELDIE SUWANDIE,L,Islam,Sumedang,1945-02-22,Kawin,Hj Dinnar Eldie Suwandie,3,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR275,"MARUARAR SIRAIT, S.IP",L,Kristen Protestan,,1969-12-23,Kawin,Shinta Triastuti,2,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR276,"TB. HASANUDDIN, SE, MM",L,Islam,Majalengka,1952-09-08,Kawin,Piping Wardhani,2,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,3,PARTAI KEADILAN SEJAHTERA,1,DPR277,"NURHASAN ZAIDI, S.SOS.I",L,Islam,Bandung,1967-09-20,Kawin,Herliani,6,,,,,,,,
DPR,2009,32,Jabar,3209-00-0000,Jabar IX,8,PARTAI AMANAT NASIONAL,7,DPR278,PRIMUS YUSTISIO,L,Islam,Bogor,1975-08-17,Kawin,Jihan Fahira,2,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,7,PARTAI DEMOKRAT,1,DPR279,"IR. AGUS HERMANTO, MM",L,Islam,Semarang,1956-05-20,Kawin,Istha Saraswati,4,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,7,PARTAI DEMOKRAT,2,DPR280,"IR. MUHAMMAD BAGHOWI, MM",L,Islam,Semarang,1965-11-15,Kawin,Dra.Lini S,4,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,5,PARTAI GOLONGAN KARYA,1,DPR281,DR. (Hc) Ir. H. SISWONO YUDO HUSODO,L,Islam,"Long Iram, Kaltim",1943-07-04,Kawin,"Ratih G Siswono, SH",4,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR282,"TJAHJO KUMOLO, SH",L,Islam,Surakarta,1957-12-01,Kawin,Dr. Erni Guntarti,3,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,3,PARTAI KEADILAN SEJAHTERA,1,DPR283,"H. ZUBER SAFAWI, S.HI",L,Islam,Kudus,1962-08-05,Kawin,Diyah Rachmawati,6,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR284,DRS. MACHMUD YUNUS,L,Islam,Amabarawa,1964-06-09,Kawin,Siti Muslikha,4,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,2,PARTAI KEBANGKITAN BANGSA,1,DPR285,H. ALAMUDDIN DIMYATI ROIS,L,Islam,Kendal,1980-12-26,Pernah Kawin,,,,,,,,,,
DPR,2009,33,Jateng,3301-00-0000,Jateng I,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR286,JAMAL MIRDAD,L,Islam,Kudus,1960-05-07,Kawin,Lidya Kandau,4,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,7,PARTAI DEMOKRAT,1,DPR287,IR. SUTARIP TULIS WIDODO,L,Islam,Pati,1962-05-05,,,,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,5,PARTAI GOLONGAN KARYA,1,DPR288,"BUDI SUPRIYANTO, SH, MH",L,Islam,Klaten,1959-06-13,Kawin,"Hj. Maryati, SH, Msi",2,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR289,Drs. H. SUMARYOTO,L,Islam,Wonogiri,1946-06-08,Kawin,Sutarmi Sumarwoto,5,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR290,PROF. DR. HENDRAWAN SUPRATIKNO,L,Kristen,Sidareja Cilacap,1960-04-21,Kawin,Juliana Kalelena,1,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,8,PARTAI AMANAT NASIONAL,1,DPR291,"Drs. ABDUL HAKAM NAJA, M.Si",L,Islam,Pekalongan,1965-04-27,Kawin,Haristiyani,1,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR292,Drs. H. AKHMAD MUQOWAM,L,Islam,Salatiga,1960-12-01,Kawin,Titik Rahmawati,3,,,,,,,,
DPR,2009,33,Jateng,3310-00-0000,Jateng X,2,PARTAI KEBANGKITAN BANGSA,1,DPR293,MUH. HANIF DHAKIRI,L,Islam,Semarang,1972-07-06,Kawin,Ma'rifah,2,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,7,PARTAI DEMOKRAT,1,DPR294,"H. SUBYAKTO, SH, MH",L,Islam,Jepara,1963-05-14,,,,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,5,PARTAI GOLONGAN KARYA,1,DPR295,NUSRON WAHID,L,Islam,Kudus,1973-10-12,Kawin,Dily rossi Timadar,2,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,5,PARTAI GOLONGAN KARYA,7,DPR296,H.M. BUSRO,L,Islam,Jepara,1947-04-17,Kawin,Hj. Siti Sofiati,7,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR297,IR. H. DARYATMO MARDIYANTO,L,Islam,Surakarta,1949-12-05,Kawin,Nunung Pudji Astuti,4,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,8,PARTAI AMANAT NASIONAL,1,DPR298,"H. NASRULLAH, S.IP",L,Islam,Pekalongan,1968-11-18,Kawin,Evi Mafriningsiati,3,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR299,DRS. H. HISYAM ALIE,L,Islam,Ungaran,1959-05-12,Kawin,Dra. Hj. Ummi Kulsum,3,,,,,,,,
DPR,2009,33,Jateng,3302-00-0000,Jateng II,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR300,ABDUL WACHID,L,Islam,Jepara,1961-05-12,Kawin,Nunung Muhcahyatun,4,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,7,PARTAI DEMOKRAT,1,DPR301,Ir. DJOKO UDJIANTO,L,Islam,Solo,1955-04-12,Kawin,Ir.Endang Lestari,3,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,7,PARTAI DEMOKRAT,2,DPR302,"IGNATIUS MULYONO, MAYJEN TNI (PURN)",L,Katolik,Sala,1945-04-17,Kawin,M.M Retnoning Handiastuti,4,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,5,PARTAI GOLONGAN KARYA,1,DPR303,"FIRMAN SOEBAGYO, SE",L,Islam,Pati,1953-04-02,Kawin,Erny Soraya hadi,3,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR304,"DRS. H. IMAM SUROSO, MM",L,Islam,Pati,1964-01-10,Kawin,Suhartini,3,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR305,EVITA NURSANTY,P,Islam,Palembang,1960-04-06,Kawin,Iqbal Alan Abdullah,3,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,3,PARTAI KEADILAN SEJAHTERA,1,DPR306,HM GAMARI SUTRISNO,L,Islam,Blora,1951-06-12,Kawin,Hj. Anita,6,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR307,H. MUHAMAD ARWANI THOMAFI,L,Islam,Rembang,1975-11-21,Kawin,Lathifah,1,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,2,PARTAI KEBANGKITAN BANGSA,1,DPR308,"H. MARWAN JAFAR, SE, SH",L,Islam,Pati,1971-03-12,Kawin,Ari Haryati,3,,,,,,,,
DPR,2009,33,Jateng,3303-00-0000,Jateng III,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR309,"Dr. SUMARJATI ARJOSO, SKM",P,Islam,Yogyakarta,1946-05-29,Kawin,Amin Arjoso,2,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,7,PARTAI DEMOKRAT,1,DPR310,"RINTO SUBEKTI, SE, MM",L,Islam,Jakarta,1977-10-12,Kawin,"Dyah Shintawati, SE",3,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,5,PARTAI GOLONGAN KARYA,1,DPR311,"DRS. H. HAJRIYANTO Y. THOHARI, MA",L,Islam,Karanganyar,1960-06-26,Kawin,Dra. Hj. Riatin Apt,4,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR312,"IR. BAMBANG WURYANTO, MBA",L,Islam,Sukoharjo,1958-07-17,Kawin,Ir. Sutarni,1,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR313,MANGGARA MONANG SIAHAAN,L,Kristen Protestan,Pematang Siantar,1947-04-19,Kawin,Carolina Magdalena Endey,4,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,3,PARTAI KEADILAN SEJAHTERA,1,DPR314,DRS. M. MARTRI AGOENG,L,Islam,Ngawi,1963-03-19,Kawin,Atty Martiana,7,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,8,PARTAI AMANAT NASIONAL,1,DPR315,"ABDUL ROZAQ RAIS, DRS.,H.,MM.",L,Islam,Surakarta,1946-05-05,Kawin,Nurrochmah,5,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,7,PARTAI DEMOKRAT,1,DPR316,"DRA. GRAY KOES MOERTIYAH, M.PD",P,Islam,Surakarta,1960-11-01,Kawin,Eddy Supriyono,2,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,5,PARTAI GOLONGAN KARYA,1,DPR317,"Ir. H. EKO SARJONO PUTRO, MM",L,Islam,Jakarta,1964-08-05,Kawin,"Drg. Hj. Dewi Trihandari, MM",1,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR318,PUAN MAHARANI,P,Islam,Jakarta,1973-09-06,Kawin,Hapsoro,2,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR319,"NUSYIRWAN SOEJONO, ST",L,Islam,Jakarta,1958-02-06,Kawin,Nana Ernawati,3,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR320,ARIA BIMA,L,Katolik,Semarang,1965-05-29,Kawin,R.Aj. L. Kartika.P,3,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,3,PARTAI KEADILAN SEJAHTERA,1,DPR321,"DR. H.M. HIDAYAT NUR WAHID, MA",L,Islam,Klaten,1960-04-08,Kawin,"dr.Diana Abbas Thalib, MARS",5,,,,,,,,
DPR,2009,33,Jateng,3305-00-0000,Jateng V,8,PARTAI AMANAT NASIONAL,1,DPR322,"Dr. MARWOTO MITROHARDJONO, SE, MM",L,Islam,Klaten,1944-06-23,Kawin,Nurul Laily,4,,,,,,,,"Marwoto Mitroharjono, Dr., SE., MM. Meninggal Dunia digantikan oleh Muhammad Hatta"
DPR,2009,33,Jateng,3305-00-0000,Jateng V,2,PARTAI KEBANGKITAN BANGSA,1,DPR323,"DRS. MOHAMMAD TOHA, S.SOS, M.Si",L,Islam,Sukoharjo,1964-05-25,Kawin,"suliyah, S.Pd",3,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,7,PARTAI DEMOKRAT,1,DPR324,"ANGELINA SONDAKH, SE",P,Kristen Protestan,Armidale,1977-12-28,Kawin,Chandra Pratomo Samiadjie Massaid,3,,,,,,,,"ANGELINA SONDAKH, SE digantikan oleh SURYA KUSUMA NEGARA pada Juni 2013"
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,7,PARTAI DEMOKRAT,3,DPR325,IR. HM. ROSYID HIDAYAT,L,Islam,Salatiga,1962-09-06,Kawin,"Setyarini Dwiretnati, SH",2,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,5,PARTAI GOLONGAN KARYA,1,DPR326,Ir. BAMBANG SUTRISNO,L,Islam,Bogor,1953-05-08,Kawin,Ir Dwijayanti,3,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR327,Ir. SUDJADI,L,Islam,Yogyakarta,1943-07-23,Kawin,Rektna Arimurti,2,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DPR328,INA AMMANIA,P,Islam,Surabaya,1967-09-09,Kawin,M. Syuhul,3,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,8,PARTAI AMANAT NASIONAL,1,DPR329,"IR. H. TJATUR SAPTO EDY, MT",L,Islam,Magelang,1970-08-01,Kawin,"Dian Lutfianingtyas, S.Sos",2,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR330,LUKMAN HAKIM SAIFUDIN,L,Islam,Jakarta,1962-11-25,Kawin,Trisna Willy,3,,,,,,,,
DPR,2009,33,Jateng,3306-00-0000,Jateng VI,2,PARTAI KEBANGKITAN BANGSA,1,DPR331,"H. ABDUL KADIR KARDING, S.Pi",L,Islam,Donggala,1973-03-25,Kawin,"Desiani Puspitaningtyas, S.Pi",2,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,7,PARTAI DEMOKRAT,1,DPR332,"SUDEWA, ST., MT",L,Islam,Pati,1968-10-11,Kawin,DR. Atik Kusdarwati,4,,,,,,,,"SUDEWA, ST., MT digantikan oleh Dra. RA. IDA RIYANTI melalui Pergantian Antar waktu pada Juni 2013"
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,5,PARTAI GOLONGAN KARYA,1,DPR333,"H. BAMBANG SOESATYO, SE, MBA",L,Islam,Jakarta,1962-09-10,Kawin,Lenny Srimulyani,7,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR334,GANJAR PRANOWO,L,Islam,Karanganyar,1968-10-28,Kawin,Siti Atikoh Suprianti,1,,,,,,,,"Ganjar Pranowo Mengundurkan diri sejak Juli 2013 karena menjadi Gubernur Jawa Tengah periode 2013-2018 (Website DPR tidak terupdate, profilnya masih tertera di website DPR)"
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR335,DRS. UTUT ADIANTO,L,Islam,Jakarta,1965-03-16,Kawin,Dr. Tri Hatmanti,1,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,3,PARTAI KEADILAN SEJAHTERA,1,DPR336,IR. H. SUGIHONO KARYOSUWONDO,L,Islam,Rangkas Bitung,1953-06-24,Kawin,Sri Rejeki Caturini,3,,,,,,,,
DPR,2009,35,Jatim,3510-00-0000,Jatim X,8,PARTAI AMANAT NASIONAL,1,DPR337,"VIVA YOGA MAULADI,M.SI",L,Islam,Lamongan,1968-05-30,Kawin,"Hj.Erta Anastasia, S.Pt",2,,,,,,,,
DPR,2009,33,Jateng,3307-00-0000,Jateng VII,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR338,"M. ROMAHURMUZIY, ST. MT",L,Islam,Sleman,1974-09-10,Kawin,dr. Henny Widiyanti,1,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,7,PARTAI DEMOKRAT,1,DPR339,"FARDAN FAUZAN, BA, MSC",L,Islam,Sukabumi,1976-02-23,Kawin,Nik Ilaiza kamil,1,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,7,PARTAI DEMOKRAT,2,DPR340,"KHATIBUL UMAM WIRANU, M.HUM",L,Islam,Banyumas,1966-02-10,Kawin,Maratus Saadah,4,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,5,PARTAI GOLONGAN KARYA,2,DPR341,"H. DITO GANINDUTO, MBA",L,Islam,Yogyakarta,1952-11-04,Kawin,Tri Laksmi Widyastuti,5,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR342,"BUDIMAN SUDJATMIKO, M.Sc, M.Phil",L,Islam,Majenang Cilacap,1970-03-10,Kawin,Kesi Yovana,1,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,DPR343,ADISATRYA SURYO SULISTO,L,Islam,Jakarta,1974-05-15,Kawin,Dewi A.L Gontha Sulisto,2,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,3,PARTAI KEADILAN SEJAHTERA,1,DPR344,"TOSSY ARYANTO, SE. MMAgr",L,Islam,Yogyakarta,1973-08-05,Belum Kawin,,,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,8,PARTAI AMANAT NASIONAL,1,DPR345,"AHMAD MUMTAZ RAIS, SE",L,Islam,Yogyakarta,1983-09-17,Belum Kawin,,,,,,,,,,
DPR,2009,33,Jateng,3308-00-0000,Jateng VIII,6,PARTAI GERAKAN INDONESIA RAYA,1,DPR346,IR. SADAR SUBAGYO,L,Islam,Cilacap,1958-10-30,Kawin,Sri Endah Agustina,3,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,7,PARTAI DEMOKRAT,1,DPR347,"IR. IDRIS SUGENG, MSC",L,Islam,Purwokerto,1942-01-07,Kawin,Mirawati S.Sos,4,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,5,PARTAI GOLONGAN KARYA,2,DPR348,"H.M. NASRUDIN, SH",L,Islam,Brebes,1958-05-24,Kawin,Hj. Danilah,8,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR349,DR. MUHAMMAD PRAKOSA,L,Islam,Yogyakarta,1940-03-04,Kawin,Sri Agustini,3,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR350,"DEWI ARYANI HILMAN, S.Sos, M.Si",P,Islam,Magelang,1973-01-16,Kawin,Ir. Hilman Akbar Rasyid,1,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,3,PARTAI KEADILAN SEJAHTERA,1,DPR351,"Rohmani, S.Pd (PAW menggantikan Suswono)",L,Islam,Tegal,1959-04-20,Kawin,Mieke Wahyuni,4,,,,,,,,"Rohmani, S.Pd. Pengganti Antar Waktu dari Ir. Suswono, MMA (Menjadi Menteri Pertanian)"
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,8,PARTAI AMANAT NASIONAL,1,DPR352,"IR. H. TEGUH JUWARNO, M.Si",L,Islam,Wonosobo,1968-11-01,Kawin,Rahmawana Noer Hasibuan,2,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,9,PARTAI PERSATUAN PEMBANGUNAN,1,DPR353,DRS. H. ZAINUT TAUHID SA'ADI,L,Islam,Jepara,1963-07-20,Kawin,Halimah,4,,,,,,,,
DPR,2009,33,Jateng,3309-00-0000,Jateng IX,2,PARTAI KEBANGKITAN BANGSA,1,DPR354,"H. BACHRUDIN NASORI, S.Si, MM",L,Islam,Tegal,1954-05-08,Kawin,Della Nurlaela,,,,,,,,,
DPR,2009,33,Jateng,3304-00-0000,Jateng IV,10,PARTAI HATI NURANI RAKYAT,1,DPR355,SUSANINGTYAS NEFO HANDAYANI KERTOPATI,P,Islam,Jakarta,1964-08-30,Belum Kawin,,,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,7,PARTAI DEMOKRAT,1,DPR356,H. GONDO RADITYO GAMBIRO,L,Islam,Jakarta,1956-06-10,Kawin,Linda Radityo Gambiro,3,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,7,PARTAI DEMOKRAT,3,DPR357,DRA. LUCY KURNIASARI,P,Islam,Surabaya,1968-02-04,Kawin,Drs. Agus Ferry Yusuf,4,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,7,PARTAI DEMOKRAT,4,DPR358,"H. SUHARTONO WIJAYA, SE, MBA",L,Islam,Palembang,1949-12-29,Kawin,Hj. Rusni Ayda Saleh,4,,,,,,,,"H. SUHARTONO WIJAYA, SE, MBA digantikan oleh MARCUS SILANNO, S.IP melalui Pergantian Antar Waktu pada Agustus 2013"
DPR,2009,35,Jatim,3501-00-0000,Jatim I,5,PARTAI GOLONGAN KARYA,1,DPR359,DRS. H. PRIYO BUDI SANTOSO,L,Islam,Trenggalek,1966-03-30,Kawin,"Fenty Estiana, SP",4,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,DPR360,M. GURUH IRIANTO SUKARNO PUTRA,L,Islam,Jakarta,1953-01-13,,,,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DPR361,INDAH KURNIA,P,Kristen,Surabaya,1962-08-11,Kawin,Jerry R Raymond,3,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,3,PARTAI KEADILAN SEJAHTERA,1,DPR362,IR. H. SIGIT SOSIANTOMO,L,Islam,Surabaya,1965-06-28,Kawin,Dina Heryani,7,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,8,PARTAI AMANAT NASIONAL,1,DPR363,IR. SUNARTOYO,L,Islam,Sidoarjo,1960-10-13,Kawin,"Agustina Leli Harnani, SE",1,,,,,,,,
DPR,2009,35,Jatim,3501-00-0000,Jatim I,2,PARTAI KEBANGKITAN BANGSA,2,DPR364,"H. Imam Nahrawi, S.Ag (PAW menggantikan Muhaimin Iskandar)",L,Islam,Bangkalan,1973-07-18,Kawin,Hj.Shobibah Rohmah,3,,,,,,,,"Imam Nahrawi, H., A.Ag. Pengganti Antar Waktu dari Muhaimin Iskandar (Menjadi Menteri Negara Tenaga Kerja & Trasmigarsi)"
