id,time_serie_id,indicator_id,value
2501,57,37,0
2502,57,38,84.0909090909
2503,57,39,87.9755706848
2504,57,40,98.6784140969
2505,57,41,77.2727272727
2506,57,42,100
2507,57,43,100
2508,57,44,100
2509,58,1,66.6277131998
2510,58,2,92.1854756522
2511,58,3,96.875
2512,58,4,100
2513,58,5,75
2514,58,6,76.0966666667
2515,58,7,83.3333333333
2516,58,8,40
2517,58,9,93.7192391304
2518,58,10,95.652173913
2519,58,11,87.5
2520,58,12,90
2521,58,13,93.05
2522,58,14,100
2523,58,15,75
2524,58,16,100
2525,58,17,51.8186554231
2526,58,18,49.4769598291
2527,58,19,77.5641025641
2528,58,20,50
2529,58,21,30
2530,58,22,78.18
2531,58,23,51.8518518519
2532,58,24,54.1603510172
2533,58,25,52.1739130435
2534,58,26,56.1467889908
2535,58,27,58.0075306609
2536,58,28,91.0241657077
2537,58,29,90.9090909091
2538,58,30,91.1392405063
2539,58,31,45.3771938235
2540,58,32,37.5066479499
2541,58,33,100
2542,58,34,0
2543,58,35,0
2544,58,36,17.5106382979
2545,58,37,10
2546,58,38,85.1063829787
2547,58,39,52.5130156187
2548,58,40,94.4199706314
2549,58,41,10.6060606061
2550,58,42,87.5
2551,58,43,75
2552,58,44,100
2553,59,1,56.6737949991
2554,59,2,78.1894202899
2555,59,3,100
2556,59,4,100
2557,59,5,100
2558,59,6,27.7666666667
2559,59,7,33.3333333333
2560,59,8,0
2561,59,9,89.3527173913
2562,59,10,86.9565217391
2563,59,11,87.5
2564,59,12,100
2565,59,13,62.8666666667
2566,59,14,33.3333333333
2567,59,15,100
2568,59,16,66.6666666667
2569,59,17,32.3987863265
2570,59,18,51.2475128205
2571,59,19,91.0256410256
2572,59,20,50
2573,59,21,30
2574,59,22,73.4
2575,59,23,53.3333333333
2576,59,24,13.5500598325
2577,59,25,4.347826087
2578,59,26,22.752293578
2579,59,27,68.1736761979
2580,59,28,95.1956271577
2581,59,29,95.4545454545
2582,59,30,94.9367088608
2583,59,31,36.4593687743
2584,59,32,19.0035192688
2585,59,33,80.6402555717
2586,59,34,23.0769230769
2587,59,35,0
2588,59,36,7.6923076923
2589,59,37,0
2590,59,38,76.9230769231
2591,59,39,98.2645841677
2592,59,40,99.5594713656
2593,59,41,96.9696969697
2594,59,42,100
2595,59,43,100
2596,59,44,100
2597,60,1,54.7888775524
2598,60,2,83.7059256522
2599,60,3,55
2600,60,4,50
2601,60,5,90
2602,60,6,36.1166666667
2603,60,7,33.3333333333
2604,60,8,50
2605,60,9,96.9217391304
2606,60,10,95.652173913
2607,60,11,100
2608,60,12,100
2609,60,13,80.02
2610,60,14,100
2611,60,15,40
2612,60,16,90
2613,60,17,30.4645992563
2614,60,18,49.8203034188
2615,60,19,82.0512820513
2616,60,20,50
2617,60,21,30
2618,60,22,75.3
2619,60,23,51.8518518519
2620,60,24,11.1088950937
2621,60,25,13.0434782609
2622,60,26,9.1743119266
2623,60,27,57.0583091203
2624,60,28,65.247410817
2625,60,29,54.5454545455
2626,60,30,75.9493670886
2627,60,31,42.8209099976
2628,60,32,50.6290193295
2629,60,33,72.4213572867
2630,60,34,14.2857142857
2631,60,35,0
2632,60,36,15.7082683307
2633,60,37,10
2634,60,38,67.0826833073
2635,60,39,86.8742490989
2636,60,40,96.4757709251
2637,60,41,77.2727272727
2638,60,42,70
2639,60,43,50
2640,60,44,90
2641,61,1,64.9664104083
2642,61,2,82.5514346377
2643,61,3,56.25
2644,61,4,50
2645,61,5,100
2646,61,6,69.4366666667
2647,61,7,73.3333333333
2648,61,8,50
2649,61,9,83.9559782609
2650,61,10,91.3043478261
2651,61,11,12.5
2652,61,12,100
2653,61,13,93.4666666667
2654,61,14,83.3333333333
2655,61,15,100
2656,61,16,100
2657,61,17,51.7172856261
2658,61,18,48.6040965812
2659,61,19,76.2820512821
2660,61,20,50
2661,61,21,30
2662,61,22,83.18
2663,61,23,37.037037037
2664,61,24,54.8304746709
2665,61,25,47.8260869565
2666,61,26,61.8348623853
2667,61,27,63.8955858394
2668,61,28,93.9298043728
2669,61,29,95.4545454545
2670,61,30,92.4050632911
2671,61,31,28.1431950413
2672,61,32,45.6814110077
2673,61,33,39.6009982084
2674,61,34,0
2675,61,35,0
2676,61,36,8.393866021
2677,61,37,0
2678,61,38,83.9386602098
2679,61,39,86.8742490989
2680,61,40,96.4757709251
2681,61,41,77.2727272727
2682,61,42,100
2683,61,43,100
2684,61,44,100
2685,62,1,67.57
2686,62,2,94.4810306522
2687,62,3,100
2688,62,4,100
2689,62,5,100
2690,62,6,77.7866666667
2691,62,7,73.3333333333
2692,62,8,100
2693,62,9,95.5092391304
2694,62,10,95.652173913
2695,62,11,87.5
2696,62,12,100
2697,62,13,96.525
2698,62,14,100
2699,62,15,87.5
2700,62,16,100
2701,62,17,47.22
2702,62,18,51.3
2703,62,19,96.1538461538
2704,62,20,50
2705,62,21,30
2706,62,22,77.98
2707,62,23,37.04
2708,62,24,43.1491822896
2709,62,25,63.9130434783
2710,62,26,22.3853211009
2711,62,27,66.0613906046
2712,62,28,80.3797468354
2713,62,29,100
2714,62,30,60.7594936709
2715,62,31,32.6679484038
2716,62,32,28.7422611302
2717,62,33,63.5523877124
2718,62,34,10
2719,62,35,3.5714285714
2720,62,36,29.4095904096
2721,62,37,24.2857142857
2722,62,38,75.5244755245
2723,62,39,83.3233213189
2724,62,40,86.3436123348
2725,62,41,80.303030303
2726,62,42,100
2727,62,43,100
2728,62,44,100
2729,63,1,69.5122191133
2730,63,2,96.22438
2731,63,3,100
2732,63,4,100
2733,63,5,100
2734,63,6,77.7866666667
2735,63,7,73.3333333333
2736,63,8,100
2737,63,9,98.21
2738,63,10,100
2739,63,11,100
2740,63,12,90
2741,63,13,97.22
2742,63,14,100
2743,63,15,90
2744,63,16,100
2745,63,17,48.124605906
2746,63,18,56.3569102564
2747,63,19,87.8205128205
2748,63,20,50
2749,63,21,30
2750,63,22,81.1
2751,63,23,100
2752,63,24,39.8923015556
2753,63,25,73.9130434783
2754,63,26,5.871559633
2755,63,27,69.8899408234
2756,63,28,95.5696202532
2757,63,29,100
2758,63,30,91.1392405063
2759,63,31,52.7151320275
2760,63,32,70.6178686011
2761,63,33,89.1249557247
2762,63,34,0
2763,63,35,0
2764,63,36,7.3403720463
2765,63,37,0
2766,63,38,73.4037204625
2767,63,39,96.7727940195
2768,63,40,98.0910425844
2769,63,41,95.4545454545
2770,63,42,95
2771,63,43,100
2772,63,44,90
2773,64,1,59.9209834555
2774,64,2,92.59143
2775,64,3,100
2776,64,4,100
2777,64,5,100
2778,64,6,47.2033333333
2779,64,7,56.6666666667
2780,64,8,0
2781,64,9,98.21
2782,64,10,100
2783,64,11,100
2784,64,12,90
2785,64,13,93.92
2786,64,14,100
2787,64,15,90
2788,64,16,90
2789,64,17,30.8183577962
2790,64,18,50.2605688034
2791,64,19,92.9487179487
2792,64,20,50
2793,64,21,30
2794,64,22,79.53
2795,64,23,29.6296296296
2796,64,24,11.376146789
2797,64,25,0
2798,64,26,22.752293578
2799,64,27,65.0600156757
2800,64,28,98.1012658228
2801,64,29,100
2802,64,30,96.2025316456
2803,64,31,36.0560739146
2804,64,32,23.615892166
2805,64,33,73.9025136358
2806,64,34,25
2807,64,35,0
2808,64,36,7.242582897
2809,64,37,0
2810,64,38,72.4258289703
2811,64,39,88.3426778801
2812,64,40,99.4126284875
2813,64,41,77.2727272727
2814,64,42,95
2815,64,43,100
2816,64,44,90
2817,65,1,67.7493619802
2818,65,2,99.84469
2819,65,3,100
2820,65,4,100
2821,65,5,100
2822,65,6,98.33
2823,65,7,100
2824,65,8,90
2825,65,9,100
2826,65,10,100
2827,65,11,100
2828,65,12,100
2829,65,13,100
2830,65,14,100
2831,65,15,100
2832,65,16,100
2833,65,17,44.2363700554
2834,65,18,52.5433424242
2835,65,19,91.6666666667
2836,65,20,50
2837,65,21,30
2838,65,22,81.22
2839,65,23,53.0303030303
2840,65,24,35.9293976865
2841,65,25,59.5652173913
2842,65,26,12.2935779817
2843,65,27,64.7327981437
2844,65,28,94.9367088608
2845,65,29,100
2846,65,30,89.8734177215
2847,65,31,19.6369732463
2848,65,32,22.2289675917
2849,65,33,33.6639583295
2850,65,34,7.6923076923
2851,65,35,0
2852,65,36,7.1634893125
2853,65,37,0
2854,65,38,71.6348931254
2855,65,39,98.3380056067
2856,65,40,99.7063142438
2857,65,41,96.9696969697
2858,65,42,100
2859,65,43,100
2860,65,44,100
2861,66,1,60.258926283
2862,66,2,90.7163416667
2863,66,3,100
2864,66,4,100
2865,66,5,100
2866,66,6,69.4166666667
2867,66,7,83.3333333333
2868,66,8,0
2869,66,9,98.5875
2870,66,10,100
2871,66,11,87.5
2872,66,12,100
2873,66,13,76.5083333333
2874,66,14,66.6666666667
2875,66,15,62.5
2876,66,16,100
2877,66,17,31.7619728266
2878,66,18,50.4884450549
2879,66,19,88.4615384615
2880,66,20,50
2881,66,21,30
2882,66,22,89.7
2883,66,23,23.8095238095
2884,66,24,13.0355005983
2885,66,25,13.0434782609
2886,66,26,13.0275229358
2887,66,27,67.2191837716
2888,66,28,87.9746835443
2889,66,29,100
2890,66,30,75.9493670886
2891,66,31,37.7335133552
2892,66,32,26.7703222156
2893,66,33,87.5736576488
2894,66,34,0
2895,66,35,0
2896,66,36,6.975308642
2897,66,37,0
2898,66,38,69.7530864198
2899,66,39,98.4114270458
2900,66,40,99.8531571219
2901,66,41,96.9696969697
2902,66,42,100
2903,66,43,100
2904,66,44,100
2905,67,1,55.5418736771
2906,67,2,58.6548678986
2907,67,3,56.25
2908,67,4,50
2909,67,5,100
2910,67,6,19.4366666667
2911,67,7,23.3333333333
2912,67,8,0
2913,67,9,53.772173913
2914,67,10,69.5652173913
2915,67,11,40
2916,67,12,0
2917,67,13,86.6916666667
2918,67,14,83.3333333333
2919,67,15,87.5
2920,67,16,90
2921,67,17,47.8982920011
2922,67,18,45.7965840022
2923,67,19,76.9230769231
2924,67,20,50
2925,67,21,30
2926,67,22,75.31
2927,67,23,19.3236714976
2928,67,24,50
2929,67,25,0
2930,67,26,100
2931,67,27,63.7682202992
2932,67,28,57.7675489068
2933,67,29,63.6363636364
2934,67,30,51.8987341772
2935,67,31,57.3697194453
2936,67,32,65.8389766742
2937,67,33,100
2938,67,34,0
2939,67,35,14.2857142857
2940,67,36,14.5771725032
2941,67,37,10
2942,67,38,55.7717250324
2943,67,39,92.297423575
2944,67,40,93.6857562408
2945,67,41,90.9090909091
2946,67,42,87.5
2947,67,43,75
2948,67,44,100
2949,68,1,66.1497577823
2950,68,2,79.2323205797
2951,68,3,96.875
2952,68,4,100
2953,68,5,75
2954,68,6,69.4166666667
2955,68,7,83.3333333333
2956,68,8,0
2957,68,9,77.9504347826
2958,68,10,73.9130434783
2959,68,11,100
2960,68,12,80
2961,68,13,79.9833333333
2962,68,14,66.6666666667
2963,68,15,75
2964,68,16,100
2965,68,17,59.4698871533
2966,68,18,49.3745569153
2967,68,19,87.1794871795
2968,68,20,50
2969,68,21,30
2970,68,22,65.35
2971,68,23,53.8720538721
2972,68,24,69.5652173913
2973,68,25,39.1304347826
2974,68,26,100
2975,68,27,60.3066367632
2976,68,28,25.4315304948
2977,68,29,9.0909090909
2978,68,30,41.7721518987
2979,68,31,33.1020246353
2980,68,32,54.3596149346
2981,68,33,32.2049618823
2982,68,34,25
2983,68,35,3.5714285714
2984,68,36,31.846361186
2985,68,37,28.5714285714
2986,68,38,61.320754717
2987,68,39,92.274062208
2988,68,40,95.154185022
2989,68,41,89.3939393939
2990,68,42,100
2991,68,43,100
2992,68,44,100
2993,69,1,65.0168254831
2994,69,2,60.5703994203
2995,69,3,98.75
2996,69,4,100
2997,69,5,90
2998,69,6,90
2999,69,7,90
3000,69,8,90
3001,69,9,36.9295652174
3002,69,10,26.0869565217
3003,69,11,100
3004,69,12,40
3005,69,13,93.4666666667
3006,69,14,83.3333333333
3007,69,15,100
3008,69,16,100
3009,69,17,59.2112347915
3010,69,18,50.7599247086
3011,69,19,96.7948717949
3012,69,20,50
3013,69,21,30
3014,69,22,70.46
3015,69,23,42.4242424242
3016,69,24,67.6625448744
3017,69,25,78.2608695652
3018,69,26,57.0642201835
3019,69,27,79.8310188605
3020,69,28,97.4683544304
3021,69,29,100
3022,69,30,94.9367088608
3023,69,31,45.8204240125
3024,69,32,26.9720641072
3025,69,33,100
3026,69,34,12.5
3027,69,35,10.7142857143
3028,69,36,97.4455899198
3029,69,37,100
3030,69,38,74.4558991982
3031,69,39,87.0811640635
3032,69,40,78.7077826725
3033,69,41,95.4545454545
3034,69,42,75
3035,69,43,50
3036,69,44,100
3037,70,1,70.6538876434
3038,70,2,83.1212356522
3039,70,3,100
3040,70,4,100
3041,70,5,100
3042,70,6,100
3043,70,7,100
3044,70,8,100
3045,70,9,79.1192391304
3046,70,10,95.652173913
3047,70,11,37.5
3048,70,12,40
3049,70,13,80.4
3050,70,14,50
3051,70,15,100
3052,70,16,100
3053,70,17,52.8954584674
3054,70,18,51.108029021
3055,70,19,94.2307692308
3056,70,20,50
3057,70,21,30
3058,70,22,68.11
3059,70,23,54.5454545455
3060,70,24,54.6828879138
3061,70,25,56.5217391304
3062,70,26,52.8440366972
3063,70,27,83.1823816851
3064,70,28,75.83429229
3065,70,29,90.9090909091
3066,70,30,60.7594936709
3067,70,31,41.9915019584
3068,70,32,41.6703569313
3069,70,33,64.3404474641
3070,70,34,11.1111111111
3071,70,35,28.5714285714
3072,70,36,98.0729166667
3073,70,37,100
3074,70,38,80.7291666667
3075,70,39,94.1095981845
3076,70,40,98.825256975
3077,70,41,89.3939393939
3078,70,42,100
3079,70,43,100
3080,70,44,100
3081,71,1,70.4581452211
3082,71,2,91.6220356522
3083,71,3,55
3084,71,4,50
3085,71,5,90
3086,71,6,90
3087,71,7,90
3088,71,8,90
3089,71,9,93.7192391304
3090,71,10,95.652173913
3091,71,11,87.5
3092,71,12,90
3093,71,13,100
3094,71,14,100
3095,71,15,100
3096,71,16,100
3097,71,17,46.2670173662
3098,71,18,50.7669824786
3099,71,19,96.1538461538
3100,71,20,50
3101,71,21,30
3102,71,22,74.57
3103,71,23,37.037037037
3104,71,24,41.7670522537
3105,71,25,39.1304347826
3106,71,26,44.4036697248
3107,71,27,82.2671591945
3108,71,28,86.0759493671
3109,71,29,100
3110,71,30,72.1518987342
3111,71,31,51.8789282285
3112,71,32,41.4621201729
3113,71,33,100
3114,71,34,25
3115,71,35,7.1428571429
3116,71,36,95.7324840764
3117,71,37,100
3118,71,38,57.3248407643
3119,71,39,89.1703377386
3120,71,40,95.0073421439
3121,71,41,83.3333333333
3122,71,42,87.5
3123,71,43,75
3124,71,44,100
3125,72,1,67.9247564928
3126,72,2,84.0472956522
3127,72,3,100
3128,72,4,100
3129,72,5,100
3130,72,6,36.1366666667
3131,72,7,23.3333333333
3132,72,8,100
3133,72,9,93.7192391304
3134,72,10,95.652173913
3135,72,11,87.5
3136,72,12,90
3137,72,13,73.45
3138,72,14,50
3139,72,15,75
3140,72,16,100
3141,72,17,49.4139971183
3142,72,18,50.2041410256
3143,72,19,84.6153846154
3144,72,20,50
3145,72,21,30
3146,72,22,76.7
3147,72,23,48.8888888889
3148,72,24,48.623853211
3149,72,25,0
3150,72,26,97.247706422
3151,72,27,77.0511923258
3152,72,28,79.3728423475
3153,72,29,95.4545454545
3154,72,30,63.2911392405
3155,72,31,66.6607142857
3156,72,32,100
3157,72,33,100
3158,72,34,0
3159,72,35,3.5714285714
3160,72,36,60.3263137924
3161,72,37,57.1428571429
3162,72,38,88.9774236388
3163,72,39,88.579628888
3164,72,40,89.2804698972
3165,72,41,87.8787878788
3166,72,42,87.5
3167,72,43,75
3168,72,44,100
3169,73,1,71.3577087289
3170,73,2,94.102765
3171,73,3,91.25
3172,73,4,90
3173,73,5,100
3174,73,6,69.4366666667
3175,73,7,73.3333333333
3176,73,8,50
3177,73,9,98.5875
3178,73,10,100
3179,73,11,87.5
3180,73,12,100
3181,73,13,93.745
3182,73,14,100
3183,73,15,77.5
3184,73,16,100
3185,73,17,59.4706746284
3186,73,18,47.854392735
3187,73,19,67.3076923077
3188,73,20,50
3189,73,21,30
3190,73,22,74.77
3191,73,23,59.2592592593
3192,73,24,71.0869565217
3193,73,25,42.1739130435
3194,73,26,100
3195,73,27,61.6335228939
3196,73,28,72.7848101266
3197,73,29,100
3198,73,30,45.5696202532
3199,73,31,43.8478373729
3200,73,32,30.870069961
3201,73,33,100
3202,73,34,0
3203,73,35,3.5714285714
3204,73,36,48.5714285714
3205,73,37,42.8571428571
3206,73,38,100
3207,73,39,42.5710853024
3208,73,40,0.2936857562
3209,73,41,84.8484848485
3210,73,42,100
3211,73,43,100
3212,73,44,100
3213,74,1,74.0770248383
3214,74,2,93.13998
3215,74,3,98.75
3216,74,4,100
3217,74,5,90
3218,74,6,61.0866666667
3219,74,7,73.3333333333
3220,74,8,0
3221,74,9,94.63
3222,74,10,100
3223,74,11,100
3224,74,12,70
3225,74,13,100
3226,74,14,100
3227,74,15,100
3228,74,16,100
3229,74,17,61.1467513378
3230,74,18,51.2065461538
3231,74,19,82.6923076923
3232,74,20,50
3233,74,21,30
3234,74,22,74.34
3235,74,23,66.6666666667
3236,74,24,71.0869565217
3237,74,25,42.1739130435
3238,74,26,100
3239,74,27,70.640934907
3240,74,28,76.9850402762
3241,74,29,81.8181818182
3242,74,30,72.1518987342
3243,74,31,50.7674034619
3244,74,32,54.3641184967
3245,74,33,71.9873205653
3246,74,34,50
3247,74,35,7.1428571429
3248,74,36,96.6666666667
3249,74,37,100
3250,74,38,66.6666666667
3251,74,39,81.694700307
3252,74,40,98.2378854626
3253,74,41,65.1515151515
3254,74,42,50
3255,74,43,0
3256,74,44,100
3257,75,1,67.1263782545
3258,75,2,88.2733289855
3259,75,3,100
3260,75,4,100
3261,75,5,100
3262,75,6,27.7666666667
3263,75,7,33.3333333333
3264,75,8,0
3265,75,9,94.0967391304
3266,75,10,95.652173913
3267,75,11,75
3268,75,12,100
3269,75,13,93.4666666667
3270,75,14,83.3333333333
3271,75,15,100
3272,75,16,100
3273,75,17,47.1096164886
3274,75,18,50.0229824786
3275,75,19,96.1538461538
3276,75,20,50
3277,75,21,30
3278,75,22,69.77
3279,75,23,37.037037037
3280,75,24,44.1962504986
3281,75,25,60.8695652174
3282,75,26,27.5229357798
3283,75,27,72.3258771786
3284,75,28,89.6432681243
3285,75,29,81.8181818182
3286,75,30,97.4683544304
3287,75,31,35.6172006036
3288,75,32,7.9309109201
3289,75,33,100
3290,75,34,0
3291,75,35,0
3292,75,36,57.6785714286
3293,75,37,57.1428571429
3294,75,38,62.5
3295,75,39,90.1248164464
3296,75,40,96.9162995595
3297,75,41,83.3333333333
3298,75,42,87.5
3299,75,43,75
3300,75,44,100
3301,76,1,70.7780933346
3302,76,2,87.1486656522
3303,76,3,100
3304,76,4,100
3305,76,5,100
3306,76,6,8.35
3307,76,7,0
3308,76,8,50
3309,76,9,92.5892391304
3310,76,10,95.652173913
3311,76,11,77.5
3312,76,12,90
3313,76,13,100
3314,76,14,100
3315,76,15,100
3316,76,16,100
3317,76,17,56.0000173735
3318,76,18,49.9677252137
3319,76,19,96.7948717949
3320,76,20,50
3321,76,21,30
3322,76,22,59.51
3323,76,23,51.8518518519
3324,76,24,62.0323095333
3325,76,25,37.8260869565
3326,76,26,86.2385321101
3327,76,27,73.663355735
3328,76,28,97.7272727273
3329,76,29,95.4545454545
3330,76,30,100
3331,76,31,40.3777372048
3332,76,32,50.1956956486
3333,76,33,65.4619495608
3334,76,34,10
3335,76,35,3.5714285714
3336,76,36,57.9326364692
3337,76,37,57.1428571429
3338,76,38,65.0406504065
3339,76,39,98.751835536
3340,76,40,97.503671072
3341,76,41,100
3342,76,42,75
3343,76,43,50
3344,76,44,100
3345,77,1,77.8070358977
3346,77,2,89.935545
3347,77,3,100
3348,77,4,100
3349,77,5,100
3350,77,6,69.4166666667
3351,77,7,83.3333333333
3352,77,8,0
3353,77,9,97.08
3354,77,10,100
3355,77,11,90
3356,77,12,90
3357,77,13,76.925
3358,77,14,50
3359,77,15,87.5
3360,77,16,100
3361,77,17,58.3248157733
3362,77,18,52.6388617021
3363,77,19,100
3364,77,20,50
3365,77,21,30
3366,77,22,56.9
3367,77,23,78.0141843972
3368,77,24,64.0107698444
3369,77,25,72.6086956522
3370,77,26,55.4128440367
3371,77,27,93.4998606474
3372,77,28,100
3373,77,29,100
3374,77,30,100
3375,77,31,67.0889711374
3376,77,32,100
3377,77,33,87.2825965203
3378,77,34,0
3379,77,35,28.5714285714
3380,77,36,100
3381,77,37,100
3382,77,38,100
3383,77,39,99.9265785609
3384,77,40,99.8531571219
3385,77,41,100
3386,77,42,100
3387,77,43,100
3388,77,44,100
3389,78,1,66.1812032962
3390,78,2,78.9212528986
3391,78,3,100
3392,78,4,100
3393,78,5,100
3394,78,6,81.65
3395,78,7,90
3396,78,8,40
3397,78,9,69.502173913
3398,78,10,69.5652173913
3399,78,11,100
3400,78,12,50
3401,78,13,93.4666666667
3402,78,14,83.3333333333
3403,78,15,100
3404,78,16,100
3405,78,17,46.4187173077
3406,78,18,42.8374346154
3407,78,19,30.7692307692
3408,78,20,50
3409,78,21,30
3410,78,22,73.11
3411,78,23,76.6666666667
3412,78,24,50
3413,78,25,0
3414,78,26,100
3415,78,27,81.550089809
3416,78,28,94.1887226697
3417,78,29,90.9090909091
3418,78,30,97.4683544304
3419,78,31,61.212662193
3420,78,32,100
3421,78,33,79.4064297585
3422,78,34,8.6956521739
3423,78,35,3.5714285714
3424,78,36,98.5158150852
3425,78,37,100
3426,78,38,85.1581508516
3427,78,39,75.0634094246
3428,78,40,86.4904552129
3429,78,41,63.6363636364
3430,78,42,82.5
3431,78,43,65
3432,78,44,100
3433,79,1,65.5930224949
3434,79,2,84.0467
3435,79,3,51.875
3436,79,4,50
3437,79,5,65
3438,79,6,74.97
3439,79,7,90
3440,79,8,0
3441,79,9,86.435
3442,79,10,100
3443,79,11,75
3444,79,12,40
3445,79,13,93.05
3446,79,14,100
3447,79,15,75
3448,79,16,100
3449,79,17,46.2938038462
3450,79,18,42.5876076923
3451,79,19,34.6153846154
3452,79,20,50
3453,79,21,30
3454,79,22,71.26
3455,79,23,70
3456,79,24,50
3457,79,25,0
3458,79,26,100
3459,79,27,73.0400407941
3460,79,28,94.9367088608
3461,79,29,100
3462,79,30,89.8734177215
3463,79,31,69.4788961039
3464,79,32,100
3465,79,33,100
3466,79,34,18.1818181818
3467,79,35,3.5714285714
3468,79,36,98.0586080586
3469,79,37,100
3470,79,38,80.5860805861
3471,79,39,80.2963556268
3472,79,40,90.8957415565
3473,79,41,69.696969697
3474,79,42,32.5
3475,79,43,65
3476,79,44,0
3477,80,1,71.6742625658
3478,80,2,87.2184806522
3479,80,3,98.75
3480,80,4,100
3481,80,5,90
3482,80,6,91.67
3483,80,7,90
3484,80,8,100
3485,80,9,91.5517391304
3486,80,10,95.652173913
3487,80,11,100
3488,80,12,70
3489,80,13,70.845
3490,80,14,50
3491,80,15,77.5
3492,80,16,90
3493,80,17,52.354475946
3494,80,18,52.2498374126
3495,80,19,86.5384615385
3496,80,20,50
3497,80,21,30
3498,80,22,72.95
3499,80,23,72.7272727273
3500,80,24,52.4591144795
3501,80,25,85.652173913
3502,80,26,19.2660550459
3503,80,27,82.8131570264
3504,80,28,91.6570771001
3505,80,29,90.9090909091
3506,80,30,92.4050632911
3507,80,31,42.174802605
3508,80,32,77.2499960565
3509,80,33,37.7412888938
3510,80,34,18.75
3511,80,35,7.1428571429
3512,80,36,96.6365007541
3513,80,37,100
3514,80,38,66.3650075415
3515,80,39,87.9755706848
3516,80,40,98.6784140969
3517,80,41,77.2727272727
3518,80,42,95
3519,80,43,90
3520,80,44,100
3521,81,1,55.9812733992
3522,81,2,71.5812313043
3523,81,3,86.875
3524,81,4,90
3525,81,5,65
3526,81,6,19.4366666667
3527,81,7,23.3333333333
3528,81,8,0
3529,81,9,73.4009782609
3530,81,10,91.3043478261
3531,81,11,77.5
3532,81,12,0
3533,81,13,82.05
3534,81,14,100
3535,81,15,75
3536,81,16,66.6666666667
3537,81,17,40.3228308108
3538,81,18,48.2603405206
3539,81,19,76.2820512821
3540,81,20,50
3541,81,21,30
3542,81,22,68.45
3543,81,23,57.2390572391
3544,81,24,32.3853211009
3545,81,25,0
3546,81,26,64.7706422018
3547,81,27,61.2341601455
3548,81,28,94.5627157652
3549,81,29,95.4545454545
3550,81,30,93.6708860759
3551,81,31,57.4632055689
3552,81,32,46.8373861728
3553,81,33,100
3554,81,34,53.8461538462
3555,81,35,3.5714285714
3556,81,36,51.4028461959
3557,81,37,52.8571428571
3558,81,38,38.3141762452
3559,81,39,74.4560138833
3560,81,40,58.0029368576
3561,81,41,90.9090909091
3562,81,42,37.5
3563,81,43,75
3564,81,44,0
3565,82,1,67.3691064072
3566,82,2,80.4103576087
3567,82,3,88.125
3568,82,4,90
3569,82,5,75
3570,82,6,53.8833333333
3571,82,7,56.6666666667
3572,82,8,40
3573,82,9,79.7744565217
3574,82,10,82.6086956522
3575,82,11,77.5
3576,82,12,70
3577,82,13,89.575
3578,82,14,100
3579,82,15,62.5
3580,82,16,100
3581,82,17,44.5713462514
3582,82,18,52.4454447964
3583,82,19,94.2307692308
3584,82,20,50
3585,82,21,30
3586,82,22,71.66
3587,82,23,62.7450980392
3588,82,24,36.6972477064
3589,82,25,0
3590,82,26,73.3944954128
3591,82,27,87.180590259
3592,82,28,89.499424626
3593,82,29,95.4545454545
3594,82,30,83.5443037975
3595,82,31,69.4329313203
3596,82,32,63.8217517379
3597,82,33,100
3598,82,34,18.1818181818
3599,82,35,67.8571428571
3600,82,36,96.6334991708
3601,82,37,100
3602,82,38,66.3349917081
3603,82,39,97.5070084101
3604,82,40,99.5594713656
3605,82,41,95.4545454545
3606,82,42,82.5
3607,82,43,65
3608,82,44,100
3609,83,1,74.1971824039
3610,83,2,95.43832
3611,83,3,100
3612,83,4,100
3613,83,5,100
3614,83,6,77.7666666667
3615,83,7,83.3333333333
3616,83,8,50
3617,83,9,97.08
3618,83,10,100
3619,83,11,90
3620,83,12,90
3621,83,13,96.7
3622,83,14,100
3623,83,15,100
3624,83,16,90
3625,83,17,50.0814224626
3626,83,18,50.5457727273
3627,83,19,100
3628,83,20,50
3629,83,21,30
3630,83,22,76.7
3631,83,23,24.2424242424
3632,83,24,49.6170721978
3633,83,25,73.9130434783
3634,83,26,25.3211009174
3635,83,27,85.7893241804
3636,83,28,98.1012658228
3637,83,29,100
3638,83,30,96.2025316456
3639,83,31,62.5748674531
3640,83,32,75.365
3641,83,33,98.2384944467
3642,83,34,0
3643,83,35,28.5714285714
3644,83,36,82.9041740153
3645,83,37,85.7142857143
3646,83,38,57.6131687243
3647,83,39,98.4848484848
3648,83,40,100
3649,83,41,96.9696969697
3650,83,42,87.5
3651,83,43,75
3652,83,44,100
3653,84,1,54.4933919555
3654,84,2,55.4514054348
3655,84,3,12.5
3656,84,4,0
3657,84,5,100
3658,84,6,83.3
3659,84,7,100
3660,84,8,0
3661,84,9,40.385326087
3662,84,10,30.4347826087
3663,84,11,87.5
3664,84,12,50
3665,84,13,96.525
3666,84,14,100
3667,84,15,87.5
3668,84,16,100
3669,84,17,49.6017244172
3670,84,18,49.2034488345
3671,84,19,87.1794871795
3672,84,20,50
3673,84,21,30
3674,84,22,75.09
3675,84,23,36.3636363636
3676,84,24,50
3677,84,25,0
3678,84,26,100
3679,84,27,61.0587315154
3680,84,28,88.4925201381
3681,84,29,90.9090909091
3682,84,30,86.0759493671
3683,84,31,39.6572545726
3684,84,32,11.4613774928
3685,84,33,100
3686,84,34,14.2857142857
3687,84,35,3.5714285714
3688,84,36,42.8507686539
