id,province_id,name,link,other_link,explanation,member_link
1,32,KPU Kabupaten Bogor,http://www.kpud-bogorkab.go.id,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_BOGOR.pdf
2,32,KPU Kabupaten Sukabumi,http://www.kpu-sukabumikab.org/,,,
3,32,KPU Kabupaten Cianjur,http://www.kpud-cianjurkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_CIANJUR.pdf
4,32,KPU Kabupaten Purwakarta,http://kpud-purwakartakab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_PURWAKARTA.pdf
5,32,KPU Kabupaten Subang,http://kpud-subangkab.go.id/,,,
6,32,KPU Kabupaten Bandung,http://kpu-bandungkab.go.id/en/       ,http://www.kpukabbdg.blogspot.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_BANDUNG.pdf
7,32,KPU Kabupaten Sumedang,http://www.kpud-sumedangkab.go.id/,,,
8,32,KPU Kabupaten Garut,http://kpud-garutkab.go.id/,,,
9,32,KPU Kabupaten Tasikmalaya,http://www.kpud-tasikmalayakab.go.id/,http://kputasik.wordpress.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_TASIKMALAYA.pdf
10,32,KPU Kabupaten Ciamis,http://www.kpu-ciamiskab.go.id/,,,
11,32,KPU Kabupaten Kuningan,http://www.kpud-kuningankab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KUNINGAN.pdf
12,32,KPU Kabupaten Cirebon,http://kpud-cirebonkab.go.id/,,,
13,32,KPU Kabupaten Indramayu,http://www.kpu-indramayukab.go.id/home,,,
14,32,KPU Kabupaten Bandung Barat,,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BANDUNG_BARAT.pdf
15,32,KPU Kabupaten Karawang,,,,
16,32,KPU Kabupaten Bekasi,http://www.kpukabbekasi.org,,,
17,32,KPU Kabupaten Majalengka,,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_MAJALENGKA.pdf
18,32,KPU Kota Cirebon,http://kpu-cirebonkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_CIREBON.pdf
19,32,KPU Kota Bandung,http://kpud-bandungkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_BANDUNG.pdf
20,32,KPU Kota Cimahi,http://www.kpukotacimahi.com/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_CIMAHI.pdf
21,32,KPU Kota Bekasi,http://kpud-bekasikota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_BEKASI.pdf
22,32,KPU Kota Tasikmalaya,http://www.kpud-tasikmalayakota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_TASIKMALAYA.pdf
23,32,KPU Kota Bogor,http://kpu-bogorkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_BOGOR.pdf
24,32,KPU Kota Banjar,http://kpud-banjarkota.go.id/1/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_BANJAR.pdf
25,32,KPU Kota Sukabumi,http://kpu-sukabumikota.go.id/,,,
26,32,KPU Kota Depok,http://kpud-depokkota.go.id/,http://kpudepok.wordpress.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_DEPOK.pdf
27,33,Kab. Banjarnegara,http://banjarnegarakab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BANJARNEGARA.pdf
28,33,Kab. Banyumas ,http://kpubanyumas.blog.com,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_BANYUMAS2.pdf
29,33,Kab. Batang,http://kpu-batangkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BATANG.pdf
30,33,Kab. Blora,http://kpud-blorakab.go.id/index.html,,,
31,33,Kab. Boyolali,https://boyolalikab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BOYOLALI.pdf
32,33,Kab. Brebes,http://kpukabupatenbrebes.blogspot.com/,http://brebeskab.kpu.go.id/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_BREBES.pdf
33,33,Kab. Cilacap,http://kpud-cilacapkab.go.id/,,,
34,33,Kab. Demak,http://demakkab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_DEMAK.pdf
35,33,Kab. Grobogan,http://kpud-grobogankab.go.id/home,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_GROBOGAN.pdf
36,33,Kab. Jepara,http://kpud.jeparakab.go.id/,,,
37,33,Kab. Karanganyar,http://mediacenter.kpukaranganyar.com/,,,
38,33,Kab. Kebumen,http://kpud.kebumenkab.go.id/,http://kebumenkab.kpu.go.id/,tidak aktif,"http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KEBUMEN,OK.pdf"
39,33,Kab. Klaten,http://kpu-klatenkab.go.id/,,,
40,33,Kab. Kudus,http://kuduskab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KUDUS1.pdf
41,33,Kab. Kendal,https://kendalkpu.wordpress.com/,http://kendalkab.kpu.go.id/,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KENDAL.pdf
42,33,Kab. Magelang,http://kpukabmagelang.com/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_MAGELANG.pdf
43,33,Kab. Pati,http://patikab.kpu.go.id/,,Tidak Aktif,
44,33,Kab. Pekalongan,https://pekalongankab.kpu.go.id/,,tidak aktif,
45,33,Kab. Pemalang,https://kpupemalang.wordpress.com/about/,http://pemalangkab.kpu.go.id/,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_PEMALANG1.pdf
46,33,Kab. Purbalingga,http://www.kpud-purbalinggakab.go.id/,,,
47,33,Kab. Purworejo,https://kpupurworejo.wordpress.com/,,,
48,33,Kab. Rembang,http://www.kpud-rembangkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_REMBANG.pdf
49,33,Kab. Semarang,https://kpukabsemarang.wordpress.com/author/kpukabsemarang/,,,"http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_SEMARANG,OK1.pdf"
50,33,Kab. Sragen,http://kpu-sragenkab.go.id,https://kpusrg.wordpress.com/,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SRAGEN.pdf
51,33,Kab. Sukoharjo,http://kpud-sukoharjokab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_SUKOHARJO1.pdf
52,33,Kab. Surakarta,,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SURAKARTA.pdf
53,33,Kab. Temanggung,http://temanggungkab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_TEMANGGUNG_edit.pdf
54,33,Kab. Wonogiri,http://www.kpud-wonogirikab.go.id/,https://kpuwonogiri.wordpress.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_WONOGIRI.pdf
55,33,Kab. Wonosobo,http://kpud-wonosobokab.go.id/,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_WONOSOBO.pdf
56,33,Kota Magelang,http://www.kpud-magelangkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_MAGELANG.pdf
57,33,Kota Semarang ,http://kpu-semarangkota.go.id/v2/,https://semarangkota.kpu.go.id/,,
58,33,Kota Pekalongan ,https://kpupekalongan.wordpress.com/,http://kpu-pekalongankota.go.id/home,,
59,33,Kota Salatiga,http://kpusalatiga.com/,https://kpusalatiga.wordpress.com/jajaran-kpu/,http://salatigakota.kpu.go.id/,
60,33,Kota Tegal ,http://kpukotategal.blogspot.com/,http://tegalkota.kpu.go.id/,Yang Terpakai Blogspot,
61,33,Kota Solo,https://kpukotasolo.wordpress.com/about/,,,
62,33,Kab. Tegal,http://kpud-tegalkab.go.id/,,,
63,33,Kab. Kajen,https://kpukajen.wordpress.com/,,,
64,35,KPU Bangkalan,https://bangkalankab.kpu.go.id/,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BANGKALAN_edit.pdf
65,35,KPU Banyuwangi,http://kpud-banyuwangikab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BANYUWANGI.pdf
66,35,KPU Blitar,http://kpu.blitarkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BLITAR.pdf
67,35,KPU Bojonegoro,http://kpud-bojonegorokab.go.id/,http://bojonegorokab.kpu.go.id/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BOJONEGORO_edit.pdf
68,35,KPU Bondowoso,http://www.kpud-bondowosokab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BONDOWOS-edit.pdf
69,35,KPU Gresik,http://kpud-gresikkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_GRESIK.pdf
70,35,KPU Jember,http://kpud-jemberkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_JEMBER.pdf
71,35,KPU Jombang,http://www.kpud-jombangkab.go.id/home,http://jombangkab.kpu.go.id/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_JOMBANG.pdf
72,35,KPU Kediri,http://kpud-kedirikab.go.id/kabkediri_home/,,,
73,35,KPU Lamongan,https://lamongankab.kpu.go.id/,,Tidak Aktif ,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_LAMONGAN1.pdf
74,35,KPU Lumajang,http://www.kpud-lumajangkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_LUMAJANG.pdf
75,35,KPU Madiun,https://madiunkab.kpu.go.id/,,Tidak Aktif,
76,35,KPU Magetan,http://kpud-magetankab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_MAGETAN.pdf
77,35,KPU Malang,http://kpud-malangkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KABUPATEN_MALANG_edit.pdf
78,35,KPU Mojokerto,http://kpu-mojokertokab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_MOJOKERTOpdf.pdf
79,35,KPU Nganjuk,http://www.kpud-nganjukkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_NGANJUK.pdf
80,35,KPU Ngawi,http://www.kpu-ngawikab.go.id/,,,
81,35,KPU Pacitan,http://www.kpud-pacitankab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_PACITAN.pdf
82,35,KPU Pamekasan,http://www.kpud-pamekasankab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_PAMEKASAN_edit.pdf
83,35,KPU Pasuruan,http://www.kpud-pasuruankab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_PASURUAN_edit.pdf
84,35,KPU Ponorogo,http://kpud-ponorogokab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_PONOROGO.pdf
85,35,KPU Probolinggo,http://probolinggokab.kpu.go.id/,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_PROV_PROBOLINGGO.pdf
86,35,KPU Sampang,http://kpud.sampangkab.go.id/,,,
87,35,KPU Sidoarjo,http://kpud-sidoarjokab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SIDOARJO.pdf
88,35,KPU Situbondo,http://situbondokab.kpu.go.id/,,Tidak Aktif,
89,35,KPU Sumenep,http://kpud-sumenepkab.go.id/,,,
90,35,KPU Trenggalek,kputrenggalekkab.go.id,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_TRENGGALEK.pdf
91,35,KPU Tuban,http://kpud-tubankab.go.id/,,,
92,35,KPU Tulungagung,http://kpu-tulungagungkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_TULUNGAGUNG.pdf
93,35,KPU KotaBatu,http://kpu.batukota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_BATU_edit.pdf
94,35,KPU Kota Blitar,http://kpu.blitarkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_BLITAR.pdf
95,35,KPU Kota Kediri,http://kpu.kedirikota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_KEDIRI-edit1.pd
96,35,KPU Kota Madiun,http://kpu-madiunkota.go.id/contact,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_MADIUN-edit1.pdf
97,35,KPU Kota Malang,http://kpud-malangkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_MALANG.pdf
98,35,KPU Kota Mojokerto,http://www.kpukotamojokerto.com/,,,"http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_MOJOKERTO,_OK.pdf"
99,35,KPU Kota Pasuruan,http://kpud-pasuruankota.go.id/,,,
100,35,KPU Kota Probolinggo,http://kpukotaprobolinggo.blogspot.com/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOAT_DPRD_KOTA_PROBOLINGGO.pdf
101,35,KPU Kota  Surabaya,http://www.kpusurabaya.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_SURABAYA.pdf
102,36,KPU Kabupaten Lebak ,www.kpu-lebakkab.go.id,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB._LEBAK_.pdf
103,36,KPU Kabupaten Pandeglang,http://kpu-pandeglangkab.go.id/,,,
104,36,KPU Kabupaten Serang,http://kpu.serangkab.go.id/,,,
105,36,KPU Kabupaten Tangerang,http://kpu-tangerangkab.go.id/,,,
106,36,KPU Kota Cilegon,http://kpud-cilegonkota.go.id/,,,
107,36,KPU Kota Serang,http://kpuserangkota.blogspot.com/,,,
108,36,KPU Kota Tangerang,http://www.kpu-tangerangkota.go.id/,,,
109,36,KPU Kota Tangerang Selatan,http://tangselkota.kpu.go.id/,https://kputangerangselatan.wordpress.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_TANGERANG_SELATAN.pdf
110,31,Jakarta Pusat,,,,
111,31,Jakarta Selatan,http://kpu-jakartaselatankota.go.id/,,,
112,31,Jakarta Barat,http://kpu-jakartabaratkota.go.id/,,,
113,31,Jakarta Timur,http://kpu-jakartatimurkota.go.id/,,,
114,31,Jakarta Utara,http://www.kpu-jakartautarakota.go.id/,,,
115,31,Kepulauan Seribu,http://kpu-pulauseribu.go.id/,,,
116,51,Kabupaten Badung,http://www.kpu-badungkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BADUNG.pdf
117,51,Kabupaten Bangli,http://kpu-banglikab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BANGLI.pdf
118,51,Kabupaten Buleleng,http://kpud-bulelengkab.go.id/,https://kpubuleleng.wordpress.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BULELENG.pdf
119,51,Kabupaten Gianyar,http://www.kpud-gianyarkab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_GIANYAR.pdf
120,51,Kabupaten Jembrana,http://www.kpu-jembranakab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_JEMBRANA.pdf
121,51,Kabupaten Karangasem,http://kpu-karangasem.blogspot.com/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KARANGASEM.pdf
122,51,Kabupaten Klungkung,http://www.kpu-klungkungkab.go.id,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KLUNGKUNG.pdf
123,51,Kabupaten Tabanan,https://kputabanan.wordpress.com/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_TABANAN.pdf
124,51,Kota Denpasar,http://kpu-denpasarkota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_DENPASAR.pdf
125,52,Kabupaten Bima,http://kpu-bimakab.go.id/,,,
126,52,Kabupaten Dompu,http://www.kpu-dompukab.go.id/,,,
127,52,Kabupaten Lombok Barat,https://lombokbaratkab.kpu.go.id,,tidak aktif,
128,52,Kabupaten Lombok Tengah,http://kpu-lomboktengahkab.go.id/kpu,,,
129,52,Kabupaten Lombok Timur,http://lomboktimurkab.kpu.go.id/,,tidak aktif,
130,52,Kabupaten Lombok Utara,http://kpu-lombokutarakab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_LOMBOK_UTARA.pdf
131,52,Kabupaten Sumbawa,http://kpud-sumbawakab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_SUMBAWA.pdf
132,52,Kabupaten Sumbawa Barat,http://www.kpu-sumbawabaratkab.go.id,,suspend,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SUMBAWA_BARAT.pdf
133,52,Kota Bima,http://www.kpu-bimakota.go.id,,,
134,52,Kota Mataram,https://mataramkota.kpu.go.id/,,tidak aktif,
135,53,Kabupaten Alor,http://alorkab.kpu.go.id/,,tidak aktif,
136,53,Kabupaten Belu,http://belukab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BELU.pdf
137,53,Kabupaten Ende,http://endekab.kpu.go.id/,,tidak aktif,
138,53,Kabupaten Flores Timur,https://kpuflorestimur.wordpress.com/author/kpuflorestimur/,,,http://www.kpu.go.id/koleksigambar/flores_timur.pdf
139,53,Kabupaten Kupang,http://kpukabkupang.blogspot.com/,,,
140,53,Kabupaten Lembata,http://lembatakab.kpu.go.id/,,tidak aktif,
141,53,Kabupaten Malaka,,,,
142,53,Kabupaten Manggarai,,,,http://www.kpu.go.id/koleksigambar/manggarai.pdf
143,53,Kabupaten Manggarai Barat,http://manggaraibaratkab.kpu.go.id/,,tidak aktif,
144,53,Kabupaten Manggarai Timur,,,,
145,53,Kabupaten Ngada,http://ngadakab.kpu.go.id/,,tidak aktif,
146,53,Kabupaten Nagekeo,http://nagekeokab.kpu.go.id/,,tidak aktif,
147,53,Kabupaten Rote Ndao,http://rotendaokab.kpu.go.id/,,tidak aktif,
148,53,Kabupaten Sabu Raijua,http://saburaijuakab.kpu.go.id/,,tidak aktif,
149,53,Kabupaten Sikka,http://sikkakab.kpu.go.id/,,tidak aktif,
150,53,Kabupaten Sumba Barat,http://sumbabaratkab.kpu.go.id/,,tidak aktif,
151,53,Kabupaten Sumba Barat Daya,,,,
152,53,Kabupaten Sumba Tengah,http://sumbatengahkab.kpu.go.id/,,tidak aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SUMBA_TENGAH.pdf
153,53,Kabupaten Sumba Timur,http://kpukabst.blogspot.com/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SUMBA_TIMUR.pdf
154,53,Kabupaten Timor Tengah Selatan,http://ttskab.kpu.go.id/,,tidak aktif,
155,53,Kabupaten Timor Tengah Utara,http://ttukab.kpu.go.id/,,tidak aktif,
156,53,Kota Kupang,http://kupangkota.kpu.go.id/,,tidak aktif,
157,73,Kabupaten Bantaeng,http://kpu-bantaengkab.go.id/cgi-sys/suspendedpage.cgi,http://mediacenter10.blogspot.com/,Suspend,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BANTAENG.pdf
158,73,Kabupaten Barru,http://kpu-barrukab.go.id/component/content/frontpage,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BARRU.pdf
159,73,Kabupaten Bone,http://kpu-bonekab.go.id/,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_BONE.pdf
160,73,Kabupaten Bulukumba,http://kpu-bulukumbakab.go.id/cgi-sys/suspendedpage.cgi,http://kpudbulukumba.blogspot.com/,Suspend,
161,73,Kabupaten Enrekang,http://kpud-enrekangkab.go.id/,http://kpuenrekang.blogspot.com/,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_ENREKANG.pdf
162,73,Kabupaten Gowa,http://gowakab.kpu.go.id/,,Tidak Aktif,
163,73,Kabupaten Jeneponto,http://jenepontokab.kpu.go.id/,,Tidak Aktif,
164,73,Kabupaten Kepulauan Selayar,http://selayarkab.kpu.go.id/,,Tidak Aktif,
165,73,Kabupaten Luwu,http://luwukab.kpu.go.id/,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_LUWU.pdf
166,73,Kabupaten Luwu Timur,http://luwutimurkab.kpu.go.id/,,Tidak Aktif,
167,73,Kabupaten Luwu Utara,,,Tidak ada Web,
168,73,Kabupaten Maros,http://www.kpu-maroskab.go.id/cgi-sys/suspendedpage.cgi,,Suspend,
169,73,Kabupaten Pangkajene dan Kepulauan,http://kpu-pangkepkab.go.id/,,,
170,73,Kabupaten Pinrang,https://pinrangkab.kpu.go.id/,,Tidak Aktif,
171,73,Kabupaten Sidenreng Rappang,http://sinderengrapangkab.kpu.go.id/,,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_SIDRAP.pdf
172,73,Kabupaten Sinjai,http://kpud.sinjaikab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KAB_SINJAI.pdf
173,73,Kabupaten Soppeng,http://kpud-soppengkab.go.id/,,,
174,73,Kabupaten Takalar,http://takalarkab.kpu.go.id/,http://kputakalar.blogspot.com/,Tidak Aktif,
175,73,Kabupaten Tana Toraja,http://kpu-tanatorajakab.go.id/,,,
176,73,Kabupaten Toraja Utara,http://www.kpu-torajautarakab.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_TORAJA_UTARA.pdf
177,73,Kabupaten Wajo,http://wajokab.kpu.go.id/,http://kpukabwajo.blogspot.com/,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_WAJO_edit.pdf
178,73,Kota Makassar,http://makassarkota.kpu.go.id/,http://kpukotamakassar.blogspot.com/,Tidak Aktif,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_MAKASSAR.pdf
179,73,Kota Palopo,http://kpu-palopokota.go.id/,,,http://www.kpu.go.id/koleksigambar/DATA_ANGGOTA_DPRD_KOTA_PALOPO.pdf
180,73,Kota Parepare,http://pareparekota.kpu.go.id/,https://mediacentrekpupare.wordpress.com/,Tidak Aktif,
181,12,Kabupaten Asahan,http://asahankab.kpu.go.id/,http://kpuasahan.blogspot.com/,Tidak Aktif,
182,12,Kabupaten Batubara,http://batubarakab.kpu.go.id/,http://kpu-batubara.blogspot.com/,Tidak Aktif,
183,12,Kabupaten Dairi,http://dairikab.kpu.go.id/,,Tidak Aktif,
184,12,Kabupaten Deli Serdang,http://deliserdangkab.kpu.go.id/,,Tidak Aktif,
185,12,Kabupaten Humbang Hasundutan,http://humbanghasundutankab.kpu.go.id/,,Tidak Aktif,
186,12,Kabupaten Karo,http://karokab.kpu.go.id/,,Tidak Aktif,
187,12,Kabupaten Labuhanbatu,http://kpud-labuhanbatukab.go.id/,,,
188,12,Kabupaten Labuhanbatu Selatan,,http://kpudlabusel.blogspot.com/,,
189,12,Kabupaten Labuhanbatu Utara,http://labuanbatuutarakab.kpu.go.id/,https://kpudlabuhanbatuutara.wordpress.com/,Tidak Aktif,
190,12,Kabupaten Langkat,http://kpu.langkatkab.go.id/,,,
191,12,Kabupaten Mandailing Natal,http://mandailingnatalkab.kpu.go.id/,,Tidak Aktif,
192,12,Kabupaten Nias,https://www.kpud-niaskab.go.id/home,,Tidak Aktif,
193,12,Kabupaten Nias Barat,http://niasbaratkab.kpu.go.id/,,Tidak Aktif,
194,12,Kabupaten Nias Selatan,http://niasselatankab.kpu.go.id/,,Tidak Aktif,
195,12,Kabupaten Nias Utara,http://niasutarakab.kpu.go.id/,,Tidak Aktif,
196,12,Kabupaten Padang Lawas,http://padanglawasutarakab.kpu.go.id/,,Tidak Aktif,
197,12,Kabupaten Padang Lawas Utara,http://padanglawasutarakab.kpu.go.id/,,Tidak Aktif,
